,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4520000,301,OSLO,80821956,0,111.0,Enebolig,TB,Tatt i bruk,19781017,19781120,19790309,429.0,,,285841692.0,Micheletveien,14734.0,28.0,F,,1053.0,OSLO
4520001,301,OSLO,80830092,3,219.0,Annen industribygning,TB,Tatt i bruk,19860820,19870115,19870311,153.0,,,,,,,,,,
4520002,301,OSLO,80820844,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19781201,19791201,154.0,,,,,,,,,,
4520003,301,OSLO,80821948,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19790401,19791001,0.0,,,285711459.0,Høyenhallveien,13264.0,4.0,,,667.0,OSLO
4520004,301,OSLO,80821921,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19781101,19790801,0.0,,,,,,,,,,
4520005,301,OSLO,80830092,2,219.0,Annen industribygning,TB,Tatt i bruk,19850801,19870102,19870121,66.0,,,,,,,,,,
4520006,301,OSLO,80820828,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,19781001,19781101,0.0,,,285691554.0,Fredheimveien,11947.0,33.0,C,,1087.0,OSLO
4520007,301,OSLO,80820801,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,19780913,19781018,19800115,26.0,,,285755960.0,Risløkkfaret,15925.0,1.0,,,583.0,OSLO
4520008,301,OSLO,80821913,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,19781001,19800501,47.0,,,285777191.0,Sørkedalsveien,17327.0,185.0,C,,754.0,OSLO
4520009,301,OSLO,80830092,1,219.0,Annen industribygning,TB,Tatt i bruk,10101,19850201,19860602,916.0,,,,,,,,,,
4520010,301,OSLO,80820798,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19781001,19791001,0.0,,,285716514.0,Jutulveien,13554.0,15.0,,,852.0,OSLO
4520011,301,OSLO,80830092,0,219.0,Annen industribygning,TB,Tatt i bruk,10101,19650301,19670601,5159.0,,,285677393.0,Brobekkveien,10904.0,87.0,,,582.0,OSLO
4520012,301,OSLO,80821905,0,111.0,Enebolig,FA,Ferdigattest,19781106,19781117,19800109,191.0,,,285719008.0,Kirkeåsveien,13733.0,14.0,B,,1178.0,OSLO
4520013,301,OSLO,80820771,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19781001,19790701,0.0,,,285843141.0,Hartmanns vei,12709.0,17.0,A,,284.0,OSLO
4520014,301,OSLO,80830084,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,19671101,19680701,0.0,,,,,,,,,,
4520015,301,OSLO,80821891,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,19781108,19781117,19790702,38.0,,,285710956.0,Høybråtenveien,13246.0,4.0,,,1055.0,OSLO
4520016,301,OSLO,80820763,1,111.0,Enebolig,TB,Tatt i bruk,19970313,19970313,20030429,13.0,,,285776136.0,Symreveien,17278.0,3.0,B,,1182.0,OSLO
4520017,301,OSLO,80830076,0,111.0,Enebolig,FA,Ferdigattest,19700924,19710201,19711013,310.0,,,285761371.0,Seterhøyveien,16306.0,29.0,,,1176.0,OSLO
