,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4240000,5025,RØROS,25725875,1,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19970616,19970716,19971216,11.0,,,,,,,,,,
4240001,5025,RØROS,25725875,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19801107,19801207,19810507,70.0,,,270236537.0,Damvoktarveien,6038.0,46.0,,,7372.0,GLÅMOS
4240002,5025,RØROS,25725867,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19900703,19900908,19901130,15.0,,,,,,,,,,
4240003,5025,RØROS,25725859,1,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19990115,19990215,19990831,78.0,,,,,,,,,,
4240004,5025,RØROS,25725859,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19800829,19800929,19810801,127.0,,,270234006.0,Damvoktarveien,6038.0,18.0,,,7372.0,GLÅMOS
4240005,5025,RØROS,25725972,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19000101,0.0,,,,,,,,,,
4240006,5025,RØROS,25725980,0,239.0,Annen lagerbygning,TB,Tatt i bruk,19911009,19911109,19920409,82.0,,,,,,,,,,
4240007,5025,RØROS,25725964,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,20020716,20020731,20021030,15.0,,,,,,,,,,
4240008,5025,RØROS,25725956,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19831104,19831130,19831231,18.0,,,,,,,,,,
4240009,5025,RØROS,25725948,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19801107,19801207,19810607,47.0,,,270236538.0,Damvoktarveien,6038.0,42.0,,,7372.0,GLÅMOS
4240010,5025,RØROS,25725921,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19820922,19821022,19830922,59.0,,,270236536.0,Damvoktarveien,6038.0,41.0,,,7372.0,GLÅMOS
4240011,5025,RØROS,25725913,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,22.0,,,,,,,,,,
4240012,5025,RØROS,25725891,1,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,28.0,,,,,,,,,,
4240013,5025,RØROS,25725905,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19761004,19761104,19771004,0.0,,,,,,,,,,
4240014,5025,RØROS,25725883,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19750831,0.0,,,,,,,,,,
4240015,5025,RØROS,25725891,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20020924,90.0,,,,,,,,,,
4240016,5025,RØROS,25726111,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,19500101,15.0,,,,,,,,,,
4240017,5025,RØROS,25726138,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,19840601,0.0,,,,,,,,,,
4240018,5025,RØROS,25726081,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,19500101,15.0,,,,,,,,,,
4240019,5025,RØROS,25726103,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,19820831,0.0,,,,,,,,,,
4240020,5025,RØROS,25726065,0,239.0,Annen lagerbygning,BR,Bygning revet/brent,10101,10101,19500101,31.0,,,,,,,,,,
4240021,5025,RØROS,25726073,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,19820101,0.0,,,,,,,,,,
4240022,5025,RØROS,25726049,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,19500101,30.0,,,,,,,,,,
4240023,5025,RØROS,25726057,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,19500101,24.0,,,,,,,,,,
4240024,5025,RØROS,25726022,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,19000101,31.0,,,,,,,,,,
4240025,5025,RØROS,25726030,0,999.0,,TB,Tatt i bruk,10101,10101,19500101,0.0,,,270236621.0,Aursundveien,6041.0,324.0,,,7372.0,GLÅMOS
4240026,5025,RØROS,25726014,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19791019,19791031,19800501,33.0,,,,,,,,,,
4240027,5025,RØROS,25726006,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19000101,197.0,,,270232963.0,Gamle Kuråsveien,6728.0,23.0,,,7372.0,GLÅMOS
