,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4730000,3816,NOME,140524891,1,113.0,Våningshus,IG,Igangsettingstillatelse,20100809,20100809,10101,64.0,,,,,,,,,,
4730001,3816,NOME,165582098,1,111.0,Enebolig,TB,Tatt i bruk,10101,20100809,20201001,73.0,,,,,,,,,,
4730002,3816,NOME,165585259,1,111.0,Enebolig,FA,Ferdigattest,20100810,20100910,10101,48.0,,,,,,,,,,
4730003,3453,ØYSTRE SLIDRE,300153923,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
4730004,1851,LØDINGEN,300153458,0,183.0,Naust båthus sjøbu,MF,Meldingssak tiltak fullført,10101,10101,10101,12.0,,,180257998.0,Strandtindvegen,51001.0,26.0,,,8410.0,LØDINGEN
4730005,1851,LØDINGEN,300153461,0,182.0,Garasjeuth.anneks til fritidb,MF,Meldingssak tiltak fullført,10101,10101,10101,24.0,,,180260604.0,Vestbygdvegen,51007.0,550.0,,,8412.0,VESTBYGD
4730006,1851,LØDINGEN,16993409,1,161.0,Fritidsbygg(hyttersommerh. ol,MF,Meldingssak tiltak fullført,10101,10101,10101,7.0,,,180260613.0,Svensgamvegen,51010.0,86.0,,,8412.0,VESTBYGD
4730007,4204,KRISTIANSAND,300153596,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
4730008,4204,KRISTIANSAND,300153605,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
4730009,1103,STAVANGER,4704061,1,111.0,Enebolig,FA,Ferdigattest,10101,20100624,10101,21.0,,,168360078.0,Njordveien,3373.0,6.0,,,4028.0,STAVANGER
4730010,4204,KRISTIANSAND,300153611,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,11.0,,,,,,,,,,
4730011,1103,STAVANGER,4773020,1,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,20100714,20190716,29.0,,,168365247.0,Tomasbakken,3464.0,24.0,A,,4085.0,HUNDVÅG
4730012,301,OSLO,80286066,1,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,20100621,20121201,5.0,,,285742227.0,Njåls vei,15075.0,24.0,,,576.0,OSLO
4730013,4204,KRISTIANSAND,300153426,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,56.0,,,,,,,,,,
4730014,4204,KRISTIANSAND,300153590,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,3.0,,,,,,,,,,
4730015,1868,ØKSNES,300153749,0,183.0,Naust båthus sjøbu,FA,Ferdigattest,20100525,20100727,10101,30.0,,,,,,,,,,
4730016,5021,OPPDAL,300153836,0,249.0,Annen landbruksbygning,MT,Meldingssak registrer tiltak,10101,10101,10101,68.0,,,,,,,,,,
4730017,5021,OPPDAL,10665728,1,161.0,Fritidsbygg(hyttersommerh. ol,MF,Meldingssak tiltak fullført,10101,10101,10101,30.0,,,,,,,,,,
4730018,5021,OPPDAL,300153846,0,181.0,Garasjeuthus anneks til bolig,MT,Meldingssak registrer tiltak,10101,10101,10101,48.0,,,,,,,,,,
