,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1770000,3005,DRAMMEN,193190901,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19780813,19.0,,,,,,,,,,
1770001,3005,DRAMMEN,193190383,1,141.0,Stort frittliggende boligbygg på 2 etg.,IG,Igangsettingstillatelse,10101,20030226,10101,0.0,,,,,,,,,,
1770002,3005,DRAMMEN,193190871,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770003,3005,DRAMMEN,193190898,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770004,3005,DRAMMEN,193190847,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770005,3005,DRAMMEN,193190863,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770006,3005,DRAMMEN,193190820,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770007,3005,DRAMMEN,193190839,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770008,3005,DRAMMEN,193190561,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105686837.0,Lysakerveien,4118.0,1.0,,,3055.0,KROKSTADELVA
1770009,3005,DRAMMEN,193190561,1,111.0,Enebolig,RA,Rammetillatelse,20040707,10101,10101,40.0,,,105686837.0,Lysakerveien,4118.0,1.0,,,3055.0,KROKSTADELVA
1770010,3005,DRAMMEN,193190545,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,181.9,,,105692358.0,Bedehusgata,4286.0,5.0,,,3055.0,KROKSTADELVA
1770011,3005,DRAMMEN,193190553,0,672.0,Bedehus menighetshus,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692363.0,Bedehusgata,4286.0,9.0,,,3055.0,KROKSTADELVA
1770012,3005,DRAMMEN,193190529,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770013,3005,DRAMMEN,193190537,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,10101,0.0,,,105692356.0,Bedehusgata,4286.0,3.0,,,3055.0,KROKSTADELVA
1770014,3005,DRAMMEN,193190502,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19781023,27.3,,,536245091.0,Bedehusgata,4286.0,1.0,B,,3055.0,KROKSTADELVA
1770015,3005,DRAMMEN,193190510,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770016,3005,DRAMMEN,193190650,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692369.0,Bedehusgata,4286.0,18.0,,,3055.0,KROKSTADELVA
1770017,3005,DRAMMEN,193190669,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,19650701,19660701,240.0,,,105692367.0,Bedehusgata,4286.0,16.0,,,3055.0,KROKSTADELVA
1770018,3005,DRAMMEN,193190626,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105693238.0,Egil Hålandsvei,4035.0,32.0,,,3055.0,KROKSTADELVA
1770019,3005,DRAMMEN,193190642,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692364.0,Bedehusgata,4286.0,10.0,,,3055.0,KROKSTADELVA
1770020,3005,DRAMMEN,193190596,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692357.0,Bedehusgata,4286.0,4.0,,,3055.0,KROKSTADELVA
1770021,3005,DRAMMEN,193190618,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692359.0,Bedehusgata,4286.0,6.0,,,3055.0,KROKSTADELVA
1770022,3005,DRAMMEN,193190588,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692355.0,Bedehusgata,4286.0,2.0,,,3055.0,KROKSTADELVA
1770023,3005,DRAMMEN,193190588,1,111.0,Enebolig,RA,Rammetillatelse,20001030,10101,10101,66.0,,,105692355.0,Bedehusgata,4286.0,2.0,,,3055.0,KROKSTADELVA
1770024,3005,DRAMMEN,193190715,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692376.0,Bedehusgata,4286.0,28.0,,,3055.0,KROKSTADELVA
1770025,3005,DRAMMEN,193190715,1,111.0,Enebolig,TB,Tatt i bruk,19950301,19950301,19951130,50.0,,,,,,,,,,
1770026,3005,DRAMMEN,193190707,1,111.0,Enebolig,TB,Tatt i bruk,20000629,10101,20020101,72.0,,,105692374.0,Bedehusgata,4286.0,24.0,,,3055.0,KROKSTADELVA
1770027,3005,DRAMMEN,193190693,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,10101,0.0,,,105692370.0,Bedehusgata,4286.0,20.0,,,3055.0,KROKSTADELVA
1770028,3005,DRAMMEN,193190707,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692374.0,Bedehusgata,4286.0,24.0,,,3055.0,KROKSTADELVA
1770029,3005,DRAMMEN,193190677,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692372.0,Bedehusgata,4286.0,22.0,,,3055.0,KROKSTADELVA
1770030,3005,DRAMMEN,193190685,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692375.0,Bedehusgata,4286.0,26.0,,,3055.0,KROKSTADELVA
1770031,3005,DRAMMEN,193190804,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770032,3005,DRAMMEN,193190812,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770033,3005,DRAMMEN,193190774,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1770034,3005,DRAMMEN,193190782,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1770035,3005,DRAMMEN,193190731,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692381.0,Bedehusgata,4286.0,40.0,,,3055.0,KROKSTADELVA
1770036,3005,DRAMMEN,193190766,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19700813,148.5,,,105692365.0,Bedehusgata,4286.0,12.0,,,3055.0,KROKSTADELVA
1770037,3005,DRAMMEN,193190723,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,105692380.0,Bedehusgata,4286.0,38.0,,,3055.0,KROKSTADELVA
1770038,3005,DRAMMEN,193197698,1,111.0,Enebolig,IG,Igangsettingstillatelse,19970724,19970724,10101,86.0,,,105683875.0,Gosenveien,4060.0,32.0,,,3055.0,KROKSTADELVA
1770039,3005,DRAMMEN,193197701,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,193.9,,,105683878.0,Gosenveien,4060.0,34.0,,,3055.0,KROKSTADELVA
