,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4630000,3043,ÅL,300065638,0,111.0,Enebolig,FA,Ferdigattest,10101,20090622,10101,187.0,,,196803556.0,Baklivegen,1109.0,15.0,,,3570.0,ÅL
4630001,1531,SULA,300066132,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,49.0,,,,,,,,,,
4630002,5038,VERDAL,300065818,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,46.0,,,,,,,,,,
4630003,5038,VERDAL,185998665,1,111.0,Enebolig,MF,Meldingssak tiltak fullført,10101,10101,10101,24.0,,,,,,,,,,
4630004,5038,VERDAL,185946940,3,111.0,Enebolig,MF,Meldingssak tiltak fullført,10101,10101,10101,18.0,,,,,,,,,,
4630005,1103,STAVANGER,4292278,2,111.0,Enebolig,FA,Ferdigattest,10101,20090615,10101,22.0,,,168314650.0,Austhallet,1045.0,9.0,,,4018.0,STAVANGER
4630006,3436,NORD-FRON,22158686,1,241.0,Hus for dyr/landbr.lager/silo,MF,Meldingssak tiltak fullført,10101,10101,10101,13.0,,,,,,,,,,
4630007,5038,VERDAL,300065780,0,182.0,Garasjeuth.anneks til fritidb,MF,Meldingssak tiltak fullført,10101,10101,10101,0.0,,,,,,,,,,
4630008,1103,STAVANGER,4427483,2,111.0,Enebolig,MF,Meldingssak tiltak fullført,10101,10101,10101,6.0,,,,,,,,,,
4630009,5037,LEVANGER,185732118,1,161.0,Fritidsbygg(hyttersommerh. ol,MF,Meldingssak tiltak fullført,10101,10101,10101,21.0,,,,,,,,,,
