,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
3430000,3804,SANDEFJORD,162425498,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208381964.0,Plutos vei,26000.0,16.0,,,3226.0,SANDEFJORD
3430001,3804,SANDEFJORD,162425471,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208381958.0,Plutos vei,26000.0,10.0,,,3226.0,SANDEFJORD
3430002,3804,SANDEFJORD,162426109,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,0.0,,,208378082.0,Lingelemveien,20400.0,129.0,,,3239.0,SANDEFJORD
3430003,3804,SANDEFJORD,162422413,1,181.0,Garasjeuthus anneks til bolig,BU,Bygningsnummer utgått,20030813,20030815,20031015,72.0,,,,,,,,,,
3430004,3804,SANDEFJORD,162426095,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,33.0,,,208378082.0,Lingelemveien,20400.0,129.0,,,3239.0,SANDEFJORD
3430005,3804,SANDEFJORD,162422413,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
3430006,3804,SANDEFJORD,162426087,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208378082.0,Lingelemveien,20400.0,129.0,,,3239.0,SANDEFJORD
3430007,3804,SANDEFJORD,162422405,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208381039.0,Norneveien,24100.0,1.0,,,3226.0,SANDEFJORD
3430008,3804,SANDEFJORD,162426079,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208390977.0,Åbollia,38700.0,4.0,,,3225.0,SANDEFJORD
3430009,3804,SANDEFJORD,162422391,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,208378881.0,Manveien,21800.0,4.0,,,3226.0,SANDEFJORD
3430010,3804,SANDEFJORD,162426060,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,208378080.0,Lingelemveien,20400.0,114.0,,,3225.0,SANDEFJORD
