,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5310000,3407,GJØVIK,300655094,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5310001,1806,NARVIK,300654409,0,111.0,Enebolig,FA,Ferdigattest,20170912,20170912,10101,322.0,,,587157774.0,Bakkestjerneveien,10670.0,19.0,,,8515.0,NARVIK
5310002,4205,LINDESNES,300654662,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,20171115,13.0,,,,,,,,,,
5310003,3412,LØTEN,300654719,0,131.0,Rekkehus,FA,Ferdigattest,20171115,20180925,10101,86.0,,,534829695.0,Østre Norderhovskogen,8210.0,23.0,,,2340.0,LØTEN
5310004,3034,NES,300654929,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20171115,10101,233.0,,,,,,,,,,
5310005,3407,GJØVIK,300655096,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5310006,1806,NARVIK,300654487,0,111.0,Enebolig,MB,Midlertidig brukstillatelse,20170918,20180612,10101,222.0,,,254369028.0,Linebrinken,10030.0,1.0,,,8520.0,ANKENES
5310007,4204,KRISTIANSAND,300655045,0,112.0,Enebolig m/hybel/sokkelleil.,IG,Igangsettingstillatelse,20171115,20180108,10101,257.0,,,219114654.0,Gimlekollen,12530.0,10.0,,,4633.0,KRISTIANSAND S
5310008,1806,NARVIK,187328284,1,111.0,Enebolig,IG,Igangsettingstillatelse,20170920,20170920,10101,15.0,,,138380877.0,Slyngbakken,5290.0,27.0,,,8520.0,ANKENES
5310009,5418,MÅLSELV,300654470,0,249.0,Annen landbruksbygning,FA,Ferdigattest,20171114,20171114,10101,176.0,,,,,,,,,,
5310010,3033,ULLENSAKER,300654443,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20171110,10101,47.0,,,,,,,,,,
5310011,3412,LØTEN,300654903,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20170824,10101,83.0,,,604467353.0,Gråspetten,8059.0,15.0,,,2340.0,LØTEN
5310012,1566,SURNADAL,300654459,0,111.0,Enebolig,MB,Midlertidig brukstillatelse,20171031,20171031,10101,184.0,,,604272005.0,Bøvrasvegen,3011.0,93.0,,,6650.0,SURNADAL
5310013,3407,GJØVIK,300655081,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5310014,3001,HALDEN,300655065,0,111.0,Enebolig,FA,Ferdigattest,10101,20171025,10101,329.9,,,603230207.0,Likollveien,4300.0,16.0,A,,1781.0,HALDEN
5310015,1108,SANDNES,9136266,1,112.0,Enebolig m/hybel/sokkelleil.,IG,Igangsettingstillatelse,10101,20170509,10101,26.0,,,162722937.0,Valldalhagen,32360.0,34.0,,,4317.0,SANDNES
5310016,3407,GJØVIK,300655086,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5310017,3412,LØTEN,300654721,0,131.0,Rekkehus,FA,Ferdigattest,20171115,20180925,10101,102.0,,,534829696.0,Østre Norderhovskogen,8210.0,25.0,,,2340.0,LØTEN
5310018,3407,GJØVIK,300655090,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
