,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4440000,1539,RAUMA,300048666,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,19870506,19900630,57.0,,,,,,,,,,
4440001,1539,RAUMA,300048675,0,533.0,Gatekjøkken kioskbygning,TB,Tatt i bruk,10101,19920901,19920902,10.0,,,378578745.0,Herjelia,6029.0,5.0,,,6360.0,ÅFARNES
4440002,1539,RAUMA,300048660,0,524.0,Camping/utleiehytte,MF,Meldingssak tiltak fullført,10101,10101,10101,18.0,,,,,,,,,,
4440003,1539,RAUMA,300048661,0,524.0,Camping/utleiehytte,MF,Meldingssak tiltak fullført,10101,10101,10101,18.0,,,,,,,,,,
4440004,1840,SALTDAL,188751822,1,161.0,Fritidsbygg(hyttersommerh. ol,MT,Meldingssak registrer tiltak,10101,10101,10101,0.0,,,242414236.0,Krokvatnet,40094.0,15.0,,,101.0,VIK
4440005,1845,SØRFOLD,300048651,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,20090317,0.0,,,280291522.0,Strøksnesveien,4000.0,170.0,,,8264.0,ENGAN
4440006,1840,SALTDAL,300049017,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20151012,62.0,,,,,,,,,,
4440007,1840,SALTDAL,188808115,1,161.0,Fritidsbygg(hyttersommerh. ol,MT,Meldingssak registrer tiltak,10101,10101,10101,0.0,,,242408090.0,Graddis,40132.0,59.0,,,8255.0,RØKLAND
4440008,1539,RAUMA,300048655,0,524.0,Camping/utleiehytte,MF,Meldingssak tiltak fullført,10101,10101,10101,18.0,,,,,,,,,,
4440009,1840,SALTDAL,188775225,1,113.0,Våningshus,TB,Tatt i bruk,20090202,10101,10101,42.0,,,242405735.0,Østersida,3715.0,97.0,,,102.0,OS
4440010,3006,KONGSBERG,300048865,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,65.0,,,,,,,,,,
4440011,1149,KARMØY,300049045,0,111.0,Enebolig,FA,Ferdigattest,10101,20090316,10101,144.0,,,280469657.0,Austre Veaveg,1214.0,120.0,,,4276.0,VEAVÅGEN
4440012,1149,KARMØY,13196419,1,111.0,Enebolig,TB,Tatt i bruk,10101,19970203,19980225,35.0,,,,,,,,,,
4440013,1149,KARMØY,13698406,1,111.0,Enebolig,FA,Ferdigattest,10101,20090317,10101,25.0,,,,,,,,,,
4440014,5031,MALVIK,184696460,1,111.0,Enebolig,MF,Meldingssak tiltak fullført,10101,10101,10101,46.0,,,166262052.0,Øvre Solbakken,1699.0,42.0,,,7550.0,HOMMELVIK
4440015,3448,NORDRE LAND,300048835,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,20090317,20131116,97.0,,,45449006.0,Bergevassvegen,4203.0,49.0,,,2881.0,AUST-TORPA
4440016,3044,HOL,300049218,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,20070222,20080701,10101,149.0,,,177640989.0,Rennedalshøgde,1338.0,19.0,,,3593.0,USTAOSET
4440017,5053,INDERØY,300048981,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,10101,10101,34.0,,,,,,,,,,
4440018,3024,BÆRUM,300049143,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
4440019,5053,INDERØY,300048982,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,10101,10101,20.0,,,,,,,,,,
