,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2100000,3021,ÅS,6588174,0,111.0,Enebolig,TB,Tatt i bruk,19870601,19870925,19890131,233.0,,,125002493.0,Kilehagen,2860.0,4.0,,,1430.0,ÅS
2100001,3021,ÅS,12871058,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19550915,157.0,,,125002097.0,von Øtkens vei,6150.0,29.0,,,523.0,Ås
2100002,3021,ÅS,6590292,0,111.0,Enebolig,TB,Tatt i bruk,19880325,19880422,19900212,213.0,,,125000478.0,Bråtenveien,1475.0,26.0,,,523.0,Ås
2100003,3021,ÅS,12871031,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19501215,273.0,,,125002095.0,von Øtkens vei,6150.0,33.0,,,523.0,Ås
2100004,3021,ÅS,6588182,0,111.0,Enebolig,TB,Tatt i bruk,19870601,19871001,19881222,197.0,,,125002511.0,Kjetterudveien,2890.0,10.0,,,302.0,Vestre Kroer
2100005,3021,ÅS,6590306,0,111.0,Enebolig,TB,Tatt i bruk,19540426,10101,19580215,239.0,,,125005389.0,Sneisveien,5030.0,6.0,,,1407.0,VINTERBRO
2100006,3021,ÅS,12871058,1,111.0,Enebolig,TB,Tatt i bruk,19970224,19970418,19970829,55.0,,,125002097.0,von Øtkens vei,6150.0,29.0,,,523.0,Ås
2100007,3021,ÅS,6588190,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19870601,19881003,19881031,34.0,,,,,,,,,,
2100008,3021,ÅS,12871074,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19511115,245.0,,,125002098.0,von Øtkens vei,6150.0,27.0,,,523.0,Ås
2100009,3021,ÅS,6590306,1,111.0,Enebolig,TB,Tatt i bruk,19880325,19880422,19890424,80.0,,,125005389.0,Sneisveien,5030.0,6.0,,,1407.0,VINTERBRO
2100010,3021,ÅS,12871066,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19641115,22.0,,,,,,,,,,
2100011,3021,ÅS,6588204,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19870727,19870925,19880725,35.0,,,,,,,,,,
2100012,3021,ÅS,12871090,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19770215,28.0,,,,,,,,,,
2100013,3021,ÅS,6590306,2,111.0,Enebolig,TB,Tatt i bruk,19910315,19910615,19911130,8.0,,,,,,,,,,
2100014,3021,ÅS,12871082,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19540315,161.0,,,125002349.0,von Øtkens vei,6150.0,25.0,,,523.0,Ås
