,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
3140000,3802,HOLMESTRAND,163431548,0,249.0,Annen landbruksbygning,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
3140001,3802,HOLMESTRAND,163434903,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
3140002,3802,HOLMESTRAND,163431556,0,249.0,Annen landbruksbygning,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
3140003,3802,HOLMESTRAND,163434881,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
3140004,3802,HOLMESTRAND,163431564,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
3140005,3802,HOLMESTRAND,163431572,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,166.0,,,188799975.0,Bekkeveien,2126.0,38.0,,,2571.0,Selvik
3140006,3802,HOLMESTRAND,163434911,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,40.0,,,188805240.0,Nordre Toresvann,2230.0,4.0,,,804.0,Kjeldås
3140007,3802,HOLMESTRAND,163431580,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20050520,20050527,10101,39.0,,,,,,,,,,
3140008,3802,HOLMESTRAND,163434954,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,62.0,,,188797272.0,Nordre Toresvann,2230.0,9.0,,,804.0,Kjeldås
3140009,3802,HOLMESTRAND,163434946,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
3140010,3802,HOLMESTRAND,163434970,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
3140011,3802,HOLMESTRAND,163431599,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,136.0,,,188799977.0,Bekkeveien,2126.0,42.0,,,2571.0,Selvik
