,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5520000,3453,ØYSTRE SLIDRE,300834927,0,181.0,Garasjeuthus anneks til bolig,FS,Fritatt for søknadsplikt,10101,10101,10101,18.0,,,,,,,,,,
5520001,1535,VESTNES,300834617,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,20200101,25.0,,,,,,,,,,
5520002,3425,ENGERDAL,300834930,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20201102,10101,91.0,,,470795900.0,Østfjellveien,1480.0,567.0,,,2440.0,ENGERDAL
5520003,3452,VESTRE SLIDRE,300834787,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,10101,20201103,10101,29.1,,,6362400821.0,Ulvhildvegen,1112.0,7.0,,,2940.0,HEGGENES
5520004,1838,GILDESKÅL,300835074,0,183.0,Naust båthus sjøbu,FA,Ferdigattest,10101,20201104,10101,32.0,,,,,,,,,,
5520005,3405,LILLEHAMMER,155394986,1,111.0,Enebolig,IG,Igangsettingstillatelse,10101,20201104,10101,0.0,,,100929380.0,Messenlivegen,4100.0,450.0,,,2611.0,LILLEHAMMER
5520006,3405,LILLEHAMMER,300835306,0,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20201105,10101,93.0,,,6268341969.0,Leirvegen,7253.0,10.0,,,2618.0,LILLEHAMMER
5520007,5047,OVERHALLA,300834679,0,231.0,Lagerhall,IG,Igangsettingstillatelse,10101,20201103,10101,1274.0,,,,,,,,,,
5520008,4203,ARENDAL,300834732,0,239.0,Annen lagerbygning,RA,Rammetillatelse,20201021,10101,10101,0.0,,,,,,,,,,
5520009,1838,GILDESKÅL,300835049,0,231.0,Lagerhall,MB,Midlertidig brukstillatelse,20201104,20201210,10101,600.0,,,,,,,,,,
5520010,301,OSLO,81874638,1,111.0,Enebolig,FA,Ferdigattest,10101,20201102,10101,0.0,,,285857117.0,Sagstuveien,16130.0,12.0,B,,976.0,OSLO
5520011,3806,PORSGRUNN,300834616,0,181.0,Garasjeuthus anneks til bolig,FS,Fritatt for søknadsplikt,10101,10101,10101,13.8,,,,,,,,,,
5520012,3452,VESTRE SLIDRE,300834776,0,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20201103,10101,129.7,,,6362400821.0,Ulvhildvegen,1112.0,7.0,,,2940.0,HEGGENES
5520013,1875,HAMARØY,300835424,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,20200723,20200723,20200723,13.0,,,243218064.0,Lapplægeret,50453.0,1.0,,,8270.0,DRAG
5520014,3424,RENDALEN,300137092,2,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20201106,10101,10.0,,,,,,,,,,
