,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5290000,3421,TRYSIL,300637411,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20170626,10101,174.0,,,596267909.0,Håvi Solsiden,1338.0,5.0,B,,2420.0,TRYSIL
5290001,5401,TROMSØ,300637179,0,439.0,Annen garasje-/hangarbygning,TB,Tatt i bruk,10101,10101,20170801,57.0,,,,,,,,,,
5290002,1573,SMØLA,300637942,0,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20170608,10101,129.0,,,596481369.0,,,,,0.0,6570.0,SMØLA
5290003,4635,GULEN,300637433,0,111.0,Enebolig,FA,Ferdigattest,20161207,20161207,10101,230.0,,,330552624.0,Sognefjordvegen,1074.0,2208.0,,,5961.0,BREKKE
5290004,3421,TRYSIL,300637405,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20170626,20180726,110.0,,,596267908.0,Håvi Solsiden,1338.0,5.0,A,,2420.0,TRYSIL
5290005,5401,TROMSØ,300637180,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20170801,11.0,,,,,,,,,,
5290006,4635,GULEN,300637524,0,161.0,Fritidsbygg(hyttersommerh. ol,MB,Midlertidig brukstillatelse,20170810,20170810,10101,113.0,,,596310284.0,Gulafjordvegen,1026.0,2540.0,,,5966.0,EIVINDVIK
5290007,4614,STORD,300637307,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20170808,20170808,10101,10.0,,,,,,,,,,
5290008,3014,INDRE ØSTFOLD,300637833,0,121.0,"Tomannsbolig, vertikaldelt",BA,Bygging avlyst,20170814,10101,10101,121.8,,,,,,,,,,
5290009,3014,INDRE ØSTFOLD,300637839,0,121.0,"Tomannsbolig, vertikaldelt",BA,Bygging avlyst,20170814,10101,10101,122.9,,,,,,,,,,
5290010,3045,SIGDAL,300637416,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,20170815,20170815,20190204,97.4,,,582396796.0,Sjusjøbroren,8060.0,20.0,,,3359.0,EGGEDAL
5290011,3014,INDRE ØSTFOLD,300637829,0,181.0,Garasjeuthus anneks til bolig,BA,Bygging avlyst,20170814,10101,10101,43.6,,,,,,,,,,
5290012,1804,BODØ,186996240,1,111.0,Enebolig,MB,Midlertidig brukstillatelse,20170810,20170915,10101,82.0,,,115888483.0,Trollåsveien,25950.0,2.0,B,,8011.0,BODØ
5290013,3021,ÅS,300597407,1,616.0,Videregående skole,FA,Ferdigattest,10101,20170810,10101,203.0,,,,,,,,,,
5290014,1833,RANA,12009887,2,111.0,Enebolig,FA,Ferdigattest,10101,20170811,10101,182.0,,,58204999.0,Biskop Bangs gate,1009.0,6.0,,,8622.0,MO I RANA
5290015,5053,INDERØY,300637126,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,7.0,,,,,,,,,,
5290016,5052,LEKA,300637443,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,20170814,20170814,10101,40.0,,,596255668.0,Tangaveien,55018.0,35.0,,,7994.0,LEKA
5290017,1149,KARMØY,23906457,4,142.0,Stort frittliggende boligbygg på 3 og 4 etg.,FA,Ferdigattest,10101,20170814,10101,10.0,,,76686945.0,Åkravegen,1293.0,224.0,K,,4270.0,ÅKREHAMN
5290018,3825,VINJE,300637668,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,20170815,20170818,10101,141.0,,,596306608.0,Listøylvegen,1125.0,120.0,,,3895.0,EDLAND
5290019,3431,DOVRE,300637448,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5290020,4622,KVAM,175180095,1,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,20170808,20170808,10101,26.0,,,120761478.0,Hjeltelia,2017.0,115.0,,,5600.0,NORHEIMSUND
5290021,4622,KVAM,300637760,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,20170802,20170802,10101,24.0,,,548339992.0,Aksnesvegen,1044.0,116.0,,,5600.0,NORHEIMSUND
