,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5000000,3416,EIDSKOG,153473706,1,111.0,Enebolig,FA,Ferdigattest,10101,20130912,10101,0.0,,,112091145.0,Vilsbergvegen,2025.0,26.0,,,2240.0,MAGNOR
5000001,5056,HITRA,300392700,0,131.0,Rekkehus,FA,Ferdigattest,20130909,20140407,10101,356.0,,,464929790.0,Blåskogveien,1011.0,25.0,,,7240.0,HITRA
5000002,4212,VEGÅRSHEI,193441653,1,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,10101,20130909,10101,23.0,,,,,,,,,,
5000003,5412,TJELDSUND,300392324,0,161.0,Fritidsbygg(hyttersommerh. ol,MF,Meldingssak tiltak fullført,10101,10101,10101,74.2,,,341990769.0,Sandfjellet,1070.0,7.0,,,9445.0,TOVIK
5000004,5049,FLATANGER,186663500,1,329.0,Annen forretningsbygning,RA,Rammetillatelse,20130911,10101,10101,87.0,,,,,,,,,,
5000005,5412,TJELDSUND,191092082,1,249.0,Annen landbruksbygning,MT,Meldingssak registrer tiltak,10101,10101,10101,193.0,,,,,,,,,,
5000006,3805,LARVIK,8359075,1,111.0,Enebolig,FA,Ferdigattest,20130904,20140327,10101,0.0,,,464892834.0,Kalliåsen,11700.0,11.0,B,,3280.0,TJODALYNG
5000007,5412,TJELDSUND,300392318,0,249.0,Annen landbruksbygning,MT,Meldingssak registrer tiltak,10101,10101,10101,66.0,,,,,,,,,,
5000008,5027,MIDTRE GAULDAL,140670413,2,113.0,Våningshus,IG,Igangsettingstillatelse,10101,20130916,10101,58.0,,,465091491.0,,,,,1.0,7295.0,ROGNES
5000009,4650,GLOPPEN,300392769,0,121.0,"Tomannsbolig, vertikaldelt",FA,Ferdigattest,10101,20130905,10101,97.0,,,464950160.0,Gota,1014.0,3.0,C,,108.0,SANDANE SENTRUM
5000010,3805,LARVIK,300392528,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,20130904,20170409,46.0,,,,,,,,,,
5000011,5412,TJELDSUND,191121546,1,249.0,Annen landbruksbygning,MT,Meldingssak registrer tiltak,10101,10101,10101,75.0,,,,,,,,,,
5000012,5412,TJELDSUND,300392314,0,181.0,Garasjeuthus anneks til bolig,MT,Meldingssak registrer tiltak,10101,10101,10101,50.4,,,,,,,,,,
5000013,5001,TRONDHEIM,182232645,1,122.0,"Tomannsbolig, horisontaldelt",FA,Ferdigattest,10101,20130625,10101,0.0,,,276370740.0,Eventyrvegen,1680.0,6.0,,,7056.0,RANHEIM
5000014,5021,OPPDAL,183763849,1,113.0,Våningshus,FA,Ferdigattest,10101,20130916,10101,63.0,,,,,,,,,,
5000015,5006,STEINKJER,300393151,0,241.0,Hus for dyr/landbr.lager/silo,MT,Meldingssak registrer tiltak,10101,10101,10101,1047.0,,,448604523.0,Reitanvegen,7165.0,304.0,,,7717.0,STEINKJER
5000016,1103,STAVANGER,300393064,0,111.0,Enebolig,FA,Ferdigattest,20130913,20131218,10101,310.0,,,168334158.0,Nedre Stokkavei,1697.0,143.0,,,4023.0,STAVANGER
5000017,1103,STAVANGER,300393073,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20130716,20130827,10101,10.0,,,,,,,,,,
