,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
410000,3411,RINGSAKER,18477874,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19980529,19980601,19980801,44.0,,,,,,,,,,
410001,3411,RINGSAKER,18477882,0,249.0,Annen landbruksbygning,BR,Bygning revet/brent,19980529,19980601,19980801,0.0,,,,,,,,,,
410002,3411,RINGSAKER,18477793,0,161.0,Fritidsbygg(hyttersommerh. ol,BA,Bygging avlyst,10101,10101,10101,0.0,,,32073609.0,Sjusjøen-Pihl,9125.0,4060.0,,,2612.0,SJUSJØEN
410003,3411,RINGSAKER,18477785,0,161.0,Fritidsbygg(hyttersommerh. ol,BR,Bygning revet/brent,10101,10101,19830101,24.0,,,32073604.0,Grunnåsen,9115.0,229.0,,,2610.0,MESNALI
410004,3411,RINGSAKER,18477815,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19700101,59.0,,,32073542.0,Grunnåsen,9115.0,224.0,,,2610.0,MESNALI
410005,3411,RINGSAKER,18477807,0,161.0,Fritidsbygg(hyttersommerh. ol,BA,Bygging avlyst,10101,10101,10101,0.0,,,,,,,,,,
410006,3411,RINGSAKER,18477750,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19800101,53.0,,,32073388.0,Øyungen,9131.0,57.0,,,1.0,Brumunddal/Veldre
410007,3411,RINGSAKER,18477742,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19700101,69.0,,,32072841.0,Øyungen,9131.0,98.0,,,1.0,Brumunddal/Veldre
410008,3411,RINGSAKER,18477777,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19900101,94.0,,,32074137.0,Grunnåsen,9115.0,234.0,,,2610.0,MESNALI
410009,3411,RINGSAKER,18477769,0,161.0,Fritidsbygg(hyttersommerh. ol,BR,Bygning revet/brent,10101,10101,19640101,50.0,,,,,,,,,,
