,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5050000,3433,SKJÅK,13571414,1,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20140506,10101,6.0,,,457195905.0,Heillstuguråket,1064.0,7.0,,,2695.0,GROTLI
5050001,3003,SARPSBORG,300434617,0,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,10101,20140507,10101,1272.0,,,,,,,,,,
5050002,4630,OSTERØY,300435005,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,20170301,40.0,,,,,,,,,,
5050003,3804,SANDEFJORD,300435289,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20110729,20110829,20140109,36.0,,,,,,,,,,
5050004,1506,MOLDE,300435273,0,183.0,Naust båthus sjøbu,FA,Ferdigattest,10101,20140507,20141216,77.0,,,,,,,,,,
5050005,3433,SKJÅK,300434499,0,249.0,Annen landbruksbygning,IG,Igangsettingstillatelse,10101,20140506,10101,101.0,,,457133566.0,Nordberg solside,1033.0,813.0,,,2693.0,NORDBERG
5050006,3804,SANDEFJORD,300435088,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20040411,20040611,20050509,45.0,,,,,,,,,,
5050007,1506,MOLDE,300435197,0,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,10101,20140507,10101,1020.0,,,539718563.0,Neråsvegen,1319.0,244.0,,,6470.0,ERESFJORD
5050008,3001,HALDEN,300434943,0,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,10101,20140507,10101,294.0,,,6362946798.0,Rokkeveien,5660.0,26.0,C,,1779.0,HALDEN
5050009,1813,BRØNNØY,187591988,1,111.0,Enebolig,BA,Bygging avlyst,10101,10101,10101,22.0,,,231421495.0,Kirkehaugen,2725.0,8.0,,,8900.0,BRØNNØYSUND
5050010,5006,STEINKJER,10787122,1,111.0,Enebolig,FA,Ferdigattest,10101,20140507,10101,11.0,,,,,,,,,,
5050011,3005,DRAMMEN,193217273,1,111.0,Enebolig,MT,Meldingssak registrer tiltak,10101,10101,10101,0.0,,,,,,,,,,
5050012,3005,DRAMMEN,158572990,1,111.0,Enebolig,FA,Ferdigattest,20140423,20140815,10101,73.0,,,,,,,,,,
5050013,5006,STEINKJER,185061523,1,111.0,Enebolig,MT,Meldingssak registrer tiltak,10101,10101,10101,14.0,,,,,,,,,,
5050014,5053,INDERØY,300434664,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20140502,10101,88.0,,,471883702.0,Vikanmarka,4138.0,65.0,,,7670.0,INDERØY
5050015,3005,DRAMMEN,193222919,1,122.0,"Tomannsbolig, horisontaldelt",MT,Meldingssak registrer tiltak,10101,10101,10101,0.0,,,,,,,,,,
5050016,1108,SANDNES,300434604,0,131.0,Rekkehus,FA,Ferdigattest,10101,20121113,10101,138.0,,,480291564.0,Bekkedalen,3530.0,13.0,,,4325.0,SANDNES
5050017,1806,NARVIK,187379075,2,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,20180101,28.0,,,138385533.0,Bjørkodden E-6,8740.0,66.0,,,201.0,Seines
5050018,3049,LIER,300434498,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20140506,20140506,10101,38.0,,,,,,,,,,
5050019,5053,INDERØY,300434658,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20140502,10101,93.0,,,471883699.0,Vikanmarka,4138.0,69.0,,,7670.0,INDERØY
5050020,4205,LINDESNES,300434470,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,30.0,,,,,,,,,,
5050021,4205,LINDESNES,300434474,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,16.0,,,,,,,,,,
5050022,1806,NARVIK,300434706,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,10101,20141119,50.0,,,138377092.0,Holmenveien,2550.0,14.0,,,8514.0,NARVIK
5050023,5001,TRONDHEIM,300435072,0,121.0,"Tomannsbolig, vertikaldelt",TB,Tatt i bruk,10101,10101,19551228,126.0,,,486155419.0,Frøys veg,1950.0,5.0,B,,7033.0,TRONDHEIM
5050024,1506,MOLDE,300434602,0,121.0,"Tomannsbolig, vertikaldelt",FA,Ferdigattest,10101,20140326,10101,116.0,,,484418469.0,Prestegardsskogen,10940.0,23.0,,,6001.0,Molde
5050025,4205,LINDESNES,300434686,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,10101,90.0,,,,,,,,,,
5050026,3030,LILLESTRØM,23287269,1,112.0,Enebolig m/hybel/sokkelleil.,MT,Meldingssak registrer tiltak,10101,10101,10101,30.0,,,92270892.0,Fridtjof Nansens gate,4500.0,9.0,,,2004.0,LILLESTRØM
5050027,3014,INDRE ØSTFOLD,300435292,0,999.0,,FA,Ferdigattest,20081209,20081209,10101,0.0,,,,,,,,,,
5050028,3441,GAUSDAL,300435099,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,20140506,20141211,44.0,,,,,,,,,,
5050029,3014,INDRE ØSTFOLD,18360667,1,182.0,Garasjeuth.anneks til fritidb,FA,Ferdigattest,10101,20140429,10101,0.0,,,,,,,,,,
5050030,4205,LINDESNES,300434662,0,193.0,Boligbrakker,TB,Tatt i bruk,10101,10101,10101,22.0,,,205843399.0,Harkmarksveien,20851.0,41.0,,,4516.0,MANDAL
5050031,3030,LILLESTRØM,117697118,2,136.0,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,10101,10101,20140825,0.0,,,92255815.0,Rettenveien,11000.0,83.0,,,801.0,Oslo
5050032,4205,LINDESNES,300434678,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,48.0,,,,,,,,,,
5050033,3030,LILLESTRØM,150869277,1,122.0,"Tomannsbolig, horisontaldelt",MT,Meldingssak registrer tiltak,10101,10101,10101,16.0,,,92257663.0,Slengåsen,12600.0,21.0,,,2020.0,SKEDSMOKORSET
5050034,3045,SIGDAL,300435037,0,182.0,Garasjeuth.anneks til fritidb,MT,Meldingssak registrer tiltak,10101,10101,10101,30.0,,,,,,,,,,
5050035,3411,RINGSAKER,152525281,1,111.0,Enebolig,IG,Igangsettingstillatelse,20140509,20140509,10101,12.0,,,,,,,,,,
5050036,4205,LINDESNES,300434656,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,30.0,,,,,,,,,,
5050037,4612,SVEIO,300434920,0,183.0,Naust båthus sjøbu,FA,Ferdigattest,10101,20061207,10101,37.0,,,,,,,,,,
5050038,4205,LINDESNES,300434661,0,193.0,Boligbrakker,TB,Tatt i bruk,10101,10101,10101,12.0,,,,,,,,,,
5050039,3030,LILLESTRØM,300434731,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20140502,10101,35.0,,,,,,,,,,
5050040,4612,SVEIO,300434817,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,20130531,20141117,45.0,,,,,,,,,,
5050041,3045,SIGDAL,300435034,0,181.0,Garasjeuthus anneks til bolig,MT,Meldingssak registrer tiltak,10101,10101,10101,50.0,,,,,,,,,,
5050042,3412,LØTEN,300244318,1,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,20200101,3.0,,,,,,,,,,
5050043,1108,SANDNES,300435050,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20140328,10101,40.0,,,,,,,,,,
5050044,3411,RINGSAKER,152410182,2,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,20160526,14.0,,,,,,,,,,
5050045,3003,SARPSBORG,145909872,2,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,10101,10101,20170919,33.0,,,26608829.0,Skolebakken,21770.0,8.0,A,,1746.0,SKJEBERG
5050046,3003,SARPSBORG,141477188,1,111.0,Enebolig,FA,Ferdigattest,10101,10101,20171003,60.0,,,26604410.0,Hafslunds gate,21220.0,37.0,,,1738.0,BORGENHAUGEN
