,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2910000,3427,TYNSET,154986219,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19970101,48.0,,,,,,,,,,
2910001,3427,TYNSET,154992995,0,649.0,Annen museum/biblioteksbygning,TB,Tatt i bruk,10101,10101,10101,217.0,,,6266027669.0,Vollanveien,2002.0,217.0,,,2512.0,KVIKNE
2910002,3427,TYNSET,154992987,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,19700101,215.0,,,174201430.0,Vollanveien,2002.0,211.0,,,2512.0,KVIKNE
2910003,3427,TYNSET,154986227,1,111.0,Enebolig,FA,Ferdigattest,20080919,20080919,10101,112.0,,,174203439.0,Gammeldalen,2122.0,18.0,,,2500.0,TYNSET
2910004,3427,TYNSET,154993010,0,649.0,Annen museum/biblioteksbygning,TB,Tatt i bruk,10101,10101,10101,159.0,,,,,,,,,,
2910005,3427,TYNSET,154986227,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19750101,173.0,,,174203439.0,Gammeldalen,2122.0,18.0,,,2500.0,TYNSET
2910006,3427,TYNSET,154993002,0,649.0,Annen museum/biblioteksbygning,TB,Tatt i bruk,10101,10101,18500101,228.0,,,174206859.0,Vollanveien,2002.0,219.0,,,2512.0,KVIKNE
2910007,3427,TYNSET,154986235,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19700101,46.0,,,,,,,,,,
2910008,3427,TYNSET,154993037,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,19500101,210.0,,,174201433.0,Vollanveien,2002.0,228.0,,,2512.0,KVIKNE
2910009,3427,TYNSET,154993029,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,380.0,,,,,,,,,,
2910010,3427,TYNSET,154986251,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19500101,60.0,,,,,,,,,,
2910011,3427,TYNSET,154993053,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,920.0,,,,,,,,,,
2910012,3427,TYNSET,154986243,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19400101,271.0,,,174199828.0,Telnesveien,3010.0,901.0,,,2500.0,TYNSET
2910013,3427,TYNSET,154993045,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2910014,3427,TYNSET,154986286,0,249.0,Annen landbruksbygning,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2910015,3427,TYNSET,154993088,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,12.0,,,,,,,,,,
2910016,3427,TYNSET,154986278,0,249.0,Annen landbruksbygning,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2910017,3427,TYNSET,154993061,0,113.0,Våningshus,BR,Bygning revet/brent,10101,10101,20000327,0.0,,,174201431.0,Vollanveien,2002.0,261.0,,,2512.0,KVIKNE
2910018,3427,TYNSET,154986308,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,308.0,,,,,,,,,,
2910019,3427,TYNSET,154993118,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,19200101,60.0,,,174201409.0,Kvikneveien,3007.0,4534.0,,,2512.0,KVIKNE
2910020,3427,TYNSET,154986294,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2910021,3427,TYNSET,154993096,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,19891001,11.0,,,,,,,,,,
2910022,3427,TYNSET,154986324,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19500101,30.0,,,,,,,,,,
2910023,3427,TYNSET,154993134,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,19500101,72.0,,,,,,,,,,
2910024,3427,TYNSET,154986316,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19500101,246.0,,,174199827.0,Gammeldalen,2122.0,33.0,,,2500.0,TYNSET
2910025,3427,TYNSET,154993126,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,124.0,,,,,,,,,,
