,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5460000,1506,MOLDE,21776181,1,121.0,"Tomannsbolig, vertikaldelt",FA,Ferdigattest,10101,20191217,10101,0.0,,,,,,,,,,
5460001,1506,MOLDE,21776246,1,121.0,"Tomannsbolig, vertikaldelt",IG,Igangsettingstillatelse,10101,20191217,10101,0.0,,,,,,,,,,
5460002,5057,ØRLAND,300784601,0,181.0,Garasjeuthus anneks til bolig,FS,Fritatt for søknadsplikt,10101,10101,10101,42.6,,,,,,,,,,
5460003,1826,HATTFJELLDAL,300784720,0,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20170419,10101,46.3,,,6359796480.0,Krutfjellveien,4000.0,2635.0,,,102.0,KRUTÅ
5460004,3024,BÆRUM,300785002,0,131.0,Rekkehus,IG,Igangsettingstillatelse,20191220,20200318,10101,145.0,,,6404400293.0,Staversletta,1274.0,26.0,B,,1341.0,SLEPENDEN
5460005,1826,HATTFJELLDAL,188127797,2,111.0,Enebolig,IG,Igangsettingstillatelse,10101,20170530,10101,100.0,,,279992146.0,Solliveien,1500.0,9.0,A,,7601.0,Hattfjelldal
5460006,5042,LIERNE,300784905,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20200109,10101,85.0,,,6290370479.0,Nesåsveien,7800.0,753.0,,,7882.0,NORDLI
5460007,3024,BÆRUM,300785001,0,131.0,Rekkehus,IG,Igangsettingstillatelse,20191220,20200318,10101,145.0,,,6404400292.0,Staversletta,1274.0,26.0,A,,1341.0,SLEPENDEN
5460008,3449,SØR-AURDAL,300785303,0,182.0,Garasjeuth.anneks til fritidb,FS,Fritatt for søknadsplikt,10101,10101,10101,9.2,,,,,,,,,,
5460009,3029,LØRENSKOG,6857604,4,511.0,Hotellbygning,FA,Ferdigattest,10101,20200110,10101,0.0,,,,,,,,,,
5460010,3805,LARVIK,300785007,0,181.0,Garasjeuthus anneks til bolig,FS,Fritatt for søknadsplikt,10101,10101,10101,11.0,,,,,,,,,,
5460011,3029,LØRENSKOG,300785226,0,121.0,"Tomannsbolig, vertikaldelt",RA,Rammetillatelse,20191219,10101,10101,141.0,,,6363387243.0,Skårerveien,9400.0,58.0,D,,1470.0,LØRENSKOG
5460012,4203,ARENDAL,300784977,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20.0,,,,,,,,,,
5460013,3024,BÆRUM,300785003,0,131.0,Rekkehus,IG,Igangsettingstillatelse,20191220,20200318,10101,145.0,,,6404400294.0,Staversletta,1274.0,26.0,C,,1341.0,SLEPENDEN
5460014,3024,BÆRUM,300785004,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,20191220,20200818,10101,5.0,,,,,,,,,,
5460015,3412,LØTEN,152820755,1,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20191218,10101,12.0,,,33572532.0,Bjørkvolla,8035.0,18.0,,,2340.0,LØTEN
5460016,5057,ØRLAND,183411136,2,111.0,Enebolig,FS,Fritatt for søknadsplikt,10101,10101,10101,2.0,,,29047508.0,Ove Bjelkes gate,3400.0,11.0,,,7130.0,BREKSTAD
5460017,3422,ÅMOT,300785199,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,9.0,,,,,,,,,,
5460018,1506,MOLDE,21776173,1,121.0,"Tomannsbolig, vertikaldelt",FA,Ferdigattest,10101,20191217,10101,0.0,,,,,,,,,,
5460019,3422,ÅMOT,300785200,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,9.0,,,,,,,,,,
5460020,5025,RØROS,300785310,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5460021,1838,GILDESKÅL,300784594,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,22.0,,,,,,,,,,
5460022,1103,STAVANGER,4386922,2,111.0,Enebolig,FA,Ferdigattest,10101,20191218,10101,0.0,,,,,,,,,,
5460023,3425,ENGERDAL,300785397,0,172.0,Skogs- og utmarkskoie gamme,IG,Igangsettingstillatelse,10101,20200113,10101,52.0,,,,,,,,,,
5460024,3024,BÆRUM,300785005,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,20191220,20200318,10101,5.0,,,,,,,,,,
5460025,5056,HITRA,300785446,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,10101,19750703,10101,21.0,,,89251388.0,Sørhitterveien,1155.0,316.0,,,7246.0,SANDSTAD
