,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4590000,301,OSLO,81675104,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19931123,10.0,,,,,,,,,,
4590001,301,OSLO,81675112,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590002,301,OSLO,81675090,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19931123,0.0,,,,,,,,,,
4590003,301,OSLO,81675082,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,19870608,19880816,19890816,32.0,,,,,,,,,,
4590004,301,OSLO,81675368,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590005,301,OSLO,81675333,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590006,301,OSLO,81675341,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590007,301,OSLO,81675325,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590008,301,OSLO,81675317,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,19931123,0.0,,,,,,,,,,
4590009,301,OSLO,81675465,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,19551018,19561206,19610804,18.0,,,,,,,,,,
4590010,301,OSLO,81675449,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19931123,0.0,,,,,,,,,,
4590011,301,OSLO,81675457,0,181.0,Garasjeuthus anneks til bolig,GR,Bygning godkjent for riving/brenning,19830725,19830805,19831125,24.0,,,,,,,,,,
4590012,301,OSLO,81675406,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19931123,0.0,,,,,,,,,,
