,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1330000,5014,FRØYA,183382691,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330001,5014,FRØYA,183382683,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330002,5014,FRØYA,183382713,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330003,5014,FRØYA,183382705,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330004,5014,FRØYA,183382659,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330005,5014,FRØYA,183382640,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332724.0,Nordfrøyveien,20001.0,512.0,,,7260.0,SISTRANDA
1330006,5014,FRØYA,183382675,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330007,5014,FRØYA,183382667,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330008,5014,FRØYA,183382616,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332729.0,Nordfrøyveien,20001.0,502.0,,,7260.0,SISTRANDA
1330009,5014,FRØYA,183382608,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,10101,0.0,,,79332728.0,Nordfrøyveien,20001.0,504.0,,,7260.0,SISTRANDA
1330010,5014,FRØYA,183382632,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79336281.0,Nordfrøyveien,20001.0,510.0,,,7260.0,SISTRANDA
1330011,5014,FRØYA,183382624,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332725.0,Nordfrøyveien,20001.0,508.0,,,7260.0,SISTRANDA
1330012,5014,FRØYA,183382578,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330013,5014,FRØYA,183382551,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332730.0,Nordfrøyveien,20001.0,486.0,,,7260.0,SISTRANDA
1330014,5014,FRØYA,183382594,0,181.0,Garasjeuthus anneks til bolig,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
1330015,5014,FRØYA,183382586,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332747.0,Bustiveien,20017.0,17.0,,,7260.0,SISTRANDA
1330016,5014,FRØYA,183382527,0,533.0,Gatekjøkken kioskbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,79335674.0,Bustiveien,20017.0,1.0,,,7260.0,SISTRANDA
1330017,5014,FRØYA,183382519,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330018,5014,FRØYA,183382543,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332716.0,Bustiveien,20017.0,15.0,,,7260.0,SISTRANDA
1330019,5014,FRØYA,183382535,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332746.0,Bustiveien,20017.0,3.0,A,,7260.0,SISTRANDA
1330020,5014,FRØYA,183382489,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330021,5014,FRØYA,183382470,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79336279.0,Vardeveien,20018.0,18.0,,,7260.0,SISTRANDA
1330022,5014,FRØYA,183382500,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330023,5014,FRØYA,183382497,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79336280.0,Vardeveien,20018.0,17.0,,,7260.0,SISTRANDA
1330024,5014,FRØYA,183382446,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332757.0,Vardeveien,20018.0,5.0,,,7260.0,SISTRANDA
1330025,5014,FRØYA,183382438,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330026,5014,FRØYA,183382462,0,161.0,Fritidsbygg(hyttersommerh. ol,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
1330027,5014,FRØYA,183382454,0,161.0,Fritidsbygg(hyttersommerh. ol,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,79336278.0,Yttersian,20019.0,35.0,A,,7260.0,SISTRANDA
1330028,5014,FRØYA,183382381,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330029,5014,FRØYA,183382373,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79336277.0,Vardeveien,20018.0,6.0,,,7260.0,SISTRANDA
1330030,5014,FRØYA,183382411,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330031,5014,FRØYA,183382403,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330032,5014,FRØYA,183382977,0,616.0,Videregående skole,TB,Tatt i bruk,10101,10101,10101,0.0,,,79335206.0,Rådhusgata,20032.0,17.0,,,7260.0,SISTRANDA
1330033,5014,FRØYA,183382969,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79335187.0,Mellomveien,20035.0,43.0,,,7260.0,SISTRANDA
1330034,5014,FRØYA,183382977,1,616.0,Videregående skole,TB,Tatt i bruk,19940819,19950110,19971121,1269.0,,,79335206.0,Rådhusgata,20032.0,17.0,,,7260.0,SISTRANDA
1330035,5014,FRØYA,183382934,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,19950914,20000901,20001201,168.0,,,79334909.0,Rabbastien,20041.0,3.0,,,7260.0,SISTRANDA
1330036,5014,FRØYA,183382950,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332386.0,Innersian,20026.0,20.0,,,7260.0,SISTRANDA
1330037,5014,FRØYA,183382942,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330038,5014,FRØYA,183382896,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332412.0,Øvre Innersian,20036.0,5.0,,,7260.0,SISTRANDA
1330039,5014,FRØYA,183382888,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330040,5014,FRØYA,183382926,0,111.0,Enebolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330041,5014,FRØYA,183382918,0,111.0,Enebolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330042,5014,FRØYA,183382845,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332345.0,Øvre Innersian,20036.0,10.0,,,7260.0,SISTRANDA
1330043,5014,FRØYA,183382861,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330044,5014,FRØYA,183382853,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332411.0,Øvre Innersian,20036.0,7.0,,,7260.0,SISTRANDA
1330045,5014,FRØYA,183382829,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332409.0,Øvre Innersian,20036.0,4.0,,,7260.0,SISTRANDA
1330046,5014,FRØYA,183382810,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
1330047,5014,FRØYA,183382837,1,111.0,Enebolig,TB,Tatt i bruk,19970114,19970720,19971221,62.0,,,79332414.0,Øvre Innersian,20036.0,13.0,,,7260.0,SISTRANDA
1330048,5014,FRØYA,183382837,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332414.0,Øvre Innersian,20036.0,13.0,,,7260.0,SISTRANDA
1330049,5014,FRØYA,183382780,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332716.0,Bustiveien,20017.0,15.0,,,7260.0,SISTRANDA
1330050,5014,FRØYA,183382772,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330051,5014,FRØYA,183382802,0,311.0,Kontor- og adm.bygning rådhus,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330052,5014,FRØYA,183382799,0,311.0,Kontor- og adm.bygning rådhus,TB,Tatt i bruk,10101,10101,10101,245.0,,,607642744.0,Ørndalsveien,20027.0,16.0,,,7260.0,SISTRANDA
1330053,5014,FRØYA,183382748,2,321.0,Kjøpesenter varehus,TB,Tatt i bruk,20031111,20031112,20040501,150.0,,,,,,,,,,
1330054,5014,FRØYA,183382764,0,162.0,Helårsb.benyttes som fritidsb.,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332710.0,Bustiveien,20017.0,6.0,,,7260.0,SISTRANDA
1330055,5014,FRØYA,183382756,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330056,5014,FRØYA,183382748,0,321.0,Kjøpesenter varehus,TB,Tatt i bruk,10101,10101,10101,0.0,,,79335418.0,Nordfrøyveien,20001.0,463.0,,,7260.0,SISTRANDA
1330057,5014,FRØYA,183382721,0,329.0,Annen forretningsbygning,TB,Tatt i bruk,10101,10101,10101,110.0,,,503057374.0,Nordfrøyveien,20001.0,465.0,B,,7260.0,SISTRANDA
1330058,5014,FRØYA,183382748,1,321.0,Kjøpesenter varehus,TB,Tatt i bruk,19960812,19970215,19981001,748.0,,,79335418.0,Nordfrøyveien,20001.0,463.0,,,7260.0,SISTRANDA
1330059,5014,FRØYA,183386433,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330060,5014,FRØYA,183386425,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,472461360.0,Utfrøyveien,20003.0,931.0,,,7270.0,DYRVIK
1330061,5014,FRØYA,183386395,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79333706.0,Utfrøyveien,20003.0,901.0,,,7270.0,DYRVIK
1330062,5014,FRØYA,183386387,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330063,5014,FRØYA,183386417,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,160.0,,,484708070.0,Utfrøyveien,20003.0,929.0,,,7270.0,DYRVIK
1330064,5014,FRØYA,183386409,0,181.0,Garasjeuthus anneks til bolig,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
1330065,5014,FRØYA,183378902,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330066,5014,FRØYA,183386344,0,239.0,Annen lagerbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330067,5014,FRØYA,183378899,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330068,5014,FRØYA,183386336,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330069,5014,FRØYA,183386379,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79331895.0,Tuvnesveien,20134.0,103.0,,,7266.0,KVERVA
1330070,5014,FRØYA,183378910,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330071,5014,FRØYA,183386360,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79336805.0,Stabbveien,20154.0,95.0,,,7268.0,TITRAN
1330072,5014,FRØYA,183378864,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332888.0,Nordfrøyveien,20001.0,776.0,,,7270.0,DYRVIK
1330073,5014,FRØYA,183378856,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332906.0,Breimyrringen,20077.0,22.0,,,7270.0,DYRVIK
1330074,5014,FRØYA,183386298,1,111.0,Enebolig,TB,Tatt i bruk,19861030,19861030,19871030,32.0,,,,,,,,,,
1330075,5014,FRØYA,183378880,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330076,5014,FRØYA,183386328,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330077,5014,FRØYA,183378872,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330078,5014,FRØYA,183386301,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,79332836.0,Staulveien,20091.0,94.0,,,7270.0,DYRVIK
1330079,5014,FRØYA,183378813,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
1330080,5014,FRØYA,183386263,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
