,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
3160000,4612,SVEIO,9611800,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19880302,19880325,19881213,199.0,,,295414084.0,Tjernagelvegen,1027.0,1026.0,,,5550.0,SVEIO
3160001,4612,SVEIO,9611797,0,111.0,Enebolig,TB,Tatt i bruk,19880302,19880324,19890719,273.0,,,325522883.0,Haugsgjerdvegen,1168.0,9.0,,,5554.0,VALEVÅG
3160002,4612,SVEIO,9611711,1,322.0,Butikk/forretningsbygning,FA,Ferdigattest,19991206,20000117,10101,339.0,,,,,,,,,,
3160003,4612,SVEIO,9611711,0,322.0,Butikk/forretningsbygning,TB,Tatt i bruk,19880104,19880111,19880128,2711.0,,,331379833.0,Sveiogata,1029.0,66.0,A,,5550.0,SVEIO
3160004,4612,SVEIO,9611673,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,19880108,19880829,19890421,51.0,,,,,,,,,,
3160005,4612,SVEIO,17874918,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19970210,19970411,19980411,24.0,,,,,,,,,,
3160006,4612,SVEIO,9611665,0,111.0,Enebolig,BA,Bygging avlyst,19880104,10101,10101,232.0,,,,,,,,,,
3160007,4612,SVEIO,17874896,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,19970210,19970410,19980210,47.0,,,,,,,,,,
3160008,4612,SVEIO,9611681,1,239.0,Annen lagerbygning,TB,Tatt i bruk,20000201,20000501,20010501,52.0,,,,,,,,,,
3160009,4612,SVEIO,9611681,0,239.0,Annen lagerbygning,TB,Tatt i bruk,19880111,19880201,19880830,866.0,,,323077888.0,Hinderlivegen,1124.0,45.0,,,5550.0,SVEIO
3160010,4612,SVEIO,17874926,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,19970218,19970330,10101,76.0,,,,,,,,,,
3160011,4612,SVEIO,9611762,1,111.0,Enebolig,FA,Ferdigattest,19880203,19880208,10101,36.0,,,,,,,,,,
3160012,4612,SVEIO,9611762,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19771231,210.0,,,295120357.0,Kvednaneset,1062.0,6.0,,,5550.0,SVEIO
3160013,4612,SVEIO,9611789,0,112.0,Enebolig m/hybel/sokkelleil.,BA,Bygging avlyst,19880302,19880420,10101,0.0,,,,,,,,,,
3160014,4612,SVEIO,9611770,0,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,19880203,19890704,10101,71.0,,,,,,,,,,
3160015,4612,SVEIO,9611738,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19880122,19880129,19880229,50.0,,,,,,,,,,
3160016,4612,SVEIO,9611711,2,322.0,Butikk/forretningsbygning,FA,Ferdigattest,20070205,20070205,10101,230.0,,,,,,,,,,
3160017,4612,SVEIO,9611754,1,111.0,Enebolig,FA,Ferdigattest,19880203,19880208,10101,131.0,,,,,,,,,,
3160018,4612,SVEIO,9611754,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19341231,202.0,,,295154838.0,Kvednaneset,1062.0,15.0,,,5550.0,SVEIO
3160019,4612,SVEIO,9611746,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,19880204,19880323,10101,103.0,,,,,,,,,,
