,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
650000,3807,SKIEN,164520374,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,160.0,,,41764569.0,Luksefjellvegen,59200.0,422.0,,,3721.0,SKIEN
650001,3807,SKIEN,164520382,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19780420,10101,19791031,30.0,,,,,,,,,,
650002,3807,SKIEN,164520390,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,177.0,,,41764568.0,Luksefjellvegen,59200.0,420.0,,,3721.0,SKIEN
650003,3807,SKIEN,164520404,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,342.0,,,,,,,,,,
650004,3807,SKIEN,164520412,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,158.0,,,41764576.0,Luksefjellvegen,59200.0,456.0,,,3721.0,SKIEN
650005,3807,SKIEN,164520420,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,16.0,,,,,,,,,,
650006,3807,SKIEN,164520439,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,24.0,,,,,,,,,,
650007,3807,SKIEN,164520447,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,37.0,,,,,,,,,,
650008,3807,SKIEN,164520455,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,35.0,,,,,,,,,,
650009,3807,SKIEN,164520463,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,15.0,,,,,,,,,,
650010,3807,SKIEN,164520471,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,72.0,,,,,,,,,,
650011,3807,SKIEN,164520498,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,56.0,,,,,,,,,,
650012,3807,SKIEN,164520501,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,37.0,,,,,,,,,,
650013,3807,SKIEN,164520528,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,65.0,,,,,,,,,,
650014,3807,SKIEN,164520536,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,48.0,,,,,,,,,,
650015,3807,SKIEN,164520544,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,54.0,,,,,,,,,,
650016,3807,SKIEN,164520552,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,49.0,,,,,,,,,,
650017,3807,SKIEN,164520560,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
650018,3807,SKIEN,164520579,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
650019,3807,SKIEN,164520587,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,270.0,,,,,,,,,,
650020,3807,SKIEN,164520595,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,116.0,,,41785414.0,Luksefjellvegen,59200.0,430.0,,,3721.0,SKIEN
650021,3807,SKIEN,164520609,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,121.0,,,41764571.0,Luksefjellvegen,59200.0,432.0,,,3721.0,SKIEN
650022,3807,SKIEN,164520609,1,113.0,Våningshus,TB,Tatt i bruk,19850605,19850612,10101,31.0,,,41764571.0,Luksefjellvegen,59200.0,432.0,,,3721.0,SKIEN
