,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5010000,4202,GRIMSTAD,300401532,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20131024,26.0,,,269225293.0,Gjærbrøndveien,1272.0,212.0,,,4886.0,GRIMSTAD
5010001,4202,GRIMSTAD,300401516,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19960828,19960828,20131024,42.0,,,269220454.0,Lille Imås,1482.0,25.0,,,4885.0,GRIMSTAD
5010002,4202,GRIMSTAD,300401525,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19950201,19950201,20131024,26.0,,,269225304.0,Gjærbrøndveien,1272.0,266.0,,,4886.0,GRIMSTAD
5010003,4202,GRIMSTAD,300401487,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20010212,20010212,20131024,47.0,,,269232666.0,Bakken,1076.0,4.0,B,,4885.0,GRIMSTAD
5010004,5001,TRONDHEIM,300401298,0,136.0,Andre småhus m/3 boliger el fl,FA,Ferdigattest,20130919,20140306,10101,531.0,,,276400729.0,Ivar Aasens veg,3280.0,43.0,A,,6501.0,Trondheim
5010005,4202,GRIMSTAD,18866498,1,249.0,Annen landbruksbygning,FA,Ferdigattest,20131015,20131015,10101,101.0,,,468521919.0,Arendalsveien,1070.0,112.0,,,4878.0,GRIMSTAD
5010006,5001,TRONDHEIM,300401228,0,136.0,Andre småhus m/3 boliger el fl,FA,Ferdigattest,20131002,20180424,10101,541.0,,,276419867.0,Vestre Rosten,8117.0,33.0,C,,7072.0,HEIMDAL
5010007,5001,TRONDHEIM,182717533,3,239.0,Annen lagerbygning,FA,Ferdigattest,20131021,20131021,10101,0.0,,,480009001.0,Bynesveien,1080.0,50.0,D,,7018.0,TRONDHEIM
5010008,4618,ULLENSVANG,300401283,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,4.0,,,,,,,,,,
5010009,3025,ASKER,300403336,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20160104,35.0,,,,,,,,,,
5010010,1149,KARMØY,300400957,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20180813,27.0,,,,,,,,,,
5010011,3030,LILLESTRØM,300401074,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,10101,20131010,10101,13.0,,,,,,,,,,
5010012,3023,NESODDEN,300401396,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010013,1149,KARMØY,300401014,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20181108,39.0,,,,,,,,,,
5010014,3023,NESODDEN,300401395,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010015,1507,ÅLESUND,178940228,4,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,20131018,20131018,10101,11.3,,,240959284.0,Larsgårdsringen,6850.0,21.0,,,6009.0,ÅLESUND
5010016,1507,ÅLESUND,300401325,0,111.0,Enebolig,IG,Igangsettingstillatelse,20131002,20131002,10101,232.0,,,240959225.0,Kyrkjehaugen,6780.0,47.0,,,6014.0,ÅLESUND
5010017,3403,HAMAR,7140681,1,111.0,Enebolig,MT,Meldingssak registrer tiltak,10101,10101,10101,16.0,,,31092592.0,Vognvegen,4065.0,127.0,,,2315.0,HAMAR
5010018,5428,NORDREISA,300400809,0,181.0,Garasjeuthus anneks til bolig,MT,Meldingssak registrer tiltak,10101,10101,10101,20.0,,,75081281.0,Hovedvegen,1000.0,18.0,,,9151.0,STORSLETT
5010019,301,OSLO,300401583,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20130904,20160721,10101,119.0,,,,,,,,,,
5010020,301,OSLO,300401581,0,111.0,Enebolig,FA,Ferdigattest,20131004,20140611,10101,190.0,,,471124016.0,Munkerudveien,14881.0,63.0,B,,1165.0,OSLO
5010021,1868,ØKSNES,300401253,0,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,20080730,20090101,10101,35.0,,,468405152.0,Torsetveien,1565.0,97.0,,,8408.0,SORTLAND
5010022,4207,FLEKKEFJORD,265985,2,131.0,Rekkehus,FA,Ferdigattest,20130923,20130923,10101,12.0,,,248339024.0,Anitras vei,1400.0,22.0,,,4031.0,Flekkefjord
5010023,3818,TINN,300401265,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20130912,10101,36.0,,,468411328.0,,,,,0.0,3650.0,TINN AUSTBYGD
5010024,4207,FLEKKEFJORD,300401226,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20130910,20130910,10101,40.3,,,,,,,,,,
5010025,1507,ÅLESUND,300400872,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,20131018,20131018,10101,49.0,,,,,,,,,,
5010026,4647,SUNNFJORD,177916927,1,131.0,Rekkehus,IG,Igangsettingstillatelse,10101,20131022,10101,16.0,,,,,,,,,,
5010027,1507,ÅLESUND,300400889,0,183.0,Naust båthus sjøbu,IG,Igangsettingstillatelse,20000313,20000313,10101,45.6,,,,,,,,,,
5010028,5031,MALVIK,300400885,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20131022,17.0,,,,,,,,,,
5010029,3448,NORDRE LAND,300401643,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20131011,10101,159.0,,,355388910.0,Midtstrømsætra,4238.0,17.0,,,2880.0,NORD-TORPA
5010030,3448,NORDRE LAND,300401657,0,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,10101,20121026,10101,25.0,,,,,,,,,,
5010031,1832,HEMNES,300401471,0,241.0,Hus for dyr/landbr.lager/silo,IG,Igangsettingstillatelse,10101,20131024,10101,529.0,,,,,,,,,,
5010032,3448,NORDRE LAND,300401627,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20131002,10101,118.0,,,468505473.0,Synnfjellvegen,3385.0,1412.0,,,2880.0,NORD-TORPA
5010033,3819,HJARTDAL,300401168,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,5.0,,,,,,,,,,
5010034,4203,ARENDAL,8722145,3,322.0,Butikk/forretningsbygning,TB,Tatt i bruk,10101,20131022,20200218,27.0,,,233069051.0,Nedre Tyholmsvei,55144.0,1.0,,,4836.0,ARENDAL
5010035,5053,INDERØY,300401600,0,111.0,Enebolig,FA,Ferdigattest,20130624,20140702,10101,93.0,,,14464719.0,Blåklokkevegen,4016.0,8.0,,,7670.0,INDERØY
5010036,1824,VEFSN,300401349,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,37.0,,,,,,,,,,
5010037,1824,VEFSN,300400895,0,141.0,Stort frittliggende boligbygg på 2 etg.,FA,Ferdigattest,10101,20130701,10101,1300.0,,,468267929.0,Austerbygdvegen,1800.0,58.0,,,8657.0,MOSJØEN
5010038,3819,HJARTDAL,300401167,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,15.0,,,,,,,,,,
5010039,3805,LARVIK,300401540,0,181.0,Garasjeuthus anneks til bolig,BA,Bygging avlyst,20130813,10101,10101,84.0,,,,,,,,,,
5010040,5402,HARSTAD,300401259,0,111.0,Enebolig,FA,Ferdigattest,10101,20130820,10101,143.0,,,468382621.0,Trillingen,1271.0,12.0,B,,9406.0,HARSTAD
5010041,1507,ÅLESUND,10128021,1,121.0,"Tomannsbolig, vertikaldelt",IG,Igangsettingstillatelse,20131017,20131017,10101,19.8,,,240966696.0,Rødsetvegen,16450.0,34.0,,,6011.0,ÅLESUND
5010042,4647,SUNNFJORD,20933860,1,131.0,Rekkehus,IG,Igangsettingstillatelse,10101,20131022,10101,1.0,,,,,,,,,,
5010043,3043,ÅL,300401118,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,20131023,20131023,20131023,80.0,,,468374423.0,Gyrinosvegen,1219.0,85.0,,,3570.0,ÅL
5010044,3819,HJARTDAL,300401149,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,6.0,,,,,,,,,,
5010045,1507,ÅLESUND,20008032,1,111.0,Enebolig,IG,Igangsettingstillatelse,20131001,20131001,10101,17.6,,,455376644.0,Hjellhaugvegen,17450.0,130.0,,,6013.0,ÅLESUND
5010046,5053,INDERØY,300401521,0,111.0,Enebolig,FA,Ferdigattest,20130624,20140702,10101,93.0,,,459259499.0,Blåklokkevegen,4016.0,6.0,,,7670.0,INDERØY
5010047,4647,SUNNFJORD,20933852,1,131.0,Rekkehus,IG,Igangsettingstillatelse,10101,20131022,10101,8.0,,,,,,,,,,
5010048,1507,ÅLESUND,179020890,1,111.0,Enebolig,MB,Midlertidig brukstillatelse,20131002,20131002,10101,87.5,,,240963179.0,Urabakken,12350.0,9.0,,,6017.0,ÅLESUND
5010049,3819,HJARTDAL,300401166,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,4.0,,,,,,,,,,
5010050,3819,HJARTDAL,300401154,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,4.0,,,,,,,,,,
5010051,4203,ARENDAL,117795799,2,111.0,Enebolig,TB,Tatt i bruk,20131022,20131108,20170427,8.0,,,330622523.0,Tromøy kirkevei,23218.0,180.0,,,4818.0,FÆRVIK
5010052,3019,VESTBY,300401461,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010053,4203,ARENDAL,117795799,1,111.0,Enebolig,BA,Bygging avlyst,20131022,20131108,10101,102.0,,,330622523.0,Tromøy kirkevei,23218.0,180.0,,,4818.0,FÆRVIK
5010054,3019,VESTBY,300401452,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010055,3448,NORDRE LAND,19690555,1,161.0,Fritidsbygg(hyttersommerh. ol,MF,Meldingssak tiltak fullført,10101,10101,10101,22.0,,,,,,,,,,
5010056,5038,VERDAL,300401261,0,181.0,Garasjeuthus anneks til bolig,RA,Rammetillatelse,20000811,10101,10101,15.0,,,,,,,,,,
5010057,3805,LARVIK,300401538,0,181.0,Garasjeuthus anneks til bolig,BA,Bygging avlyst,20130813,10101,10101,84.0,,,,,,,,,,
5010058,5056,HITRA,300401402,0,182.0,Garasjeuth.anneks til fritidb,MT,Meldingssak registrer tiltak,10101,10101,10101,16.0,,,,,,,,,,
5010059,3448,NORDRE LAND,300401469,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20130925,10101,12.0,,,,,,,,,,
5010060,3448,NORDRE LAND,300401472,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20130925,10101,163.0,,,,,,,,,,
5010061,3808,NOTODDEN,165026616,2,329.0,Annen forretningsbygning,MB,Midlertidig brukstillatelse,10101,20130523,10101,0.0,,,,,,,,,,
5010062,3808,NOTODDEN,165000056,1,111.0,Enebolig,BA,Bygging avlyst,10101,20130618,10101,15.0,,,81090145.0,Åsveien,3020.0,1.0,,,3679.0,NOTODDEN
5010063,3808,NOTODDEN,164964183,1,161.0,Fritidsbygg(hyttersommerh. ol,RA,Rammetillatelse,20130515,10101,10101,52.0,,,468491123.0,Nisivegen,3115.0,24.0,,,3691.0,GRANSHERAD
5010064,1579,HUSTADVIKA,300401242,0,239.0,Annen lagerbygning,IG,Igangsettingstillatelse,10101,20131009,10101,162.0,,,,,,,,,,
5010065,3019,VESTBY,300401047,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010066,3416,EIDSKOG,300400965,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20131022,18.0,,,,,,,,,,
5010067,3416,EIDSKOG,300401018,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,20131022,20.0,,,,,,,,,,
5010068,3448,NORDRE LAND,300401194,0,231.0,Lagerhall,FA,Ferdigattest,10101,20131010,10101,570.0,,,,,,,,,,
5010069,4639,VIK,176990147,1,113.0,Våningshus,TB,Tatt i bruk,10101,20131017,20160212,30.0,,,229340622.0,Sylvarnes,2190.0,6.0,,,6893.0,VIK I SOGN
5010070,3448,NORDRE LAND,300401156,0,249.0,Annen landbruksbygning,MF,Meldingssak tiltak fullført,10101,10101,10101,128.0,,,,,,,,,,
5010071,3805,LARVIK,300401537,0,181.0,Garasjeuthus anneks til bolig,BA,Bygging avlyst,20130813,10101,10101,84.0,,,,,,,,,,
5010072,5422,BALSFJORD,300401170,0,181.0,Garasjeuthus anneks til bolig,MF,Meldingssak tiltak fullført,10101,10101,10101,18.0,,,,,,,,,,
5010073,4639,VIK,300401051,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20131017,20141215,35.0,,,,,,,,,,
5010074,3448,NORDRE LAND,157776940,2,241.0,Hus for dyr/landbr.lager/silo,FA,Ferdigattest,10101,10101,20160526,207.0,,,,,,,,,,
5010075,3448,NORDRE LAND,300401256,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20131014,20140206,128.0,,,,,,,,,,
5010076,3022,FROGN,12717857,1,121.0,"Tomannsbolig, vertikaldelt",MF,Meldingssak tiltak fullført,10101,10101,10101,4.0,,,,,,,,,,
5010077,5441,TANA,192998603,1,111.0,Enebolig,MT,Meldingssak registrer tiltak,10101,10101,10101,13.0,,,272316625.0,Várjjatgeaidnu,56000.0,335.0,,,9845.0,TANA
5010078,3050,FLESBERG,300401738,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,20130906,15.0,,,,,,,,,,
5010079,5422,BALSFJORD,300401128,0,231.0,Lagerhall,TB,Tatt i bruk,19950101,19950101,19960501,85.0,,,,,,,,,,
5010080,3005,DRAMMEN,300401440,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,10101,10101,0.0,,,,,,,,,,
5010081,3019,VESTBY,300401053,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010082,5422,BALSFJORD,300401161,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,19950101,19960601,30.0,,,,,,,,,,
5010083,3005,DRAMMEN,300401439,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,10101,10101,0.0,,,,,,,,,,
5010084,4631,ALVER,9864725,2,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20131016,10101,78.0,,,332357945.0,Haugstad,6076.0,78.0,,,5936.0,MANGER
5010085,3023,NESODDEN,300401592,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20080101,0.0,,,,,,,,,,
5010086,3024,BÆRUM,300401389,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20131018,10101,7.0,,,,,,,,,,
5010087,3416,EIDSKOG,300400851,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,20131022,72.0,,,,,,,,,,
5010088,3416,EIDSKOG,300400953,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20131022,18.0,,,,,,,,,,
5010089,5022,RENNEBU,300401315,0,182.0,Garasjeuth.anneks til fritidb,FA,Ferdigattest,10101,20131023,10101,8.7,,,468428273.0,Stensetveien,7059.0,134.0,,,7393.0,RENNEBU
5010090,3024,BÆRUM,17319086,1,111.0,Enebolig,FA,Ferdigattest,10101,20131016,10101,15.0,,,72040997.0,Hoslegata,1546.0,11.0,,,1356.0,BEKKESTUA
