,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4300000,5424,LYNGEN,192034930,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,40.0,,,273196915.0,Vågveien,3004.0,337.0,,,9068.0,NORD-LENANGEN
4300001,5424,LYNGEN,192034949,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,35.0,,,273196916.0,Nyheimveien,3003.0,284.0,,,9068.0,NORD-LENANGEN
4300002,5424,LYNGEN,192034957,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,35.0,,,273199390.0,Vågveien,3004.0,371.0,,,9068.0,NORD-LENANGEN
4300003,5424,LYNGEN,192034965,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,35.0,,,515437352.0,Vågveien,3004.0,339.0,,,9068.0,NORD-LENANGEN
4300004,5424,LYNGEN,192034906,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,40.0,,,,,,,,,,
4300005,5424,LYNGEN,192034914,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20081101,20081101,20081101,49.0,,,,,,,,,,
4300006,5424,LYNGEN,192034922,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,40.0,,,,,,,,,,
4300007,5424,LYNGEN,192035023,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20.0,,,,,,,,,,
4300008,5424,LYNGEN,192035031,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,30.0,,,,,,,,,,
4300009,5424,LYNGEN,192035058,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,20.0,,,,,,,,,,
4300010,5424,LYNGEN,192035066,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,40.0,,,,,,,,,,
4300011,5424,LYNGEN,192034973,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,125.0,,,273198939.0,Lenangsveien,3018.0,2841.0,,,9068.0,NORD-LENANGEN
4300012,5424,LYNGEN,192034981,0,161.0,Fritidsbygg(hyttersommerh. ol,BR,Bygning revet/brent,10101,10101,10101,35.0,,,,,,,,,,
4300013,5424,LYNGEN,192035007,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,35.0,,,273200385.0,Vågveien,3004.0,335.0,,,9068.0,NORD-LENANGEN
4300014,5424,LYNGEN,192035015,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,50.0,,,273200388.0,Ullsfjordveien,3019.0,1211.0,,,9064.0,SVENSBY
4300015,5424,LYNGEN,192035112,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,25.0,,,,,,,,,,
4300016,5424,LYNGEN,192035120,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,10101,10101,10101,30.0,,,,,,,,,,
4300017,5424,LYNGEN,192035139,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,117.0,,,,,,,,,,
4300018,5424,LYNGEN,192035147,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,35.0,,,,,,,,,,
4300019,5424,LYNGEN,192035074,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,15.0,,,,,,,,,,
4300020,5424,LYNGEN,192035082,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,20.0,,,,,,,,,,
4300021,5424,LYNGEN,192035090,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,25.0,,,,,,,,,,
4300022,5424,LYNGEN,192035104,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,35.0,,,,,,,,,,
4300023,5424,LYNGEN,192035201,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,18.0,,,,,,,,,,
