,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
5300000,3407,GJØVIK,300646000,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5300001,3407,GJØVIK,300645999,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5300002,3407,GJØVIK,300645987,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5300003,3025,ASKER,149864423,1,311.0,Kontor- og adm.bygning rådhus,FA,Ferdigattest,10101,20170918,10101,463.0,,,,,,,,,,
5300004,1554,AVERØY,300645846,0,183.0,Naust båthus sjøbu,IG,Igangsettingstillatelse,20170922,20170922,10101,177.9,,,,,,,,,,
5300005,3025,ASKER,300645474,0,719.0,Sykehus,IG,Igangsettingstillatelse,10101,20170922,10101,400.0,,,,,,,,,,
5300006,3042,HEMSEDAL,300645877,0,161.0,Fritidsbygg(hyttersommerh. ol,BA,Bygging avlyst,20170904,20170921,10101,180.0,,,,,,,,,,
5300007,3401,KONGSVINGER,300645868,0,181.0,Garasjeuthus anneks til bolig,IP,Tiltak unntatt fra byggesaksbehandling,10101,10101,10101,40.0,,,110136969.0,Digerudvegen,1120.0,16.0,,,2208.0,KONGSVINGER
5300008,1103,STAVANGER,300645975,0,111.0,Enebolig,FA,Ferdigattest,20170927,20170927,10101,174.0,,,600346006.0,Grannesveien,1324.0,41.0,,,4020.0,STAVANGER
5300009,4625,AUSTEVOLL,300645897,0,182.0,Garasjeuth.anneks til fritidb,IG,Igangsettingstillatelse,10101,20170906,10101,78.0,,,,,,,,,,
5300010,3014,INDRE ØSTFOLD,300645839,0,142.0,Stort frittliggende boligbygg på 3 og 4 etg.,FA,Ferdigattest,10101,20170925,10101,1422.0,,,600124764.0,Roselundveien,1094.0,67.0,B,,1820.0,SPYDEBERG
5300011,5053,INDERØY,300646139,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20170928,10101,46.0,,,,,,,,,,
5300012,3014,INDRE ØSTFOLD,147256752,1,161.0,Fritidsbygg(hyttersommerh. ol,IG,Igangsettingstillatelse,10101,20170928,10101,9.0,,,,,,,,,,
5300013,3805,LARVIK,300646356,0,231.0,Lagerhall,IG,Igangsettingstillatelse,10101,20170929,10101,410.0,,,,,,,,,,
5300014,3053,JEVNAKER,300646249,0,121.0,"Tomannsbolig, vertikaldelt",FA,Ferdigattest,10101,20170623,10101,111.9,,,600318862.0,Loftbergveien,1949.0,28.0,,,3520.0,JEVNAKER
5300015,3053,JEVNAKER,300646250,0,141.0,Stort frittliggende boligbygg på 2 etg.,FA,Ferdigattest,10101,20170623,10101,111.9,,,600318863.0,Loftbergveien,1949.0,30.0,,,3520.0,JEVNAKER
5300016,5038,VERDAL,300646268,0,999.0,,IG,Igangsettingstillatelse,10101,20170926,10101,0.0,,,,,,,,,,
5300017,4219,EVJE OG HORNNES,167812511,1,172.0,Skogs- og utmarkskoie gamme,IG,Igangsettingstillatelse,10101,20170913,10101,111.0,,,68211432.0,Skjerkevegen,1463.0,575.0,,,4737.0,HORNNES
5300018,3420,ELVERUM,300645521,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20170927,10101,66.0,,,383814653.0,Strandbygdvegen,8850.0,521.0,,,2411.0,ELVERUM
5300019,1566,SURNADAL,300646128,0,181.0,Garasjeuthus anneks til bolig,IP,Tiltak unntatt fra byggesaksbehandling,10101,10101,10101,16.0,,,,,,,,,,
5300020,4219,EVJE OG HORNNES,300646184,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20170915,10101,271.0,,,,,,,,,,
5300021,4219,EVJE OG HORNNES,167796370,2,999.0,,FA,Ferdigattest,20170913,20180417,10101,0.0,,,283127629.0,Sanitetstien,1454.0,7.0,,,4735.0,EVJE
5300022,3003,SARPSBORG,13661154,1,111.0,Enebolig,FA,Ferdigattest,20170927,20170927,10101,0.0,,,26620507.0,Stien,53100.0,8.0,,,1718.0,GREÅKER
5300023,3411,RINGSAKER,7204825,3,111.0,Enebolig,FA,Ferdigattest,10101,20170929,10101,10.0,,,32060734.0,Rosenborggutua,8365.0,27.0,,,2390.0,MOELV
5300024,3003,SARPSBORG,7052065,1,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,20170927,20170927,10101,139.0,,,26612857.0,Gamle Kongevei,36200.0,67.0,A,,1712.0,GRÅLUM
5300025,301,OSLO,80941730,2,122.0,"Tomannsbolig, horisontaldelt",FA,Ferdigattest,10101,20170926,10101,15.0,,,285673466.0,Bjartveien,10643.0,24.0,B,,687.0,OSLO
5300026,3407,GJØVIK,300645972,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
5300027,3403,HAMAR,13780714,1,111.0,Enebolig,IG,Igangsettingstillatelse,10101,20170929,10101,30.0,,,31091205.0,Store Prestrudveg,3963.0,23.0,,,2315.0,HAMAR
5300028,3033,ULLENSAKER,300645968,0,131.0,Rekkehus,TB,Tatt i bruk,10101,19970513,19980518,111.0,,,158063115.0,Blåbærtråkket,2270.0,8.0,F,,659.0,Jessheim
5300029,5028,MELHUS,300646277,0,161.0,Fritidsbygg(hyttersommerh. ol,IP,Tiltak unntatt fra byggesaksbehandling,10101,10101,10101,40.0,,,591033171.0,Øysand kolonihage,1131.0,41.0,,,7224.0,MELHUS
5300030,3033,ULLENSAKER,300645969,0,131.0,Rekkehus,TB,Tatt i bruk,10101,19970513,19980518,111.0,,,158063120.0,Blåbærtråkket,2270.0,8.0,A,,659.0,Jessheim
5300031,3033,ULLENSAKER,300645966,0,131.0,Rekkehus,TB,Tatt i bruk,10101,19970513,19980518,111.0,,,158063117.0,Blåbærtråkket,2270.0,8.0,D,,659.0,Jessheim
5300032,3033,ULLENSAKER,300645967,0,131.0,Rekkehus,TB,Tatt i bruk,10101,19970513,19980518,111.0,,,158063116.0,Blåbærtråkket,2270.0,8.0,E,,659.0,Jessheim
