,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2150000,3022,FROGN,149223401,1,111.0,Enebolig,MB,Midlertidig brukstillatelse,19960916,19960916,10101,55.0,,,127191991.0,Ekeveien,1215.0,13.0,B,,531.0,Drøbak
2150001,3022,FROGN,149223398,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,10101,10101,0.0,,,127195196.0,Rogneveien,1785.0,1.0,,,531.0,Drøbak
2150002,3022,FROGN,149223401,0,111.0,Enebolig,TB,Tatt i bruk,19960916,19961017,19970917,225.0,,,127191991.0,Ekeveien,1215.0,13.0,B,,531.0,Drøbak
2150003,3022,FROGN,149223444,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,201.0,,,127191997.0,Ekeveien,1215.0,22.0,,,531.0,Drøbak
2150004,3022,FROGN,149223452,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,10101,10101,257.0,,,127191999.0,Ekeveien,1215.0,24.0,B,,531.0,Drøbak
2150005,3022,FROGN,149223428,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2150006,3022,FROGN,149223436,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2150007,3022,FROGN,149223320,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2150008,3022,FROGN,149223339,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2150009,3022,FROGN,149223304,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191983.0,Ekeveien,1215.0,7.0,,,531.0,Drøbak
2150010,3022,FROGN,149223312,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2150011,3022,FROGN,149223363,0,111.0,Enebolig,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
2150012,3022,FROGN,149223371,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2150013,3022,FROGN,149223347,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191872.0,Bjerkeveien,1150.0,9.0,,,531.0,Drøbak
2150014,3022,FROGN,149223355,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191871.0,Bjerkeveien,1150.0,7.0,,,531.0,Drøbak
2150015,3022,FROGN,149223479,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191365.0,Askveien,1035.0,6.0,,,531.0,Drøbak
2150016,3022,FROGN,149223487,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191367.0,Askveien,1035.0,8.0,,,531.0,Drøbak
2150017,3022,FROGN,149223452,1,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,20071119,20071119,20150101,256.0,,,127191999.0,Ekeveien,1215.0,24.0,B,,531.0,Drøbak
2150018,3022,FROGN,149223460,0,111.0,Enebolig,FA,Ferdigattest,10101,10101,10101,196.0,,,127191363.0,Askveien,1035.0,4.0,,,531.0,Drøbak
2150019,3022,FROGN,149223495,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,0.0,,,127191369.0,Askveien,1035.0,10.0,,,531.0,Drøbak
