,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
4580000,301,OSLO,81508399,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285855477.0,Tangerudveien,17378.0,62.0,D,,982.0,OSLO
4580001,301,OSLO,81500177,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285762888.0,Siriusveien,16408.0,16.0,,,492.0,OSLO
4580002,301,OSLO,81505063,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285776707.0,Sørbråtveien,17301.0,112.0,,,891.0,OSLO
4580003,301,OSLO,81508402,0,111.0,Enebolig,TB,Tatt i bruk,19651210,19660418,19671120,283.0,,,285779675.0,Tjonerudveien,17556.0,3.0,,,982.0,OSLO
4580004,301,OSLO,81500185,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285694243.0,Gamle Kjelsåsvei,12161.0,39.0,,,492.0,OSLO
4580005,301,OSLO,81505098,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285776710.0,Sørbråtveien,17301.0,118.0,,,891.0,OSLO
4580006,301,OSLO,81508364,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,,,,,,,,
4580007,301,OSLO,81500150,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285694246.0,Gamle Kjelsåsvei,12161.0,41.0,B,,492.0,OSLO
4580008,301,OSLO,81508372,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,19010101,19010101,19931123,0.0,,,,,,,,,,
4580009,301,OSLO,81500169,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,19010101,19010101,19931123,0.0,,,,,,,,,,
4580010,301,OSLO,81508429,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19010101,19010101,19931123,0.0,,,285847826.0,Tjonerudveien,17556.0,5.0,A,,982.0,OSLO
