,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2840000,1103,STAVANGER,4751787,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19741215,20.0,,,,,,,,,,
2840001,1103,STAVANGER,4758056,0,131.0,Rekkehus,TB,Tatt i bruk,19520527,10101,19531215,123.0,,,168314191.0,Armauer Hansens vei,1030.0,17.0,A,,4011.0,STAVANGER
2840002,1103,STAVANGER,4751779,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2840003,1103,STAVANGER,4751809,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19701215,15.0,,,,,,,,,,
2840004,1103,STAVANGER,4751795,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19741215,16.0,,,,,,,,,,
2840005,1103,STAVANGER,4758064,0,131.0,Rekkehus,TB,Tatt i bruk,19520527,10101,19530707,123.0,,,168314189.0,Armauer Hansens vei,1030.0,15.0,B,,4011.0,STAVANGER
2840006,1103,STAVANGER,4751825,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2840007,1103,STAVANGER,4758080,0,131.0,Rekkehus,TB,Tatt i bruk,19520527,10101,19530714,166.0,,,168320661.0,Fredrik Nannestads vei,1264.0,2.0,,,4011.0,STAVANGER
2840008,1103,STAVANGER,4751817,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19671215,15.0,,,,,,,,,,
2840009,1103,STAVANGER,4758072,0,131.0,Rekkehus,TB,Tatt i bruk,19520527,10101,19531215,123.0,,,168314192.0,Armauer Hansens vei,1030.0,17.0,B,,4011.0,STAVANGER
