,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,BRUKSAREAL_TOTALT,KOMMUNE_NR_ADR,KOMMUNE_NAVN_ADR,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2970000,3044,HOL,160148055,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,36.0,,,372402013.0,Haugastølvegen,1230.0,380.0,,,3595.0,HAUGASTØL
2970001,3044,HOL,160148101,0,161.0,Fritidsbygg(hyttersommerh. ol,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
2970002,3044,HOL,160148136,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,0.0,,,372402018.0,Haugastølvegen,1230.0,397.0,,,3595.0,HAUGASTØL
2970003,3044,HOL,160148144,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970004,3044,HOL,160148012,0,161.0,Fritidsbygg(hyttersommerh. ol,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,372402012.0,Haugastølvegen,1230.0,373.0,,,3595.0,HAUGASTØL
2970005,3044,HOL,160148020,0,161.0,Fritidsbygg(hyttersommerh. ol,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,372402011.0,Haugastølvegen,1230.0,371.0,,,3595.0,HAUGASTØL
2970006,3044,HOL,160148039,0,182.0,Garasjeuth.anneks til fritidb,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
2970007,3044,HOL,160148047,0,182.0,Garasjeuth.anneks til fritidb,BU,Bygningsnummer utgått,10101,10101,10101,0.0,,,,,,,,,,
2970008,3044,HOL,160147970,0,182.0,Garasjeuth.anneks til fritidb,BR,Bygning revet/brent,10101,10101,10101,0.0,,,,,,,,,,
2970009,3044,HOL,160148004,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970010,3044,HOL,160147938,0,531.0,Restaurantbygning kafebygning,TB,Tatt i bruk,10101,10101,10101,196.0,,,366593142.0,Hardangervidda,1231.0,91.0,,,3595.0,HAUGASTØL
2970011,3044,HOL,160147946,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,21.0,,,,,,,,,,
2970012,3044,HOL,160147954,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,4.0,,,,,,,,,,
2970013,3044,HOL,160147962,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,27.0,,,366593143.0,Hardangervidda,1231.0,92.0,,,3595.0,HAUGASTØL
2970014,3044,HOL,160148284,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,93.0,,,177637090.0,Ossjøtjønne,1306.0,2.0,,,213.0,KYRKJEHOVDA
2970015,3044,HOL,160148292,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970016,3044,HOL,160148306,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,4.0,,,,,,,,,,
2970017,3044,HOL,160148314,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,40.0,,,177636578.0,Breidvatnet,1304.0,6.0,,,3580.0,GEILO
2970018,3044,HOL,160148233,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970019,3044,HOL,160148241,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970020,3044,HOL,160148268,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,0.0,,,,,,,,,,
2970021,3044,HOL,160148276,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,38.0,,,545529970.0,Ossjøtjønne,1306.0,1.0,,,213.0,KYRKJEHOVDA
