,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
1660000,143708305,42,AGDER,4222,BYKLE,3,192,0,0,TOMT 37,1,1255.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850115.0,1985.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,411553.09,6595599.71
1660001,143708306,42,AGDER,4222,BYKLE,3,193,0,0,FJELLBU TOMT 19,1,1255.2,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850115.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,411463.31,6590895.15
1660002,143708307,42,AGDER,4222,BYKLE,3,194,0,0,TOMT NR.22,1,914.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850116.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,411524.49,6590993.0
1660003,143708308,42,AGDER,4222,BYKLE,3,195,0,0,FJELLTUN TOMT 42,1,2588.9,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850227.0,1985.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,411240.54,6595665.82
1660004,143708309,42,AGDER,4222,BYKLE,3,196,0,0,HOVDEBU,1,1229.2,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19850626.0,1985.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,412819.48,6590461.45
1660005,143708310,42,AGDER,4222,BYKLE,3,197,0,0,TOMT NR 14,1,1158.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19851126.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,410928.02,6596997.22
1660006,143708311,42,AGDER,4222,BYKLE,3,198,0,0,TOMR NR 11,1,1207.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19851126.0,1985.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,410770.92,6596948.2
1660007,143708312,42,AGDER,4222,BYKLE,3,199,0,0,TOMT NR. 21 TOMT 48,1,3229.7,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19851126.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,411742.62,6595526.82
1660008,143708313,42,AGDER,4222,BYKLE,3,200,0,0,TOMT 31,1,1362.5,1,Målebrev,,,True,,,,,0,0,19851203.0,1985.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,411738.4,6595436.17
1660009,143708314,42,AGDER,4222,BYKLE,3,201,0,0,GJEISKELISTUA,1,1102.4,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19851203.0,1985.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,411639.75,6595485.45
