,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
860000,75199600,11,ROGALAND,1103,STAVANGER,217,181,0,0,,2,681.4,1,Målebrev,,,True,,,,,0,0,20080404.0,2008.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,310870.73,6555872.4
860001,75054585,54,TROMS OG FINNMARK,5428,NORDREISA,65,135,0,0,FAGERLI,1,747.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20020531.0,2002.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,737509.6,7758316.17
860002,75355645,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,12,1,0,STRAND,1,10568.6,0,Ikke oppgitt,,,True,,,,,0,0,19530401.0,1953.0,2,BESTÅENDE FESTEGRUNN,,,0,0,23.0,EUREF89 UTM Sone 33,768403.56,7782338.57
860003,75054584,54,TROMS OG FINNMARK,5428,NORDREISA,1,22,0,0,,1,2011.2,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20020531.0,2002.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,732428.47,7763033.44
860004,75355644,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,12,0,0,STRAND,4,156598.7,0,Ikke oppgitt,,,True,,,,,0,0,19191008.0,1919.0,1,BEST. GRUNNEIENDOM,,,5,1,23.0,EUREF89 UTM Sone 33,767282.67,7782054.79
860005,75054587,54,TROMS OG FINNMARK,5428,NORDREISA,47,455,0,0,,1,1117.3,1,Målebrev,,,True,,,,,0,0,20020822.0,2002.0,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,728894.32,7753834.98
860006,75355647,19,TROMS,1943,KVÆNANGEN,12,14,0,0,SOLBAK,1,0.0,0,Ikke oppgitt,,,False,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,0,0,,,,
860007,75054586,54,TROMS OG FINNMARK,5428,NORDREISA,73,33,0,0,,1,1644.6,1,Målebrev,,,True,,,,,0,0,20020614.0,2002.0,1,BEST. GRUNNEIENDOM,,,0,1,23.0,EUREF89 UTM Sone 33,720624.04,7750999.01
860008,75355646,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,13,0,0,RYDNINGEN,7,176527.7,0,Ikke oppgitt,,,True,,,,,0,0,19190716.0,1919.0,1,BEST. GRUNNEIENDOM,,,5,1,23.0,EUREF89 UTM Sone 33,767718.44,7782167.69
860009,75054589,54,TROMS OG FINNMARK,5428,NORDREISA,47,453,0,0,,1,807.9,1,Målebrev,X,Bolig,True,,,,,0,0,20020822.0,2002.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,728949.73,7753887.37
860010,75355641,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,9,0,0,URA (UREN),2,68609.7,0,Ikke oppgitt,,,True,,,,,0,0,19101003.0,1910.0,1,BEST. GRUNNEIENDOM,,,4,1,23.0,EUREF89 UTM Sone 33,768678.19,7779931.9
860011,75054588,54,TROMS OG FINNMARK,5428,NORDREISA,47,454,0,0,,1,1309.7,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20020822.0,2002.0,1,BEST. GRUNNEIENDOM,,,4,1,23.0,EUREF89 UTM Sone 33,728861.58,7753832.61
860012,75355640,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,8,0,0,STORSLET,8,122407.6,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,4,1,23.0,EUREF89 UTM Sone 33,767449.28,7782096.78
860013,75054591,54,TROMS OG FINNMARK,5428,NORDREISA,47,451,0,0,,1,1626.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20020822.0,2002.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,728858.11,7753900.89
860014,75355643,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,11,0,0,ELVEGÅRD,4,255039.7,0,Ikke oppgitt,A,"Jordbruk, skogbruk og fiske",True,,,,,0,0,19190716.0,1919.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,768097.6,7782307.6
860015,75054590,54,TROMS OG FINNMARK,5428,NORDREISA,47,452,0,0,,1,604.6,1,Målebrev,X,Bolig,True,,,,,0,0,20020822.0,2002.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,728922.15,7753881.68
860016,75355642,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,10,0,0,LILLEENG,2,99786.3,0,Ikke oppgitt,,,True,,,,,0,0,19110801.0,1911.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,767089.77,7782435.01
860017,75054577,19,TROMS,1942,NORDREISA,83,60,0,0,,1,0.0,1,Målebrev,,,True,,,,,0,0,20020719.0,2002.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
860018,75355637,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,5,0,0,STORSLETTA,4,418969.0,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,5,1,23.0,EUREF89 UTM Sone 33,768653.16,7780112.01
860019,75054576,19,TROMS,1942,NORDREISA,46,58,0,0,,1,0.0,1,Målebrev,,,True,,,,,0,0,20011017.0,2001.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
860020,75355636,54,TROMS OG FINNMARK,5429,KVÆNANGEN,12,4,0,0,BAKKEVOLL,2,733100.6,0,Ikke oppgitt,,,True,,,,,0,0,18880604.0,1888.0,1,BEST. GRUNNEIENDOM,,,4,1,23.0,EUREF89 UTM Sone 33,767874.7,7781398.96
860021,75054579,54,TROMS OG FINNMARK,5428,NORDREISA,14,144,0,0,,1,863.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20020718.0,2002.0,1,BEST. GRUNNEIENDOM,,,2,1,23.0,EUREF89 UTM Sone 33,732340.14,7752231.18
