,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
2810000,255838204,46,VESTLAND,4601,BERGEN,162,1187,0,0,,1,489.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,299100.63,6697647.22
2810001,255838203,46,VESTLAND,4601,BERGEN,162,1186,0,0,,1,421.5,1,Målebrev,X,Bolig,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299090.98,6697677.68
2810002,255838202,46,VESTLAND,4601,BERGEN,162,1185,0,0,,1,493.1,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,299114.92,6697653.58
2810003,255838201,46,VESTLAND,4601,BERGEN,162,1184,0,0,,1,362.8,1,Målebrev,X,Bolig,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299105.19,6697682.05
2810004,255838200,46,VESTLAND,4601,BERGEN,162,1183,0,0,,1,482.6,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,299129.91,6697652.91
2810005,255838199,46,VESTLAND,4601,BERGEN,162,1182,0,0,,1,352.4,1,Målebrev,X,Bolig,True,,,,,0,0,19280316.0,1928.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299123.99,6697677.2
2810006,255838198,46,VESTLAND,4601,BERGEN,162,1181,0,0,,1,483.3,1,Målebrev,X,Bolig,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299144.58,6697645.25
2810007,255838197,46,VESTLAND,4601,BERGEN,162,1180,0,0,,1,348.5,1,Målebrev,X,Bolig,True,,,,,0,0,19280316.0,1928.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299139.06,6697678.53
2810008,255838196,46,VESTLAND,4601,BERGEN,162,1179,0,0,,1,483.0,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19271025.0,1927.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,299158.65,6697646.62
2810009,255838195,46,VESTLAND,4601,BERGEN,162,1178,0,0,,1,346.8,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,19280217.0,1928.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,299153.36,6697684.9
