,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
2320000,205755458,42,AGDER,4205,LINDESNES,160,75,0,0,AMALDUS NIELSENSGATE 5A,1,362.8,0,Ikke oppgitt,X,Bolig,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,408899.71,6432952.78
2320001,205757506,42,AGDER,4205,LINDESNES,160,444,0,0,HOLBÆK ERIKSENSGATE 1,1,72.1,1,Målebrev,G,"Varehandel, reparasjon av motorvogner",True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,409051.82,6433085.7
2320002,205755457,42,AGDER,4205,LINDESNES,160,74,0,0,AMALDUS NIELSENSGATE 4,1,875.4,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,408905.5,6432923.14
2320003,205757505,42,AGDER,4205,LINDESNES,160,443,0,0,HEIREVEIEN 6,1,624.5,1,Målebrev,X,Bolig,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,407119.64,6432878.98
2320004,205755456,42,AGDER,4205,LINDESNES,160,73,0,0,AMALDUS NIELSENSGATE 3,2,248.7,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,3,2,22.0,EUREF89 UTM Sone 32,408938.29,6432951.43
2320005,205757504,42,AGDER,4205,LINDESNES,160,442,0,0,HEIREVEIEN 4,1,679.2,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,407145.1,6432873.2
2320006,205755463,42,AGDER,4205,LINDESNES,160,75,0,5,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,5,42,19880819.0,1988.0,0,UKJENT,,,2,0,,,,
2320007,205757511,42,AGDER,4205,LINDESNES,160,449,0,0,HOLBÆK ERIKSENSGATE 6,1,39.4,0,Ikke oppgitt,X,Bolig,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,409073.36,6433081.75
2320008,205755462,42,AGDER,4205,LINDESNES,160,75,0,4,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,3,42,19880819.0,1988.0,0,UKJENT,,,2,0,,,,
2320009,205757510,42,AGDER,4205,LINDESNES,160,448,0,0,HOLBÆK ERIKSENSGATE 5,2,95.9,0,Ikke oppgitt,,,True,,,,,0,0,,,1,BEST. GRUNNEIENDOM,,,0,1,22.0,EUREF89 UTM Sone 32,409065.58,6433087.83
