,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
480000,46228161,46,VESTLAND,4630,OSTERØY,62,147,0,0,SLÅTTETEIGEN,1,893.1,1,Målebrev,,,True,,,,,0,0,20060821.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,2,22.0,EUREF89 UTM Sone 32,306999.0,6707478.0
480001,46228160,46,VESTLAND,4630,OSTERØY,137,205,0,0,Bullaåsen 1,1,856.5,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20060731.0,2006.0,1,BEST. GRUNNEIENDOM,,,1,2,22.0,EUREF89 UTM Sone 32,304112.52,6712893.7
480002,46228163,12,HORDALAND,1253,OSTERØY,118,110,0,0,Siri feltet,1,0.0,3,Midlertidig forretning,,,True,,,,,0,0,20060908.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
480003,46228162,46,VESTLAND,4630,OSTERØY,62,148,0,0,SLÅTTETEIGEN 1,1,338.9,1,Målebrev,Y,Annet som ikke er næring,True,,,,,0,0,20060821.0,2006.0,1,BEST. GRUNNEIENDOM,,,1,0,22.0,EUREF89 UTM Sone 32,307014.31,6707499.07
480004,46228165,46,VESTLAND,4630,OSTERØY,67,20,0,0,Mutingane,2,2650.6,1,Målebrev,,,True,,,,,0,0,20060523.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,311316.02,6705184.99
480005,46228164,12,HORDALAND,1253,OSTERØY,118,111,0,0,Ove feltet,1,0.0,3,Midlertidig forretning,,,True,,,,,0,0,20060908.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
480006,46228167,46,VESTLAND,4630,OSTERØY,133,41,0,0,Nuten,1,592.1,1,Målebrev,,,True,,,,,0,0,20060814.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,301903.59,6714746.0
480007,46228166,46,VESTLAND,4630,OSTERØY,133,40,0,0,Heimatunet,1,982.3,1,Målebrev,X,Bolig,True,,,,,0,0,20060724.0,2006.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,302172.0,6714537.0
480008,46228169,12,HORDALAND,1253,OSTERØY,14,369,0,0,Myrane 2,1,0.0,1,Målebrev,,,True,,,,,0,0,20060920.0,2006.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
480009,46228168,46,VESTLAND,4630,OSTERØY,52,43,0,0,Soltun,1,1057.1,1,Målebrev,X,Bolig,True,,,,,0,0,20060907.0,2006.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,310175.66,6707260.5
