,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
2100000,186256152,34,INNLANDET,3453,ØYSTRE SLIDRE,13,37,0,0,KVERNFOSSEN IV,1,0.0,0,Ikke oppgitt,,,True,,,,,0,0,19541217.0,1954.0,0,UKJENT,,,0,0,,,,
2100001,186256153,34,INNLANDET,3453,ØYSTRE SLIDRE,13,38,0,0,STEINDE,1,1485.1,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19550608.0,1955.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,500212.34,6783504.51
2100002,186256158,34,INNLANDET,3453,ØYSTRE SLIDRE,13,43,0,0,AURDBU,1,943.2,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19661205.0,1966.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,499927.9,6783236.76
2100003,186256159,34,INNLANDET,3453,ØYSTRE SLIDRE,13,44,0,0,JOTUNGLØTT I,1,332.6,0,Ikke oppgitt,,,True,,,,,0,0,19661205.0,1966.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,500221.77,6783416.5
2100004,186256156,34,INNLANDET,3453,ØYSTRE SLIDRE,13,41,0,0,BJØRKLUND,1,1000.4,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19640529.0,1964.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,500113.244099,6783273.242263047
2100005,186256157,34,INNLANDET,3453,ØYSTRE SLIDRE,13,42,0,0,HØGTUN,1,1121.3,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19651213.0,1965.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,500157.07,6783050.24
2100006,186256146,34,INNLANDET,3453,ØYSTRE SLIDRE,13,31,0,0,EGELUND,1,615.8,0,Ikke oppgitt,,,True,,,,,0,0,19490420.0,1949.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,500140.03,6783136.65
2100007,186256147,34,INNLANDET,3453,ØYSTRE SLIDRE,13,32,0,0,SKOGVANG,1,0.0,0,Ikke oppgitt,,,True,,,,,0,0,19490706.0,1949.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
2100008,186256144,34,INNLANDET,3453,ØYSTRE SLIDRE,13,29,0,0,MATSBO,1,3080.4,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19450511.0,1945.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,500202.69,6783322.7
2100009,186256145,34,INNLANDET,3453,ØYSTRE SLIDRE,13,30,0,0,SØRLY,1,1700.0,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19481022.0,1948.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,500114.01,6783152.23
