,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
3640000,555600158,18,NORDLAND,1866,HADSEL,74,54,0,0,,1,746.2,0,Ikke oppgitt,,,True,,,,,0,0,20160601.0,2016.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,494676.942,7611745.718
3640001,555708700,30,VIKEN,3032,GJERDRUM,10,59,0,0,,1,4531.4,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,20160606.0,2016.0,1,BEST. GRUNNEIENDOM,,,3,1,22.0,EUREF89 UTM Sone 32,616094.62,6664187.33
3640002,555362588,46,VESTLAND,4617,KVINNHERAD,82,241,0,2,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160608.0,2016.0,0,UKJENT,,,1,0,,,,
3640003,555604251,50,TRØNDELAG,5061,RINDAL,72,30,0,0,,1,1138.2,0,Ikke oppgitt,,,True,,,,,0,0,20160601.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,508074.73,6987210.5209375005
3640004,555362589,46,VESTLAND,4617,KVINNHERAD,82,241,0,1,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160608.0,2016.0,0,UKJENT,,,1,0,,,,
3640005,555921705,3,OSLO,301,OSLO,228,501,0,15,,1,0.0,0,Ikke oppgitt,G,"Varehandel, reparasjon av motorvogner",True,,,,,62,930,20160725.0,2016.0,0,UKJENT,,,2,0,,,,
3640006,555723025,15,MØRE OG ROMSDAL,1520,ØRSTA,99,376,0,0,,1,327.7,0,Ikke oppgitt,,,True,,,,,0,0,20160601.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,348960.89,6911023.48
3640007,555606274,50,TRØNDELAG,5049,FLATANGER,38,35,0,0,,1,855.6,0,Ikke oppgitt,,,True,,,,,0,0,20160601.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,576919.64,7146783.48
3640008,555780356,18,NORDLAND,1860,VESTVÅGØY,18,954,0,0,,1,5050.4,0,Ikke oppgitt,G,"Varehandel, reparasjon av motorvogner",True,,,,,0,0,20160603.0,2016.0,1,BEST. GRUNNEIENDOM,,,1,1,23.0,EUREF89 UTM Sone 33,442546.79,7559461.01
3640009,555780358,18,NORDLAND,1860,VESTVÅGØY,18,955,0,0,,1,326.8,0,Ikke oppgitt,,,True,,,,,0,0,20160603.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,442618.43,7559559.62
3640010,555626809,30,VIKEN,3001,HALDEN,4,153,0,0,,1,779.8,0,Ikke oppgitt,,,True,,,,,0,0,20160601.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,4,22.0,EUREF89 UTM Sone 32,630119.2,6554728.3
3640011,555649328,50,TRØNDELAG,5001,TRONDHEIM,404,447,0,3,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160602.0,2016.0,0,UKJENT,,,1,0,,,,
3640012,555858191,18,NORDLAND,1867,BØ,66,315,0,0,,1,4962.0,0,Ikke oppgitt,,,True,,,,,0,0,20160602.0,2016.0,1,BEST. GRUNNEIENDOM,,,0,0,23.0,EUREF89 UTM Sone 33,483870.919012,7624955.103948
3640013,555649329,50,TRØNDELAG,5001,TRONDHEIM,404,447,0,4,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160602.0,2016.0,0,UKJENT,,,1,0,,,,
3640014,555325737,46,VESTLAND,4648,BREMANGER,3,362,0,0,,1,6058.7,0,Ikke oppgitt,E,"Vannforsyning, avløps- og renovasjonsvirksomhet",True,,,,,0,0,20170914.0,2017.0,1,BEST. GRUNNEIENDOM,,,2,0,22.0,EUREF89 UTM Sone 32,282865.0,6854885.0
3640015,555409706,46,VESTLAND,4627,ASKØY,9,459,0,0,,1,3222.7,0,Ikke oppgitt,C,Industri,True,,,,,0,0,20160527.0,2016.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,290339.1,6706733.3
3640016,555649326,50,TRØNDELAG,5001,TRONDHEIM,404,447,0,1,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160602.0,2016.0,0,UKJENT,,,1,0,,,,
3640017,555649327,50,TRØNDELAG,5001,TRONDHEIM,404,447,0,2,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160602.0,2016.0,0,UKJENT,,,1,0,,,,
3640018,555409710,46,VESTLAND,4627,ASKØY,5,715,0,3,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160601.0,2016.0,0,UKJENT,,,1,0,,,,
3640019,555409711,46,VESTLAND,4627,ASKØY,5,715,0,2,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160601.0,2016.0,0,UKJENT,,,1,0,,,,
3640020,555409709,46,VESTLAND,4627,ASKØY,5,715,0,4,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,1,4,20160601.0,2016.0,0,UKJENT,,,1,0,,,,
3640021,555712807,46,VESTLAND,4601,BERGEN,38,671,0,0,,1,425.8,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,20160608.0,2016.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,295244.86,6691619.89
