,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
2060000,181949146,42,AGDER,4225,LYNGDAL,429,124,0,0,STEINMOEN VEST,1,25241.5,1,Målebrev,,,True,,,,,0,0,19710421.0,1971.0,1,BEST. GRUNNEIENDOM,,,0,0,22.0,EUREF89 UTM Sone 32,403916.37,6463788.83
2060001,181949147,42,AGDER,4225,LYNGDAL,429,125,0,0,SOLSLETTA,1,1216.7,9,Annen arealkilde,,,True,,,,,0,0,19720523.0,1972.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,403470.96,6462439.89
2060002,181949148,42,AGDER,4225,LYNGDAL,429,126,0,0,SOLBAKKEN I,1,90.0,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19720608.0,1972.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,404171.96,6463793.32
2060003,181949149,42,AGDER,4225,LYNGDAL,429,127,0,0,SOLBAKKEN II,1,90.0,9,Annen arealkilde,Y,Annet som ikke er næring,True,,,,,0,0,19720608.0,1972.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,404168.97,6463827.21
2060004,181949150,42,AGDER,4225,LYNGDAL,429,128,0,0,STEINMOEN I,1,502.3,9,Annen arealkilde,,,True,,,,,0,0,19720706.0,1972.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,404052.52,6463785.83
2060005,181949151,42,AGDER,4225,LYNGDAL,429,129,0,0,STEINMOEN 4,1,90.0,9,Annen arealkilde,,,True,,,,,0,0,19720706.0,1972.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,404065.34,6463874.34
2060006,181949136,42,AGDER,4225,LYNGDAL,429,114,0,0,NYPLASS,1,3023.6,9,Annen arealkilde,,,True,,,,,0,0,19641028.0,1964.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,403935.11,6463307.73
2060007,181949137,42,AGDER,4225,LYNGDAL,429,115,0,0,NYPLASS II,1,0.0,9,Annen arealkilde,,,True,,,,,0,0,19650108.0,1965.0,1,BEST. GRUNNEIENDOM,,,0,0,,,,
2060008,181949138,42,AGDER,4225,LYNGDAL,429,116,0,0,GRANLY,1,2361.8,9,Annen arealkilde,,,True,,,,,0,0,19651130.0,1965.0,1,BEST. GRUNNEIENDOM,,,1,1,22.0,EUREF89 UTM Sone 32,403985.8,6463776.37
2060009,181949139,42,AGDER,4225,LYNGDAL,429,117,0,0,NYLAND,1,1944.0,0,Ikke oppgitt,Y,Annet som ikke er næring,True,,,,,0,0,19660928.0,1966.0,1,BEST. GRUNNEIENDOM,,,4,1,22.0,EUREF89 UTM Sone 32,403975.31,6463729.16
2060010,181949140,42,AGDER,4225,LYNGDAL,429,118,0,0,BJØRKELIA,1,2497.4,9,Annen arealkilde,X,Bolig,True,,,,,0,0,19680127.0,1968.0,1,BEST. GRUNNEIENDOM,,,2,1,22.0,EUREF89 UTM Sone 32,403994.41,6463819.21
