,EIENDOM_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,BRUKSNAVN,ANTALL_TEIGER,AREAL,AREALKILDE_NR,AREALKILDE_NAVN,NÆRINGS_KODE,NÆRINGS_KODE_NAVN,TINGLYST,OMSETNINGSDATO,KJOPESUM,OMSETNINGSTYPE_KODE,OMSETNINGSTYPE_NAVN,SAMEIE_TELLER,SAMEIE_NEVNER,ETABLERT_DATO,ETABLERT_AAR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,BYGNING_PAA_EIENDOM,BYGNING_PAA_EIENDOM_NAVN,ANTALL_BYGNINGER,ANTALL_ADRESSER,LKOORD_SYS_NR,LKOORD_SYS_NAVN,LKOOELOKX,LKOOELOKY
3920000,6417835661,46,VESTLAND,4613,BØMLO,109,735,0,0,,1,0.0,0,Ikke oppgitt,H,Transport og lagring,True,,,,,0,0,20220310.0,2022.0,1,BEST. GRUNNEIENDOM,,,3,1,,,,
3920001,6417823372,42,AGDER,4202,GRIMSTAD,200,1987,0,12,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,82,1603,20220309.0,2022.0,0,UKJENT,,,1,0,,,,
3920002,6417823375,42,AGDER,4202,GRIMSTAD,200,1987,0,15,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,112,1603,20220309.0,2022.0,0,UKJENT,,,1,0,,,,
3920003,6417823374,42,AGDER,4202,GRIMSTAD,200,1987,0,14,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,126,1603,20220309.0,2022.0,0,UKJENT,,,1,0,,,,
3920004,6417702542,30,VIKEN,3001,HALDEN,158,98,0,0,,1,0.0,0,Ikke oppgitt,X,Bolig,True,,,,,0,0,20220307.0,2022.0,1,BEST. GRUNNEIENDOM,,,1,1,,,,
3920005,6417838722,38,VESTFOLD OG TELEMARK,3814,KRAGERØ,11,354,0,0,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,0,0,20220309.0,2022.0,1,BEST. GRUNNEIENDOM,,,2,2,,,,
3920006,6417915523,38,VESTFOLD OG TELEMARK,3817,MIDT-TELEMARK,54,227,0,0,,1,0.0,0,Ikke oppgitt,,,False,,,,,0,0,20220311.0,2022.0,1,BEST. GRUNNEIENDOM,,,0,1,,,,
3920007,6417739402,11,ROGALAND,1121,TIME,28,990,0,0,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,0,0,20220308.0,2022.0,1,BEST. GRUNNEIENDOM,,,1,1,,,,
3920008,6417838726,38,VESTFOLD OG TELEMARK,3814,KRAGERØ,11,355,0,0,,1,0.0,0,Ikke oppgitt,X,Bolig,False,,,,,0,0,20220309.0,2022.0,1,BEST. GRUNNEIENDOM,,,2,2,,,,
3920009,6417876632,38,VESTFOLD OG TELEMARK,3804,SANDEFJORD,172,1,0,12,,1,0.0,0,Ikke oppgitt,,,False,,,,,10,100,20220310.0,2022.0,0,UKJENT,,,0,0,,,,
