,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
2270000,133474292,30,VIKEN,3005,DRAMMEN,158583909,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19000101,X,Bolig,,,1.0,Tilkn. off. vannverk,190.0,190.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562460.0,6623886.0,0.0,1,False,0.0
2270001,133474294,30,VIKEN,3005,DRAMMEN,158583909,1,,,TB,Tatt i bruk,20020423,20020502,20030101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,63.0,63.0,0.0,2,0,,,,,,,,1,False,0.0
2270002,133474288,30,VIKEN,3005,DRAMMEN,158583887,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562438.0,6623911.0,0.0,1,False,0.0
2270003,133474290,30,VIKEN,3005,DRAMMEN,158583895,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19690101,X,Bolig,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562448.0,6623904.0,0.0,1,False,0.0
2270004,133474301,30,VIKEN,3005,DRAMMEN,158583933,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19100101,X,Bolig,,,,,160.0,160.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562485.0,6623873.0,0.0,1,False,0.0
2270005,133474297,30,VIKEN,3005,DRAMMEN,158583917,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562476.0,6623891.0,0.0,1,False,0.0
2270006,133474299,30,VIKEN,3005,DRAMMEN,158583925,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,Y,Annet som ikke er næring,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562483.0,6623886.0,0.0,1,False,0.0
2270007,133474276,30,VIKEN,3005,DRAMMEN,158583836,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,Y,Annet som ikke er næring,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562372.0,6623905.0,0.0,1,False,0.0
2270008,133474278,30,VIKEN,3005,DRAMMEN,158583844,0,211.0,Fabrikkbygning,TB,Tatt i bruk,10101,19600326,19610101,C,Industri,,,,,1250.0,0.0,1250.0,2,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562345.0,6623912.0,0.0,1,False,0.0
2270009,133474272,30,VIKEN,3005,DRAMMEN,158583798,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19380101,Y,Annet som ikke er næring,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562421.0,6623860.0,0.0,1,False,0.0
2270010,133474274,30,VIKEN,3005,DRAMMEN,158583828,0,122.0,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,2,2,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562376.0,6623894.0,0.0,2,False,0.0
2270011,133474284,30,VIKEN,3005,DRAMMEN,158583860,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562424.0,6623918.0,0.0,1,False,0.0
2270012,133474286,30,VIKEN,3005,DRAMMEN,158583879,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19510101,X,Bolig,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562424.0,6623906.0,0.0,1,False,0.0
2270013,133474280,30,VIKEN,3005,DRAMMEN,158583844,1,,,TB,Tatt i bruk,10101,20020104,20021014,C,Industri,T,Tilbygg,,,240.0,0.0,240.0,1,0,,,,,,,,1,False,0.0
2270014,133474282,30,VIKEN,3005,DRAMMEN,158583852,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19400101,X,Bolig,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,562406.0,6623920.0,0.0,1,False,0.0
