,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
1050000,64355287,46,VESTLAND,4638,HØYANGER,176912065,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326538.0,6785163.0,0.0,1,False,0.0
1050001,64355281,46,VESTLAND,4638,HØYANGER,176912049,0,181.0,Garasjeuthus anneks til bolig,BR,Bygning revet/brent,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326513.0,6785192.0,0.0,1,False,0.0
1050002,64355283,46,VESTLAND,4638,HØYANGER,176912057,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19710621,19710621,19711221,Y,Annet som ikke er næring,,,,,85.0,0.0,85.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326496.0,6785160.0,0.0,1,False,0.0
1050003,64355293,46,VESTLAND,4638,HØYANGER,176912081,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19670215,19670215,19670815,Y,Annet som ikke er næring,,,,,41.0,0.0,41.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326671.0,6785192.0,0.0,1,False,0.0
1050004,64355289,46,VESTLAND,4638,HØYANGER,176912073,0,111.0,Enebolig,TB,Tatt i bruk,19240101,19240101,19240101,X,Bolig,,,,,171.0,171.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326593.0,6785217.0,0.0,1,False,21.0
1050005,64355269,46,VESTLAND,4638,HØYANGER,176912006,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326425.0,6785168.0,0.0,1,False,0.0
1050006,64355271,46,VESTLAND,4638,HØYANGER,176912014,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,155.0,155.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326561.0,6785295.0,0.0,1,False,0.0
1050007,64355265,46,VESTLAND,4638,HØYANGER,176911999,1,,,TB,Tatt i bruk,19970106,19970106,20001130,A,"Jordbruk, skogbruk og fiske",T,Tilbygg,2.0,Tilkn. privat vannverk,478.0,0.0,478.0,2,0,,,,,,,,1,False,0.0
1050008,64355277,46,VESTLAND,4638,HØYANGER,176912030,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,19750101,19750101,19750101,A,"Jordbruk, skogbruk og fiske",,,,,151.0,0.0,151.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326568.0,6785261.0,0.0,1,False,0.0
1050009,64355273,46,VESTLAND,4638,HØYANGER,176912022,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19660101,19660101,19660101,Y,Annet som ikke er næring,,,,,41.0,0.0,41.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326544.0,6785239.0,0.0,1,False,0.0
1050010,64355317,46,VESTLAND,4638,HØYANGER,176912154,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,44.0,0.0,44.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326784.0,6785160.0,0.0,1,False,0.0
1050011,64355319,46,VESTLAND,4638,HØYANGER,176912162,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19780518,19780518,19780818,Y,Annet som ikke er næring,,,,,7.0,0.0,7.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326791.0,6785149.0,0.0,1,False,0.0
1050012,64355313,46,VESTLAND,4638,HØYANGER,176912146,0,212.0,Verkstedbygning,TB,Tatt i bruk,19080101,19080101,19080101,C,Industri,,,,,600.0,200.0,400.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326801.0,6785046.0,0.0,1,False,0.0
1050013,64355325,46,VESTLAND,4638,HØYANGER,176912189,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,19820622,19820622,19820922,Y,Annet som ikke er næring,,,,,37.0,0.0,37.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,327049.0,6785080.0,0.0,1,False,0.0
1050014,64355323,46,VESTLAND,4638,HØYANGER,176912170,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326931.0,6785168.0,0.0,1,False,0.0
1050015,64355301,46,VESTLAND,4638,HØYANGER,176912111,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19670627,19670627,19671227,Y,Annet som ikke er næring,,,,,61.0,0.0,61.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326711.0,6785097.0,0.0,1,False,0.0
1050016,64355297,46,VESTLAND,4638,HØYANGER,176912103,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19861031,19861031,19870430,Y,Annet som ikke er næring,,,,,26.0,0.0,26.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326698.0,6785101.0,0.0,1,False,0.0
1050017,64355309,46,VESTLAND,4638,HØYANGER,176912138,0,161.0,Fritidsbygg(hyttersommerh. ol,GR,Bygning godkjent for riving/brenning,19740403,19740403,19741003,Y,Annet som ikke er næring,,,,,31.0,0.0,31.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326743.0,6785085.0,0.0,1,False,0.0
1050018,64355305,46,VESTLAND,4638,HØYANGER,176912111,1,,,TB,Tatt i bruk,19731030,19731030,19740430,Y,Annet som ikke er næring,T,Tilbygg,,,16.0,0.0,16.0,1,0,,,,,,,,1,False,0.0
1050019,64355223,46,VESTLAND,4638,HØYANGER,176911921,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,19830101,19830101,19830101,A,"Jordbruk, skogbruk og fiske",,,,,9.0,0.0,9.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326019.0,6785517.0,0.0,1,False,0.0
1050020,64355219,46,VESTLAND,4638,HØYANGER,176911913,1,,,TB,Tatt i bruk,19840330,19840330,19840930,X,Bolig,T,Tilbygg,,,13.0,13.0,0.0,2,0,,,,,,,,1,False,0.0
1050021,64355229,46,VESTLAND,4638,HØYANGER,176911948,1,,,TB,Tatt i bruk,20030410,20030410,20030710,Y,Annet som ikke er næring,T,Tilbygg,,,28.0,0.0,28.0,1,0,,,,,,,,1,False,0.0
1050022,64355227,46,VESTLAND,4638,HØYANGER,176911948,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,57.0,0.0,57.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326069.0,6785383.0,0.0,1,False,0.0
1050023,64355205,46,VESTLAND,4638,HØYANGER,176911883,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19790831,19790831,19790930,Y,Annet som ikke er næring,,,,,8.0,0.0,8.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325858.0,6785563.0,0.0,1,False,0.0
1050024,64355201,46,VESTLAND,4638,HØYANGER,176911875,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19630101,19630101,19630101,Y,Annet som ikke er næring,,,,,31.0,0.0,31.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325870.0,6785562.0,0.0,1,False,0.0
1050025,64355213,46,VESTLAND,4638,HØYANGER,176911905,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,39.0,0.0,39.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326029.0,6785537.0,0.0,1,False,0.0
1050026,64355215,46,VESTLAND,4638,HØYANGER,176911913,0,113.0,Våningshus,TB,Tatt i bruk,18930101,18930101,18930101,X,Bolig,,,,,103.0,103.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326013.0,6785525.0,0.0,1,False,0.0
1050027,64355209,46,VESTLAND,4638,HØYANGER,176911891,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,18930101,18930101,18930101,A,"Jordbruk, skogbruk og fiske",,,,,74.0,0.0,74.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326000.0,6785537.0,0.0,1,False,0.0
1050028,64355253,46,VESTLAND,4638,HØYANGER,176911972,2,,,TB,Tatt i bruk,19890612,19890612,19890912,Y,Annet som ikke er næring,T,Tilbygg,3.0,Privat innlagt,4.0,0.0,4.0,1,0,,,,,,,,1,False,0.0
1050029,64355249,46,VESTLAND,4638,HØYANGER,176911972,1,,,TB,Tatt i bruk,19870422,19870422,19871022,Y,Annet som ikke er næring,T,Tilbygg,,,7.0,0.0,7.0,1,0,,,,,,,,1,False,0.0
1050030,64355261,46,VESTLAND,4638,HØYANGER,176911999,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,19741024,19741024,19751024,A,"Jordbruk, skogbruk og fiske",,,,,1144.0,0.0,1144.0,3,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326512.0,6785378.0,0.0,1,False,0.0
1050031,64355257,46,VESTLAND,4638,HØYANGER,176911980,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,19840101,19840101,19840101,Y,Annet som ikke er næring,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326275.0,6785385.0,0.0,1,False,0.0
1050032,64355237,46,VESTLAND,4638,HØYANGER,176911956,1,,,TB,Tatt i bruk,19840907,19840907,19850307,X,Bolig,T,Tilbygg,,,3.0,3.0,0.0,1,0,,,,,,,,1,False,0.0
1050033,64355233,46,VESTLAND,4638,HØYANGER,176911956,0,111.0,Enebolig,TB,Tatt i bruk,19600101,19600101,19610101,X,Bolig,,,,,154.0,154.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326187.0,6785437.0,0.0,1,False,0.0
1050034,64355245,46,VESTLAND,4638,HØYANGER,176911972,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19670427,19670427,19671027,Y,Annet som ikke er næring,,,,,75.0,0.0,75.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326248.0,6785416.0,0.0,1,False,43.2
1050035,64355241,46,VESTLAND,4638,HØYANGER,176911964,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19620101,19620101,19620101,Y,Annet som ikke er næring,,,,,31.0,0.0,31.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,326201.0,6785444.0,0.0,1,False,0.0
1050036,64355157,46,VESTLAND,4638,HØYANGER,176911751,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,324890.0,6785725.0,0.0,3,False,0.0
1050037,64355159,46,VESTLAND,4638,HØYANGER,176911778,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19680101,19680101,19680101,Y,Annet som ikke er næring,,,,,88.0,0.0,88.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324859.0,6785711.0,0.0,1,False,0.0
1050038,64355153,46,VESTLAND,4638,HØYANGER,176911743,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19620101,19620101,19630101,Y,Annet som ikke er næring,,,,,46.0,0.0,46.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324853.0,6785735.0,0.0,1,False,0.0
1050039,64355167,46,VESTLAND,4638,HØYANGER,176911786,1,,,TB,Tatt i bruk,19930218,19930218,19930818,Y,Annet som ikke er næring,T,Tilbygg,3.0,Privat innlagt,16.0,0.0,16.0,1,0,,,,,,,,1,False,0.0
1050040,64355163,46,VESTLAND,4638,HØYANGER,176911786,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19630101,19630101,19650101,Y,Annet som ikke er næring,,,,,52.0,0.0,52.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324901.0,6785743.0,0.0,1,False,0.0
1050041,64355141,46,VESTLAND,4638,HØYANGER,176911719,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19570810,19570810,19580210,Y,Annet som ikke er næring,,,,,77.0,0.0,77.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324784.0,6785700.0,0.0,1,False,0.0
1050042,64355137,46,VESTLAND,4638,HØYANGER,176911700,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19771125,19771125,19780525,Y,Annet som ikke er næring,,,,,7.0,0.0,7.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324793.0,6785706.0,0.0,1,False,0.0
1050043,64355149,46,VESTLAND,4638,HØYANGER,176911735,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19590101,19590101,19600101,Y,Annet som ikke er næring,,,,,68.0,0.0,68.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324834.0,6785728.0,0.0,1,False,0.0
1050044,64355145,46,VESTLAND,4638,HØYANGER,176911727,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19730712,19730712,19740112,Y,Annet som ikke er næring,,,,,34.0,0.0,34.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324815.0,6785691.0,0.0,1,False,0.0
1050045,64355191,46,VESTLAND,4638,HØYANGER,176911859,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,69.0,69.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325849.0,6785666.0,0.0,1,False,0.0
1050046,64355185,46,VESTLAND,4638,HØYANGER,176911832,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325513.0,6785717.0,0.0,1,False,0.0
1050047,64355187,46,VESTLAND,4638,HØYANGER,176911840,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19680815,19680815,19690515,Y,Annet som ikke er næring,,,,,47.0,0.0,47.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,325815.0,6785665.0,0.0,1,False,0.0
1050048,64355197,46,VESTLAND,4638,HØYANGER,176911867,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19820903,19820903,19830303,Y,Annet som ikke er næring,,,,,39.0,0.0,39.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325953.0,6785615.0,0.0,1,False,0.0
1050049,64355193,46,VESTLAND,4638,HØYANGER,176911859,1,,,TB,Tatt i bruk,19980722,19980801,19990801,Y,Annet som ikke er næring,T,Tilbygg,2.0,Tilkn. privat vannverk,24.0,24.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,325849.0,6785666.0,0.0,1,False,0.0
1050050,64355173,46,VESTLAND,4638,HØYANGER,176911808,0,111.0,Enebolig,TB,Tatt i bruk,19620101,19620101,19620101,X,Bolig,,,,,153.0,153.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323339.0,6784157.0,0.0,1,False,0.0
1050051,64355171,46,VESTLAND,4638,HØYANGER,176911794,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323284.0,6784180.0,0.0,1,False,0.0
1050052,64355181,46,VESTLAND,4638,HØYANGER,176911824,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19810907,19810907,19820307,Y,Annet som ikke er næring,,,,,47.0,0.0,47.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323436.0,6783974.0,0.0,1,False,0.0
1050053,64355177,46,VESTLAND,4638,HØYANGER,176911816,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19801223,19801223,19810623,Y,Annet som ikke er næring,,,,,53.0,0.0,53.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323383.0,6783881.0,0.0,1,False,0.0
1050054,64355093,46,VESTLAND,4638,HØYANGER,176911530,1,,,TB,Tatt i bruk,19740605,19740605,19770920,X,Bolig,T,Tilbygg,3.0,Privat innlagt,71.0,71.0,0.0,2,0,,,,,,,,1,False,0.0
1050055,64355089,46,VESTLAND,4638,HØYANGER,176911530,0,113.0,Våningshus,TB,Tatt i bruk,17000101,17000101,17000101,X,Bolig,,,,,241.0,241.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323510.0,6785667.0,0.0,1,False,0.0
1050056,64355101,46,VESTLAND,4638,HØYANGER,176911557,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324502.0,6785606.0,0.0,1,False,0.0
1050057,64355103,46,VESTLAND,4638,HØYANGER,176911565,0,529.0,Annen bygning for overnatting,TB,Tatt i bruk,19350618,19350618,19360618,I,Overnattings- og serveringsvirksomhet,,,,,622.0,0.0,622.0,3,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324623.0,6785599.0,0.0,1,False,0.0
1050058,64355097,46,VESTLAND,4638,HØYANGER,176911549,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19650101,19650101,19670101,Y,Annet som ikke er næring,,,,,47.0,0.0,47.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324365.0,6785762.0,0.0,1,False,0.0
1050059,64359174,46,VESTLAND,4638,HØYANGER,176917563,2,,,TB,Tatt i bruk,19931111,19931111,19940511,X,Bolig,P,Påbygg,,,12.0,12.0,0.0,1,0,,,,,,,,1,False,0.0
1050060,64355079,46,VESTLAND,4638,HØYANGER,176911514,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,19000101,19000101,19000101,A,"Jordbruk, skogbruk og fiske",,,,,412.0,0.0,412.0,3,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323532.0,6785693.0,0.0,1,False,0.0
1050061,64359170,46,VESTLAND,4638,HØYANGER,176917563,1,,,TB,Tatt i bruk,19820427,19820427,19820727,X,Bolig,T,Tilbygg,,,38.0,38.0,0.0,1,0,,,,,,,,1,False,0.0
1050062,64355072,46,VESTLAND,4638,HØYANGER,176911492,1,,,FA,Ferdigattest,20071029,20071029,10101,Y,Annet som ikke er næring,T,Tilbygg,,,6.0,0.0,6.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,323671.0,6785471.0,0.0,1,False,8.0
1050063,64355075,46,VESTLAND,4638,HØYANGER,176911506,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,19400101,19400101,19400101,Y,Annet som ikke er næring,,,,,25.0,0.0,25.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323696.0,6785454.0,0.0,1,False,0.0
1050064,64355087,46,VESTLAND,4638,HØYANGER,176911522,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,A,"Jordbruk, skogbruk og fiske",,,,,19.0,0.0,19.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,323505.0,6785680.0,0.0,1,False,0.0
1050065,64355083,46,VESTLAND,4638,HØYANGER,176911514,1,,,TB,Tatt i bruk,19891103,19891103,19891103,A,"Jordbruk, skogbruk og fiske",T,Tilbygg,,,119.0,0.0,119.0,3,0,,,,,,,,1,False,0.0
1050066,64355125,46,VESTLAND,4638,HØYANGER,176911662,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,I,Overnattings- og serveringsvirksomhet,,,,,46.0,0.0,46.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324638.0,6785666.0,0.0,1,False,0.0
1050067,64355127,46,VESTLAND,4638,HØYANGER,176911670,0,161.0,Fritidsbygg(hyttersommerh. ol,BR,Bygning revet/brent,19710308,19710308,19710908,Y,Annet som ikke er næring,,,,,38.0,0.0,38.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324757.0,6785745.0,0.0,1,False,0.0
1050068,64355121,46,VESTLAND,4638,HØYANGER,176911646,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,54.0,0.0,54.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324658.0,6785687.0,0.0,1,False,0.0
1050069,64355123,46,VESTLAND,4638,HØYANGER,176911654,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,46.0,0.0,46.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324619.0,6785672.0,0.0,1,False,0.0
1050070,64355133,46,VESTLAND,4638,HØYANGER,176911697,0,182.0,Garasjeuth.anneks til fritidb,TB,Tatt i bruk,19600101,19600101,19600101,Y,Annet som ikke er næring,,,,,15.0,0.0,15.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324789.0,6785716.0,0.0,1,False,0.0
1050071,64355131,46,VESTLAND,4638,HØYANGER,176911689,0,161.0,Fritidsbygg(hyttersommerh. ol,BR,Bygning revet/brent,10101,10101,10101,Y,Annet som ikke er næring,,,,,55.0,0.0,55.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324771.0,6785744.0,0.0,1,False,0.0
1050072,64355111,46,VESTLAND,4638,HØYANGER,176911573,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,31.0,0.0,31.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324558.0,6785751.0,0.0,1,False,0.0
1050073,64355107,46,VESTLAND,4638,HØYANGER,176911565,1,,,TB,Tatt i bruk,19980203,19980203,19990203,I,Overnattings- og serveringsvirksomhet,T,Tilbygg,,,164.0,0.0,164.0,3,0,,,,,,,,1,False,0.0
1050074,64355117,46,VESTLAND,4638,HØYANGER,176911611,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,33.0,0.0,33.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324616.0,6785693.0,0.0,1,False,0.0
1050075,64355119,46,VESTLAND,4638,HØYANGER,176911638,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,36.0,0.0,36.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324640.0,6785692.0,0.0,1,False,0.0
1050076,64355113,46,VESTLAND,4638,HØYANGER,176911581,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,31.0,0.0,31.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324571.0,6785727.0,0.0,1,False,0.0
1050077,64355115,46,VESTLAND,4638,HØYANGER,176911603,0,524.0,Camping/utleiehytte,TB,Tatt i bruk,10101,10101,10101,,,,,,,42.0,0.0,42.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,324586.0,6785705.0,0.0,1,False,0.0
1050078,64359126,46,VESTLAND,4638,HØYANGER,176917512,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19840907,19840907,19850907,Y,Annet som ikke er næring,,,,,28.0,0.0,28.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,330298.0,6791359.0,0.0,1,False,0.0
1050079,64359124,46,VESTLAND,4638,HØYANGER,176917504,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,330235.0,6791590.0,0.0,1,False,0.0
1050080,64359122,46,VESTLAND,4638,HØYANGER,176917490,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,330310.0,6791595.0,0.0,1,False,0.0
1050081,64359120,46,VESTLAND,4638,HØYANGER,176917482,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,330368.0,6791429.0,0.0,1,False,0.0
1050082,64359134,46,VESTLAND,4638,HØYANGER,176917520,1,,,TB,Tatt i bruk,19750516,19750516,19760614,X,Bolig,T,Tilbygg,,,23.0,23.0,0.0,1,0,,,,,,,,1,False,0.0
