,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
3800000,230471100,46,VESTLAND,4651,STRYN,178563343,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359532.0,6861790.0,0.0,1,False,0.0
3800001,230473149,46,VESTLAND,4651,STRYN,178566377,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,367079.0,6861279.0,0.0,1,False,0.0
3800002,230471102,46,VESTLAND,4651,STRYN,178563351,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,122.0,0.0,122.0,3,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359528.0,6861804.0,0.0,1,False,0.0
3800003,230473151,46,VESTLAND,4651,STRYN,178566385,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,14.0,0.0,14.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,367038.0,6861254.0,0.0,1,False,0.0
3800004,230471096,46,VESTLAND,4651,STRYN,178563327,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359543.0,6861784.0,0.0,1,False,0.0
3800005,230473145,46,VESTLAND,4651,STRYN,178566350,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,11.0,0.0,11.0,1,0,22.0,EUREF89 UTM Sone 32,,,365854.7,6860794.2,,1,False,0.0
3800006,230471098,46,VESTLAND,4651,STRYN,178563335,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359543.0,6861797.0,0.0,1,False,0.0
3800007,230473147,46,VESTLAND,4651,STRYN,178566369,0,171.0,Seterhus sel rorbu o.l.,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,16.0,0.0,16.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,367118.0,6861261.0,0.0,1,False,0.0
3800008,230471092,46,VESTLAND,4651,STRYN,178563300,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359658.0,6861755.0,0.0,1,False,0.0
3800009,230471094,46,VESTLAND,4651,STRYN,178563319,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359629.0,6861763.0,0.0,1,False,0.0
3800010,230473143,46,VESTLAND,4651,STRYN,178566342,0,171.0,Seterhus sel rorbu o.l.,BR,Bygning revet/brent,10101,10101,10101,A,"Jordbruk, skogbruk og fiske",,,,,28.0,0.0,28.0,1,0,22.0,EUREF89 UTM Sone 32,,,365832.0,6860801.0,,1,False,0.0
3800011,230471088,46,VESTLAND,4651,STRYN,178563289,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,360230.0,6861513.0,0.0,1,False,0.0
3800012,230473137,46,VESTLAND,4651,STRYN,178566334,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,230.0,230.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366765.0,6859764.0,0.0,1,False,0.0
3800013,230471090,46,VESTLAND,4651,STRYN,178563297,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,359954.0,6861669.0,0.0,1,False,0.0
3800014,230473139,46,VESTLAND,4651,STRYN,178566334,1,,,TB,Tatt i bruk,20010219,20011203,20020219,X,Bolig,T,Tilbygg,3.0,Privat innlagt,162.0,162.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366765.0,6859764.0,0.0,1,False,0.0
3800015,230471084,46,VESTLAND,4651,STRYN,178563262,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360328.0,6861121.0,0.0,1,False,0.0
3800016,230473133,46,VESTLAND,4651,STRYN,178566318,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366455.0,6859522.0,0.0,1,False,0.0
3800017,230471086,46,VESTLAND,4651,STRYN,178563270,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,360249.0,6861409.0,0.0,1,False,0.0
3800018,230473135,46,VESTLAND,4651,STRYN,178566326,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366799.0,6859797.0,0.0,1,False,0.0
3800019,230471080,46,VESTLAND,4651,STRYN,178563246,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,360308.0,6861888.0,0.0,1,False,0.0
3800020,230471082,46,VESTLAND,4651,STRYN,178563254,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,37.0,0.0,37.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360347.0,6861955.0,0.0,1,False,0.0
3800021,230473131,46,VESTLAND,4651,STRYN,178566296,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,147.0,147.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366417.0,6859515.0,0.0,1,False,0.0
3800022,230473125,46,VESTLAND,4651,STRYN,178566261,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,45.0,0.0,45.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366586.0,6859424.0,0.0,1,False,0.0
3800023,230471078,46,VESTLAND,4651,STRYN,178563238,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360219.0,6861944.0,0.0,1,False,0.0
3800024,230473127,46,VESTLAND,4651,STRYN,178566288,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,19740626,19740726,19760802,X,Bolig,,,,,180.0,180.0,0.0,2,2,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366569.0,6859440.0,0.0,1,False,0.0
3800025,230471074,46,VESTLAND,4651,STRYN,178563211,2,,,TB,Tatt i bruk,20000211,20000508,20020729,X,Bolig,P,Påbygg,,,20.0,20.0,0.0,1,0,,,,,,,,1,False,0.0
3800026,230473123,46,VESTLAND,4651,STRYN,178566253,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,44.0,0.0,44.0,2,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366673.0,6859521.0,0.0,1,False,0.0
3800027,230471068,46,VESTLAND,4651,STRYN,178563211,0,124.0,"Våningshus, tomannsb./horisont.",TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,206.0,206.0,0.0,2,2,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360249.0,6861922.0,0.0,1,False,0.0
3800028,230473117,46,VESTLAND,4651,STRYN,178566237,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,165.0,165.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366656.0,6859463.0,0.0,1,False,0.0
3800029,230471070,46,VESTLAND,4651,STRYN,178563211,1,,,TB,Tatt i bruk,19980206,19980824,19990205,X,Bolig,T,Tilbygg,2.0,Tilkn. privat vannverk,15.0,15.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360249.0,6861922.0,0.0,1,False,0.0
3800030,230473119,46,VESTLAND,4651,STRYN,178566245,0,121.0,"Tomannsbolig, vertikaldelt",TB,Tatt i bruk,19721013,19721013,19740617,X,Bolig,,,,,224.0,224.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366687.0,6859531.0,0.0,1,False,0.0
3800031,230471064,46,VESTLAND,4651,STRYN,178563181,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360468.0,6861858.0,0.0,1,False,0.0
3800032,230473113,46,VESTLAND,4651,STRYN,178566210,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,366830.0,6859297.0,0.0,1,False,0.0
3800033,230471066,46,VESTLAND,4651,STRYN,178563203,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,266.0,266.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,360499.0,6861849.0,0.0,1,False,0.0
3800034,230473115,46,VESTLAND,4651,STRYN,178566229,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,72.0,0.0,72.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,366625.0,6859469.0,0.0,1,False,0.0
3800035,230471060,46,VESTLAND,4651,STRYN,178563165,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,23,MaltIStereoInstr1_2000,360532.0,6861851.0,0.0,1,False,0.0
