,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
2760000,166293993,50,TRØNDELAG,5031,MALVIK,21654434,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20030717,20030806,20040203,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,587477.0,7033969.0,0.0,1,False,0.0
2760001,166298088,50,TRØNDELAG,5031,MALVIK,23527057,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,55.0,0.0,55.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,584599.0,7032516.0,0.0,1,False,0.0
2760002,166298090,50,TRØNDELAG,5031,MALVIK,23527065,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,19780112,19780112,19781001,A,"Jordbruk, skogbruk og fiske",,,,,190.0,0.0,190.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,584665.0,7032864.0,0.0,1,False,0.0
2760003,166293997,50,TRØNDELAG,5031,MALVIK,21654442,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20021028,20030227,20030826,Y,Annet som ikke er næring,,,,,47.0,0.0,47.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,588641.0,7033266.0,0.0,1,False,0.0
2760004,166298094,50,TRØNDELAG,5031,MALVIK,23527073,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19940209,19940209,19941001,Y,Annet som ikke er næring,,,,,65.0,0.0,65.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,585033.0,7033263.0,0.0,1,False,0.0
2760005,166293985,50,TRØNDELAG,5031,MALVIK,21654418,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20030717,20030806,20040203,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,587459.0,7033948.0,0.0,1,False,0.0
2760006,166298082,50,TRØNDELAG,5031,MALVIK,23527030,0,111.0,Enebolig,TB,Tatt i bruk,20050411,20050411,20051214,X,Bolig,,,1.0,Tilkn. off. vannverk,191.0,191.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,586219.0,7034570.0,0.0,1,False,0.0
2760007,166293989,50,TRØNDELAG,5031,MALVIK,21654426,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,20030717,20030806,20040203,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,587478.0,7033961.0,0.0,1,False,0.0
2760008,166298086,50,TRØNDELAG,5031,MALVIK,23527049,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,17.0,0.0,17.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,584582.0,7032493.0,0.0,1,False,0.0
2760009,166298106,50,TRØNDELAG,5031,MALVIK,23527138,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,Y,Annet som ikke er næring,,,,,35.0,0.0,35.0,1,0,22.0,EUREF89 UTM Sone 32,11,Terrengmalt1_500,590139.0,7034253.0,0.0,1,False,0.0
