,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
5120000,516040387,46,VESTLAND,4601,BERGEN,139503082,2,,,FA,Ferdigattest,10101,20150326,10101,X,Bolig,T,Tilbygg,,,35.0,35.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,,,299713.8,6691733.6,,1,False,40.0
5120001,516042435,3,OSLO,301,OSLO,80548079,1,,,BA,Bygging avlyst,20150319,20200206,10101,Y,Annet som ikke er næring,O,Ombygging,,,0.0,0.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,,,598225.2,6646215.3,,1,False,0.0
5120002,515983043,38,VESTFOLD OG TELEMARK,3808,NOTODDEN,300493493,0,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,10101,20150121,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,208.0,208.0,0.0,2,2,22.0,EUREF89 UTM Sone 32,,,511718.5,6604216.0,,1,False,164.0
5120003,516042432,3,OSLO,301,OSLO,80581564,1,,,FA,Ferdigattest,20150317,20150821,10101,X,Bolig,O,Ombygging,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,,,599063.0,6643980.0,,1,False,0.0
5120004,516146887,3,OSLO,301,OSLO,300493811,0,181.0,Garasjeuthus anneks til bolig,IG,Igangsettingstillatelse,10101,20150312,10101,Y,Annet som ikke er næring,,,,,9.0,0.0,9.0,1,0,22.0,EUREF89 UTM Sone 32,,,597892.1,6644567.4,,1,False,10.0
5120005,515950278,34,INNLANDET,3423,STOR-ELVDAL,194419260,1,,,IG,Igangsettingstillatelse,10101,20150407,10101,Y,Annet som ikke er næring,T,Tilbygg,,,20.0,0.0,20.0,1,0,22.0,EUREF89 UTM Sone 32,,,596839.4,6830018.1,,1,False,22.0
5120006,515974855,46,VESTLAND,4650,GLOPPEN,300493457,0,111.0,Enebolig,FA,Ferdigattest,10101,20150331,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,332.0,332.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,,,354285.6,6851840.1,,1,False,203.0
5120007,516062916,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,300493636,0,136.0,Andre småhus m/3 boliger el fl,FA,Ferdigattest,20150325,20150325,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,367.2,367.2,0.0,2,4,22.0,EUREF89 UTM Sone 32,,,577957.64,6581042.05,,4,False,266.4
5120008,516062921,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,300493638,0,136.0,Andre småhus m/3 boliger el fl,FA,Ferdigattest,20150325,20150325,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,367.2,367.2,0.0,2,4,22.0,EUREF89 UTM Sone 32,,,577963.91,6581003.23,,4,False,266.4
5120009,515952343,15,MØRE OG ROMSDAL,1506,MOLDE,16003050,1,,,IG,Igangsettingstillatelse,10101,20150212,10101,X,Bolig,T,Tilbygg,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,407444.4,6959079.1,,1,False,27.0
5120010,515952345,15,MØRE OG ROMSDAL,1506,MOLDE,16003050,2,,,IG,Igangsettingstillatelse,10101,20150212,10101,X,Bolig,T,Tilbygg,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,407431.3,6959079.8,,1,False,22.0
5120011,515952347,15,MØRE OG ROMSDAL,1506,MOLDE,13452474,2,,,FA,Ferdigattest,10101,20150219,10101,X,Bolig,T,Tilbygg,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,,,408425.0,6958813.0,,1,False,0.0
5120012,515839651,30,VIKEN,3020,NORDRE FOLLO,300493235,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,20140413,Y,Annet som ikke er næring,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,601184.6,6630666.8,,1,False,0.0
5120013,515952350,30,VIKEN,3047,MODUM,300493397,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20150331,10101,Y,Annet som ikke er næring,,,,,63.0,0.0,63.0,1,0,22.0,EUREF89 UTM Sone 32,,,551526.354,6640183.726,,1,False,63.0
5120014,516136669,46,VESTLAND,4626,ØYGARDEN,300493773,0,131.0,Rekkehus,FA,Ferdigattest,10101,20141202,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,90.0,90.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,,,284364.37,6697317.14,,1,False,64.0
5120015,516136672,46,VESTLAND,4626,ØYGARDEN,300493777,0,131.0,Rekkehus,FA,Ferdigattest,10101,20141202,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,90.0,90.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,,,284363.97,6697322.18,,1,False,64.0
5120016,516040423,50,TRØNDELAG,5001,TRONDHEIM,300493599,0,239.0,Annen lagerbygning,MB,Midlertidig brukstillatelse,20150306,20150306,10101,P,Undervisning,,,,,26.0,0.0,26.0,1,0,22.0,EUREF89 UTM Sone 32,,,573801.37,7032932.52,,1,False,30.0
5120017,516136678,46,VESTLAND,4626,ØYGARDEN,300493787,0,131.0,Rekkehus,FA,Ferdigattest,10101,20141202,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,90.0,90.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,,,284361.98,6697332.4,,1,False,64.0
5120018,516040421,50,TRØNDELAG,5001,TRONDHEIM,182256889,1,,,TB,Tatt i bruk,20150306,20150306,20170531,P,Undervisning,T,Tilbygg,,,25.0,0.0,25.0,1,0,22.0,EUREF89 UTM Sone 32,,,573885.56,7033039.65,,1,False,28.0
5120019,516136676,46,VESTLAND,4626,ØYGARDEN,300493784,0,131.0,Rekkehus,FA,Ferdigattest,10101,20141202,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,90.0,90.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,,,284362.95,6697327.55,,1,False,64.0
5120020,516040427,50,TRØNDELAG,5001,TRONDHEIM,182412236,1,,,FA,Ferdigattest,20150408,20150408,10101,X,Bolig,O,Ombygging,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,571259.15,7029433.86,,1,False,0.0
5120021,516040425,50,TRØNDELAG,5001,TRONDHEIM,300493655,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,20150407,20150407,20170101,Y,Annet som ikke er næring,,,,,6.0,0.0,6.0,1,0,22.0,EUREF89 UTM Sone 32,,,570000.19,7025781.6,,1,False,7.0
5120022,516040429,50,TRØNDELAG,5001,TRONDHEIM,300493691,0,112.0,Enebolig m/hybel/sokkelleil.,FA,Ferdigattest,20150331,20150331,10101,X,Bolig,,,,,411.0,411.0,0.0,3,3,22.0,EUREF89 UTM Sone 32,,,579100.49,7034580.49,,1,False,180.0
5120023,516142834,34,INNLANDET,3432,LESJA,18995425,1,,,TB,Tatt i bruk,10101,20141024,20201027,X,Bolig,T,Tilbygg,,,48.0,48.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,467341.56,6900304.86,,1,False,48.0
5120024,516142832,34,INNLANDET,3432,LESJA,300493789,0,161.0,Fritidsbygg(hyttersommerh. ol,FA,Ferdigattest,10101,20120424,10101,Y,Annet som ikke er næring,,,1.0,Tilkn. off. vannverk,176.0,0.0,176.0,2,0,22.0,EUREF89 UTM Sone 32,,,459564.03,6903684.38,,1,False,144.0
5120025,516138742,18,NORDLAND,1824,VEFSN,300493941,0,181.0,Garasjeuthus anneks til bolig,FA,Ferdigattest,10101,20150327,10101,Y,Annet som ikke er næring,,,,,54.0,0.0,54.0,1,0,23.0,EUREF89 UTM Sone 33,,,420267.2,7300085.5,,1,False,59.0
5120026,516138740,18,NORDLAND,1824,VEFSN,187985730,1,,,FA,Ferdigattest,10101,20150409,10101,X,Bolig,T,Tilbygg,,,164.0,164.0,0.0,2,0,23.0,EUREF89 UTM Sone 33,,,418694.5,7300902.9,,1,False,115.0
5120027,516142836,34,INNLANDET,3432,LESJA,140031615,1,,,FA,Ferdigattest,10101,20141201,10101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,24.0,24.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,,,501909.07,6884475.5,,1,False,27.0
