,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
1350000,80432203,46,VESTLAND,4647,SUNNFJORD,177928151,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338271.0,6813727.0,0.0,1,False,0.0
1350001,80434250,46,VESTLAND,4647,SUNNFJORD,177931276,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,132.0,132.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,345785.0,6813541.0,0.0,1,False,27.0
1350002,80432201,46,VESTLAND,4647,SUNNFJORD,177928143,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,64.0,64.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338261.0,6813713.0,0.0,1,False,0.0
1350003,80432207,46,VESTLAND,4647,SUNNFJORD,177928186,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338169.0,6813925.0,0.0,1,False,0.0
1350004,80434254,46,VESTLAND,4647,SUNNFJORD,177931276,2,,,TB,Tatt i bruk,20040927,10101,10101,X,Bolig,T,Tilbygg,,,30.0,30.0,0.0,1,0,,,,,,,,1,False,0.0
1350005,80432205,46,VESTLAND,4647,SUNNFJORD,177928178,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,338397.0,6813670.0,0.0,1,False,0.0
1350006,80434252,46,VESTLAND,4647,SUNNFJORD,177931276,1,,,TB,Tatt i bruk,20040927,20161128,20161128,X,Bolig,T,Tilbygg,,,27.0,27.0,0.0,1,0,,,,,,,,1,False,27.0
1350007,80432195,46,VESTLAND,4647,SUNNFJORD,177928119,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338079.0,6813514.0,0.0,1,False,0.0
1350008,80432193,46,VESTLAND,4647,SUNNFJORD,177928100,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338368.0,6813434.0,0.0,1,False,0.0
1350009,80434240,46,VESTLAND,4647,SUNNFJORD,177931233,0,161.0,Fritidsbygg(hyttersommerh. ol,TB,Tatt i bruk,19790619,19790719,19800619,Y,Annet som ikke er næring,,,3.0,Privat innlagt,84.0,0.0,84.0,2,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,345705.0,6813559.0,0.0,1,False,0.0
1350010,80432199,46,VESTLAND,4647,SUNNFJORD,177928135,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,338129.0,6813501.0,0.0,1,False,0.0
1350011,80434246,46,VESTLAND,4647,SUNNFJORD,177931268,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,19891218,19900118,19900618,A,"Jordbruk, skogbruk og fiske",,,,,23.0,0.0,23.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,345747.0,6813546.0,0.0,1,False,0.0
1350012,80432197,46,VESTLAND,4647,SUNNFJORD,177928127,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,54,DigitFraStrekKart1_5000,338066.0,6813553.0,0.0,1,False,0.0
