,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
2700000,162798004,11,ROGALAND,1108,SANDNES,9141715,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,19880301,19880415,19880815,X,Bolig,,,,,236.0,236.0,0.0,3,2,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,312881.0,6528886.0,0.0,1,False,0.0
2700001,162798000,11,ROGALAND,1108,SANDNES,9141707,0,311.0,Kontor- og adm.bygning rådhus,TB,Tatt i bruk,19880411,19880415,19880815,G,"Varehandel, reparasjon av motorvogner",,,,,982.0,0.0,982.0,1,0,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,311177.0,6531211.0,0.0,1,False,0.0
2700002,162798012,11,ROGALAND,1108,SANDNES,9141723,0,111.0,Enebolig,TB,Tatt i bruk,19880322,19880415,19890415,X,Bolig,,,,,252.0,252.0,0.0,3,1,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,307233.0,6526085.0,0.0,1,False,0.0
2700003,162798008,11,ROGALAND,1108,SANDNES,9141715,1,,,TB,Tatt i bruk,20050511,20050611,20050711,X,Bolig,T,Tilbygg,,,21.0,21.0,0.0,1,0,,,,,,,,1,False,0.0
2700004,162797988,11,ROGALAND,1108,SANDNES,9141693,0,311.0,Kontor- og adm.bygning rådhus,BR,Bygning revet/brent,19880314,19880415,19880915,F,Bygge- og anleggsvirksomhet,,,,,903.0,0.0,903.0,3,0,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,310498.0,6528767.0,0.0,1,False,0.0
2700005,162806182,11,ROGALAND,1108,SANDNES,9147993,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19890609,19890615,19890715,Y,Annet som ikke er næring,,,,,45.0,0.0,45.0,1,0,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,318614.0,6535691.0,0.0,1,False,0.0
2700006,162797984,11,ROGALAND,1108,SANDNES,9141685,0,112.0,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,19880321,19880415,19890315,X,Bolig,,,,,197.0,197.0,0.0,3,2,22.0,EUREF89 UTM Sone 32,62,GenBeregnetData1_1000,310455.0,6525683.0,0.0,1,False,0.0
2700007,162806178,11,ROGALAND,1108,SANDNES,9147985,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19890609,19890615,19890715,Y,Annet som ikke er næring,,,,,29.0,0.0,29.0,1,0,22.0,EUREF89 UTM Sone 32,6-,GenBeregnetData,311843.0,6527409.0,0.0,1,False,0.0
2700008,162797996,11,ROGALAND,1108,SANDNES,9141693,2,,,BR,Bygning revet/brent,19971119,19980215,19980515,F,Bygge- og anleggsvirksomhet,T,Tilbygg,1.0,Tilkn. off. vannverk,252.0,0.0,252.0,3,0,,,,,,,,1,False,0.0
2700009,162797992,11,ROGALAND,1108,SANDNES,9141693,1,,,BR,Bygning revet/brent,19940228,19960215,19960315,F,Bygge- og anleggsvirksomhet,T,Tilbygg,,,72.0,0.0,72.0,2,0,,,,,,,,1,False,0.0
