,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
2330000,137338927,46,VESTLAND,4618,ULLENSVANG,15749903,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,19510101,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,365105.0,6669567.0,0.0,1,False,0.0
2330001,137338925,46,VESTLAND,4618,ULLENSVANG,15749881,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,19400101,Y,Annet som ikke er næring,,,,,63.0,0.0,63.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,365129.0,6669614.0,0.0,1,False,0.0
2330002,137338923,46,VESTLAND,4618,ULLENSVANG,15749873,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19791115,Y,Annet som ikke er næring,,,,,111.0,0.0,111.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,362592.0,6665126.0,0.0,1,False,0.0
2330003,137338921,46,VESTLAND,4618,ULLENSVANG,15749865,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19800315,Y,Annet som ikke er næring,,,,,30.0,0.0,30.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,362571.0,6665180.0,0.0,1,False,0.0
2330004,137338919,46,VESTLAND,4618,ULLENSVANG,15749857,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,19800315,X,Bolig,,,1.0,Tilkn. off. vannverk,165.0,165.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,--,UOppgitt,362581.0,6665184.0,0.0,1,False,0.0
2330005,137338917,46,VESTLAND,4618,ULLENSVANG,15749849,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19880815,Y,Annet som ikke er næring,,,,,32.0,0.0,32.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,362460.0,6665160.0,0.0,1,False,0.0
2330006,137338915,46,VESTLAND,4618,ULLENSVANG,15749830,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,19821015,Y,Annet som ikke er næring,,,,,32.0,0.0,32.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,362461.0,6665151.0,0.0,1,False,0.0
2330007,137338943,46,VESTLAND,4618,ULLENSVANG,15749997,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,19330101,A,"Jordbruk, skogbruk og fiske",,,,,16.0,0.0,16.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,365232.0,6671211.0,0.0,1,False,0.0
2330008,137338941,46,VESTLAND,4618,ULLENSVANG,15749989,0,241.0,Hus for dyr/landbr.lager/silo,TB,Tatt i bruk,10101,10101,19491015,A,"Jordbruk, skogbruk og fiske",,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,365556.0,6671999.0,0.0,1,False,0.0
2330009,137338939,46,VESTLAND,4618,ULLENSVANG,15749970,0,113.0,Våningshus,TB,Tatt i bruk,10101,10101,19490101,A,"Jordbruk, skogbruk og fiske",,,,,132.0,0.0,132.0,1,0,22.0,EUREF89 UTM Sone 32,--,UOppgitt,365220.841,6671192.223,,1,False,0.0
