,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
3300000,201139198,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8287007,1,,,RA,Rammetillatelse,20020507,10101,10101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,53.0,53.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584640.0,6572676.0,0.0,1,False,0.0
3300001,201139194,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8287007,0,111.0,Enebolig,TB,Tatt i bruk,19920826,19921030,19921230,X,Bolig,,,1.0,Tilkn. off. vannverk,123.0,123.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584634.0,6572682.0,0.0,1,False,0.0
3300002,201139188,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286981,0,613.0,Barneskole,TB,Tatt i bruk,10101,10101,10101,P,Undervisning,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,581156.0,6573616.0,0.0,1,False,0.0
3300003,201139190,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286981,1,,,TB,Tatt i bruk,19920828,19921130,19930630,O,"Off. adm. og forsvar, og trygdeordninger underlagt off. forvaltning",T,Tilbygg,1.0,Tilkn. off. vannverk,526.0,0.0,526.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,581157.0,6573592.0,0.0,1,False,0.0
3300004,201139186,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286965,1,,,RA,Rammetillatelse,20020429,10101,10101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,20.0,20.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581124.0,6575057.0,0.0,1,False,0.0
3300005,201139182,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286965,0,111.0,Enebolig,TB,Tatt i bruk,19920831,19920930,19921030,X,Bolig,,,1.0,Tilkn. off. vannverk,111.0,111.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581117.0,6575052.0,0.0,1,False,0.0
3300006,201139178,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286957,0,111.0,Enebolig,FA,Ferdigattest,19920901,19920901,10101,X,Bolig,,,1.0,Tilkn. off. vannverk,166.4,166.4,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581143.404,6575101.548,,1,False,121.0
3300007,201139174,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286949,0,111.0,Enebolig,TB,Tatt i bruk,19920831,19920930,19921030,X,Bolig,,,1.0,Tilkn. off. vannverk,111.0,111.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581108.0,6575172.0,0.0,1,False,0.0
3300008,201139170,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286930,1,,,TB,Tatt i bruk,19940531,19940630,19940729,X,Bolig,T,Tilbygg,,,39.0,39.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581108.0,6575190.0,0.0,1,False,0.0
3300009,201139166,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286930,0,111.0,Enebolig,TB,Tatt i bruk,19920831,19920930,19921030,X,Bolig,,,1.0,Tilkn. off. vannverk,111.0,111.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581108.0,6575190.0,0.0,1,False,0.0
3300010,201139162,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286922,0,111.0,Enebolig,TB,Tatt i bruk,19920831,19921102,19921130,X,Bolig,,,1.0,Tilkn. off. vannverk,149.0,149.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581151.0,6575081.0,0.0,1,False,38.0
3300011,201139158,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286914,0,111.0,Enebolig,TB,Tatt i bruk,19920831,19921102,19921130,X,Bolig,,,1.0,Tilkn. off. vannverk,111.0,111.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581178.0,6575157.0,0.0,1,False,0.0
3300012,201139154,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286906,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19920817,19920831,19921030,Y,Annet som ikke er næring,,,,,45.0,0.0,45.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584427.0,6570063.0,0.0,1,False,0.0
3300013,201139150,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286892,0,111.0,Enebolig,TB,Tatt i bruk,19920817,19920831,19921030,X,Bolig,,,1.0,Tilkn. off. vannverk,29.0,29.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584442.0,6570059.0,0.0,1,False,0.0
3300014,201139146,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286884,0,111.0,Enebolig,TB,Tatt i bruk,19920817,19920831,19921130,X,Bolig,,,1.0,Tilkn. off. vannverk,176.0,176.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584452.0,6570067.0,0.0,1,False,0.0
3300015,201139142,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286876,0,111.0,Enebolig,TB,Tatt i bruk,19920817,19921030,19930226,X,Bolig,,,1.0,Tilkn. off. vannverk,86.0,86.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,582768.0,6570735.0,0.0,1,False,0.0
3300016,201139138,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286868,0,111.0,Enebolig,MB,Midlertidig brukstillatelse,19920812,19920831,19921130,X,Bolig,,,1.0,Tilkn. off. vannverk,195.0,195.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,585219.0,6572089.0,0.0,1,False,327.0
3300017,201139132,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286833,2,,,RA,Rammetillatelse,20060202,10101,10101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,28.0,28.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,583535.0,6568583.0,0.0,1,False,0.0
3300018,201137086,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285470,2,,,TB,Tatt i bruk,19981214,19981215,19990604,X,Bolig,P,Påbygg,1.0,Tilkn. off. vannverk,113.0,113.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,585128.0,6573070.0,0.0,1,False,0.0
3300019,201139134,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286841,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19920807,19920831,19921130,Y,Annet som ikke er næring,,,,,53.0,0.0,53.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,583520.0,6568583.0,0.0,1,False,0.0
3300020,201137081,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285470,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,585119.0,6573070.0,0.0,1,False,0.0
3300021,201139128,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286833,1,,,TB,Tatt i bruk,19920807,19920831,19921130,X,Bolig,P,Påbygg,,,72.0,72.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,583535.0,6568583.0,0.0,1,False,0.0
3300022,201137083,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285470,1,,,BA,Bygging avlyst,19921030,10101,10101,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,78.0,78.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,585119.0,6573070.0,0.0,1,False,0.0
3300023,201137079,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285462,3,,,RA,Rammetillatelse,20010528,10101,10101,X,Bolig,P,Påbygg,1.0,Tilkn. off. vannverk,72.0,72.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584017.0,6569860.0,0.0,1,False,0.0
3300024,201139126,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286833,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,583535.0,6568583.0,0.0,1,False,0.0
3300025,201139120,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286825,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,116.0,116.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584729.0,6573099.0,0.0,1,False,0.0
3300026,201137075,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285462,2,,,TB,Tatt i bruk,19940531,19940830,19941028,X,Bolig,T,Tilbygg,,,9.0,9.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584017.0,6569860.0,0.0,1,False,0.0
3300027,201139122,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286825,1,,,TB,Tatt i bruk,19920805,19930226,19931130,X,Bolig,T,Tilbygg,,,116.0,116.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584729.0,6573099.0,0.0,1,False,0.0
3300028,201137069,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285462,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584011.0,6569869.0,0.0,1,False,0.0
3300029,201139116,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286817,1,,,BR,Bygning revet/brent,19920814,10101,19950810,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,30.0,30.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584642.0,6574058.0,0.0,1,False,0.0
3300030,201137071,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285462,1,,,TB,Tatt i bruk,19921030,19921130,19930125,X,Bolig,T,Tilbygg,,,14.0,14.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584011.0,6569869.0,0.0,1,False,0.0
3300031,201137065,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285454,1,,,TB,Tatt i bruk,19921125,19921130,19930125,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,54.0,54.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,582963.0,6570855.0,0.0,1,False,0.0
3300032,201139114,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286817,0,111.0,Enebolig,BU,Bygningsnummer utgått,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,584642.0,6574058.0,0.0,1,False,0.0
3300033,201139108,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286809,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,583491.0,6571720.0,0.0,1,False,0.0
3300034,201137063,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285454,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,582963.0,6570855.0,0.0,1,False,0.0
3300035,201139110,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286809,1,,,TB,Tatt i bruk,19920813,19921030,19921230,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,40.0,40.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,583491.0,6571720.0,0.0,1,False,0.0
3300036,201139104,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286795,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19920803,19921001,19921030,Y,Annet som ikke er næring,,,,,45.0,0.0,45.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584126.0,6571112.0,0.0,1,False,0.0
3300037,201137059,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285446,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19921023,19921025,19930310,Y,Annet som ikke er næring,,,,,15.0,0.0,15.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,579943.0,6571620.0,0.0,1,False,0.0
3300038,201139100,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286787,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19920729,19920831,19930126,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581040.0,6570826.0,0.0,1,False,0.0
3300039,201137055,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285438,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19921023,19921102,19921130,Y,Annet som ikke er næring,,,,,47.0,0.0,47.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,584448.0,6571342.0,0.0,1,False,0.0
3300040,201139096,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286779,0,111.0,Enebolig,TB,Tatt i bruk,19920729,19920831,19930126,X,Bolig,,,1.0,Tilkn. off. vannverk,222.0,222.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581046.0,6570839.0,0.0,1,False,0.0
3300041,201137051,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285411,0,111.0,Enebolig,TB,Tatt i bruk,19921022,19921102,19921130,X,Bolig,,,1.0,Tilkn. off. vannverk,111.0,111.0,0.0,2,1,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581145.0,6575185.0,0.0,1,False,0.0
3300042,201139092,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8286760,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19920728,19920831,19921030,Y,Annet som ikke er næring,,,,,40.0,0.0,40.0,1,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,577153.0,6570556.0,0.0,1,False,0.0
3300043,201137047,38,VESTFOLD OG TELEMARK,3803,TØNSBERG,8285403,2,,,TB,Tatt i bruk,19990916,19990916,20000301,X,Bolig,T,Tilbygg,1.0,Tilkn. off. vannverk,46.0,46.0,0.0,2,0,22.0,EUREF89 UTM Sone 32,-9,UOppgitt<1_100000,581119.0,6575021.0,0.0,1,False,0.0
