,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL
740000,47878874,46,VESTLAND,4634,MASFJORDEN,176556277,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298374.0,6745321.0,0.0,1,False,0.0
740001,47878872,46,VESTLAND,4634,MASFJORDEN,176556269,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298369.0,6745320.0,0.0,1,False,0.0
740002,47878878,46,VESTLAND,4634,MASFJORDEN,176556293,0,615.0,Komb. barne- og ungdomsskole,FA,Ferdigattest,20070301,20070301,20070301,P,Undervisning,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298469.0,6745321.0,0.0,1,True,1.0
740003,47878876,46,VESTLAND,4634,MASFJORDEN,176556285,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298530.0,6745278.0,0.0,1,False,0.0
740004,47878866,46,VESTLAND,4634,MASFJORDEN,176556234,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298415.0,6745406.0,0.0,1,False,0.0
740005,47878864,46,VESTLAND,4634,MASFJORDEN,176556226,0,162.0,Helårsb.benyttes som fritidsb.,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298481.0,6745427.0,0.0,1,False,0.0
740006,47878870,46,VESTLAND,4634,MASFJORDEN,176556250,0,181.0,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298484.0,6745380.0,0.0,1,False,0.0
740007,47878868,46,VESTLAND,4634,MASFJORDEN,176556242,0,111.0,Enebolig,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,1,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298471.0,6745387.0,0.0,1,False,0.0
740008,47878858,46,VESTLAND,4634,MASFJORDEN,176556188,0,231.0,Lagerhall,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298543.0,6745343.0,0.0,1,False,0.0
740009,47878856,46,VESTLAND,4634,MASFJORDEN,176556161,0,131.0,Rekkehus,TB,Tatt i bruk,10101,10101,10101,X,Bolig,,,,,0.0,0.0,0.0,1,5,22.0,EUREF89 UTM Sone 32,,,298554.1,6745371.7,,1,False,0.0
740010,47878862,46,VESTLAND,4634,MASFJORDEN,176556218,0,183.0,Naust båthus sjøbu,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298381.0,6745329.0,0.0,1,False,0.0
740011,47878860,46,VESTLAND,4634,MASFJORDEN,176556196,0,721.0,Sykehjem,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,298533.0,6745316.0,0.0,1,False,0.0
740012,47878850,46,VESTLAND,4634,MASFJORDEN,176556137,0,249.0,Annen landbruksbygning,TB,Tatt i bruk,10101,10101,10101,,,,,,,0.0,0.0,0.0,1,0,22.0,EUREF89 UTM Sone 32,8-,FrihTegn_InnlFraSkjerm,297500.0,6744065.0,0.0,1,False,0.0
