|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
890043|13 River Bend Ln|8120.0|2020-07-21T00:00:00||row-e22z.d5y6-k4ps|2019|28 - Use Assessment|||||868700.0|0.0093|190381|Windsor
890044|58 Tamara Circle|262060.0|2020-07-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.841393, 41.795994]}]|row-jsi8~jbwz.tt7s|2019|||Single Family||Single Family|400000.0|0.6552|190327|Avon
890045|40 Maltbie Avenue|685590.0|2020-07-28T00:00:00||row-pjbt-d7bv-92bh|2019|07 - Change In Property||Single Family|Addition / renovation|Single Family|1155000.0|0.5936|1901337|Stamford
890046|136 Pembroke Rd 2-16|119200.0|2020-07-28T00:00:00||row-rv6h.p88z-3s53|2019|||Condo|G05015-16|Condo|212000.0|0.5623|190901|Danbury
890047|260 Church St|156220.0|2020-07-23T00:00:00||row-gzmg-dkkw-j2am|2019|10 - A Will||Two Family|Estate sale|Two Family|225000.0|0.6943|190347|Wethersfield
890048|162 Benton St|50925.0|2020-07-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.68136, 41.746659]}]|row-a3ih.6wtv-z734|2019|25 - Other||Three Family|Motivated seller below market|Three Family|91500.0|0.5566|19750|Hartford
890049|36 Maple Ridge Dr|146500.0|2020-07-29T00:00:00||row-euwi-jt78~fdbw|2019|||Single Family||Single Family|230000.0|0.637|190126|Somers
890050|12 Olcott Way|175630.0|2020-07-29T00:00:00||row-iteh-wuzu-k859|2019|||Condo||Condo|273200.0|0.6429|19396|Ridgefield
890051|268 Hill St|76540.0|2020-07-23T00:00:00||row-vcxv-wiqr-t3w3|2019|||Two Family||Two Family|135000.0|0.567|191371|Waterbury
890052|19 Godfrey St (Mystic)|257880.0|2020-07-23T00:00:00||row-49tf-33vu-fi3n|2019|25 - Other||Single Family|Sale by exec after death of resident|Single Family|359000.0|0.7183|190461|Groton
890053|39 Wedgemere Road|642260.0|2020-07-22T00:00:00||row-yj4s~n3tk-x8v8|2019|||Single Family||Single Family|950000.0|0.6761|1901307|Stamford
890054|24 Elberta Ave|191100.0|2020-07-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.194377, 41.23975]}]|row-m4j6-6m4c~xc2f|2019|||Single Family||Single Family|329900.0|0.5793|190434|Trumbull
890055|65 Carriage Rd|632660.0|2020-07-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.478495, 41.216322]}]|row-8ywz-qrrw-tkyf|2019|||Single Family||Single Family|798000.0|0.7928|190240|Wilton
890056|92 Cherry St|305320.0|2020-07-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.052497, 41.227174]}]|row-23u4-9daa-6hnc|2019|08 - Part Interest|||||110000.0|2.7756|191033|Milford
890057|Maple Rd|7270.0|2020-07-24T00:00:00||row-qsfx~b7fe-gjjd|2019|17 - Two Towns|||||7500.0|0.9693|190565|Enfield
890058|64 Orchard St|96180.0|2020-07-24T00:00:00||row-cqp3.t4th.ah45|2019|||Single Family||Single Family|168000.0|0.5725|190368|Vernon
890059|2-H St Marc Circle|120000.0|2020-08-03T00:00:00||row-d9x3~japj-nbbg|2019|||Condo||Condo|183000.0|0.6557|190472|South Windsor
890060|452 Bolton Rd|150760.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.440238, 41.824947]}]|row-6qn8-fcew-u6y6|2019|||Single Family||Single Family|264000.0|0.5711|190390|Vernon
890061|23 Bloomingdale Road|145790.0|2020-07-24T00:00:00||row-8tdk-irnb.9j7g|2019|08 - Part Interest||Single Family|1/2 interest|Single Family|124950.0|1.1668|190340|Waterford
890062|103 Winding Brook|92330.0|2020-07-24T00:00:00||row-bjei-6aur.w4w6|2019|||Condo||Condo|163000.0|0.5664|190773|Meriden
890063|638 Danbury Rd Unit 38|484290.0|2020-07-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.47499, 41.324079]}]|row-b55x~5jak~7fp9|2019|||Condo||Condo|625000.0|0.7749|19384|Ridgefield
890064|49 Shane Dr|275810.0|2020-07-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.202813, 41.434889]}]|row-r7dj.svg7~t9i7|2019|||Single Family||Single Family|364500.0|0.7567|190424|Southbury
890065|698 Washington St|137770.0|2020-07-27T00:00:00||row-9v5w-f3ef-92hi|2019||||||220000.0|0.6262|190789|Middletown
890066|72 Styles Ave|139750.0|2020-07-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.746562, 41.683514]}]|row-r3bn~k924-qi82|2019|||Single Family||Single Family|265000.0|0.5274|190335|Newington
890067|30 Dresden Circle|385420.0|2020-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.241398, 41.792588]}]|row-cf65~9ced.72cp|2019|||Single Family||Single Family|578000.0|0.6668|190079|Goshen
890068|91 Timber Trl|132150.0|2020-07-29T00:00:00||row-wyhq~bk6c-hq28|2019|01 - Family||Single Family|Family sale|Single Family|210000.0|0.6293|190391|Wethersfield
890069|89 Mohawk Ln|120530.0|2020-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.696696, 41.711356]}]|row-zbyn.9f9t.7hvw|2019|||Single Family||Single Family|172500.0|0.6987|190373|Wethersfield
890070|14 Logans Way|209670.0|2020-07-28T00:00:00||row-7jas.vv34~jtrk|2019|||Single Family|Colonial built 2019 on 2.41 acres|Single Family|359000.0|0.584|190090|Sterling
890071|337 Haig Avenue|392260.0|2020-07-28T00:00:00||row-b4cc~cyz8~y5fd|2019|||Single Family||Single Family|597500.0|0.6565|1901341|Stamford
890072|39 Prospect St|246500.0|2020-07-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.393022, 41.353113]}]|row-eder.6243-z946|2019|||Single Family||Single Family|395000.0|0.6241|190138|Essex
890073|11 Woodhouse Ave|180900.0|2020-08-04T00:00:00||row-35r6-cbgx.6e7r|2019|||Single Family||Single Family|350000.0|0.5169|190302|North Branford
890074|32 Henry Street|5429060.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.418061, 41.365692]}]|row-uyhj-9d97-t4zg|2019||||Sold with grassy plain street m/b/l16/25/47||9350000.0|0.5806|190324|Bethel
890075|33 Hillandale Rd|187000.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.483898, 41.429628]}]|row-e4fq.77w2~3tmg|2019|07 - Change In Property||Single Family|Full reno / f07027|Single Family|345000.0|0.542|190944|Danbury
890076|1425 Highland Ave|73250.0|2020-07-27T00:00:00||row-78ut~pwvv~kfuq|2019|||Single Family||Single Family|160000.0|0.4578|191385|Waterbury
890077|125 Great Hill Drive|17500.0|2020-07-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.41206, 41.389714]}]|row-yrus~sj5i.3kq7|2019|07 - Change In Property||Condo||Condo|445342.0|0.0393|190310|Bethel
890078|520 Munger Lane|211900.0|2020-07-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.220153, 41.664124]}]|row-v8zm-dbh2-b5vc|2019|||Single Family||Single Family|375000.0|0.5651|190040|Bethlehem
890079|277 Tremont St|84070.0|2020-07-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.778675, 41.681376]}]|row-3wnr~z63v-skxt|2019|||Single Family||Single Family|168000.0|0.5004|190805|New Britain
890080|42 Quarry Road|543230.0|2020-07-28T00:00:00||row-3d9i.nhxv.t4rn|2019|||Single Family||Single Family|1085000.0|0.5007|1901348|Stamford
890081|Village Hill Rd|4850.0|2020-07-31T00:00:00||row-zp28~hrgu~f7ii|2019|25 - Other|||Sale of two parcels||283000.0|0.0171|190073|Willington
890082|14 North Meadow Rd|144200.0|2020-07-31T00:00:00||row-e9t3-dgjw.pumt|2019|25 - Other||Single Family|Abutter|Single Family|125000.0|1.1536|190403|Windsor
890083|1 Clubhouse Point Rd|1004080.0|2020-07-31T00:00:00||row-q3my-ayry-znjs|2019|||Single Family||Single Family|1100000.0|0.9128|190480|Groton
890084|10 Hayfield Cir|168750.0|2020-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.538134, 41.957422]}]|row-yxbx-wdqt-xkf8|2019|||Single Family||Single Family|310000.0|0.5444|190576|Enfield
890085|9 Hopkins Ct 9|0.0|2020-07-29T00:00:00||row-6cr8-ieya.ki96|2019|07 - Change In Property||Condo|New construction|Condo|415000.0|0.0|190904|Danbury
890086|50 Bolt Ln|337660.0|2020-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.048328, 41.255336]}]|row-pmk3.zu8r.qdmj|2019|||Single Family||Single Family|460000.0|0.734|191057|Milford
890087|13 Emerald Pines Rd|34250.0|2020-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.027978, 41.607301]}]|row-5gks~nchh-d7q8|2019||||||25000.0|1.37|191415|Waterbury
890088|9 Skylark Rd|17900.0|2020-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.410303, 41.57001]}]|row-p4r2~8emh-bjzn|2019|||Single Family|Mobile home|Single Family|38000.0|0.4711|19217|Colchester
890089|14 Fennwood Cir|132980.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.743056, 41.714079]}]|row-4a4j.f2sg-m75j|2019|||Single Family||Single Family|249900.0|0.5321|190347|Newington
890090|55 Ole Musket Lane|318900.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.481253, 41.358791]}]|row-zjs2.fgue-zrfj|2019|||Single Family|F20097|Single Family|480000.0|0.6644|190946|Danbury
890091|87 Kildeer Ln|222250.0|2020-07-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.627377, 41.993825]}]|row-zfa3.4mhh-8gux|2019|||Single Family||Single Family|395000.0|0.5627|190766|Suffield
890092|130 Clematis Ave|82950.0|2020-07-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.082803, 41.583107]}]|row-zhij-wzzd~554m|2019|07 - Change In Property||Single Family||Single Family|195000.0|0.4254|191410|Waterbury
890093|111 Craigemore Circle|246630.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.881539, 41.808969]}]|row-kihk-nbp8.vu3a|2019|||Single Family||Single Family|450000.0|0.5481|190348|Avon
890094|3 Forest Glen Cir #15|79960.0|2020-08-03T00:00:00||row-rxa6-h6yx-9iwa|2019|||Condo||Condo|129400.0|0.6179|190812|Middletown
890095|139 Seth Low Mountain Rd|347170.0|2020-08-03T00:00:00||row-7zi8-fvnv-m3ef|2019|07 - Change In Property||Single Family||Single Family|568000.0|0.6112|19416|Ridgefield
890096|106 The Mews|140910.0|2020-07-30T00:00:00||row-9smn-hec4-mnar|2019|||Condo||Condo|235000.0|0.5996|190173|Rocky Hill
890097|16 Kerski Dr|214800.0|2020-07-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.108195, 41.479108]}]|row-vn9k-qpcy-cbfv|2019|||Single Family||Single Family|378000.0|0.5683|190442|Oxford
890098|18 Rolf Dr|260500.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.502731, 41.374649]}]|row-4zit.nas7.7k9u|2019|||Single Family|D17021|Single Family|400000.0|0.6513|190928|Danbury
890099|29 Stony Brook Dr|147680.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.447952, 41.462154]}]|row-krgc.8y28-ex3i|2019|||Single Family||Single Family|230000.0|0.6421|19189|East Haddam
890100|26 Prospect St Unit A/5|142120.0|2020-07-31T00:00:00||row-3254-efds.4jn9|2019|||Condo|1-18-10-a/5|Condo|280000.0|0.5076|191033|Norwalk
890101|35 Fairlawn Ave|146260.0|2020-07-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.225128, 41.153887]}]|row-zac8.nmwu~q247|2019|||Single Family||Single Family|294500.0|0.4966|192319|Bridgeport
890102|33 Joshuatown Rd|607300.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.352106, 41.39363]}]|row-yh6h.qsb6~7zrx|2019|||Single Family||Single Family|870000.0|0.698|190047|Lyme
890103|63 Brick School Rd|147840.0|2020-08-03T00:00:00||row-pudr~4stq.3w2b|2019|||Single Family||Single Family|225000.0|0.6571|190065|Warren
890104|582 Old Colchester Rd|107050.0|2020-08-04T00:00:00||row-wzya-9trn~rxu3|2019|25 - Other||Single Family|Executrix deed|Single Family|189900.0|0.5637|19292|Montville
890105|115 Second Ave|124250.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.933557, 41.26665]}]|row-7r9d-6465-55ws|2019|||Single Family||Single Family|206000.0|0.6032|1900435|West Haven
890106|Joy Ave|1300.0|2020-08-14T00:00:00||row-shqp-s74a-a2pv|2019|12 - Non Buildable Lot|||||7000.0|0.1857|190382|Stonington
890107|250 South Gate Lane|574840.0|2020-08-14T00:00:00||row-yze7~28fj-kt42|2019|||Single Family||Single Family|855000.0|0.6723|191056|Fairfield
890108|51 Hawthorne Ave|73150.0|2020-08-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.093571, 41.324986]}]|row-x4nz.axqq-p5bh|2019|07 - Change In Property|Totally updated per mls|Single Family||Single Family|214900.0|0.3404|19147|Derby
890109|4 Sterling Hill Rd|158600.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.336819, 41.383538]}]|row-z253~agt4~azqb|2019|14 - Foreclosure||Single Family||Single Family|209100.0|0.7585|190050|Lyme
890110|7 Hemingway St|110740.0|2020-08-03T00:00:00||row-fp9h.rmrv-qi9n|2019|||Single Family||Single Family|212000.0|0.5224|190271|Plainville
890111|2-4 Oakland Ave|204600.0|2020-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.453085, 41.408706]}]|row-inxn.gf55.djtc|2019|08 - Part Interest||Two Family|Part interest|Two Family|69336.0|2.9508|190924|Danbury
890112|23 Cumberland Street|160600.0|2020-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.533791, 41.79246]}]|row-8xyx~3pzv-gu8p|2019|||Single Family||Single Family|259000.0|0.6201|190727|Manchester
890113|42 Pierce Rd Site #235|2554350.0|2020-08-04T00:00:00||row-xchp.n2pw-6mjp|2019|08 - Part Interest|||||65770.0|38.8376|190079|Preston
890114|68 Looking Glass Hill Rd|167120.0|2020-08-04T00:00:00||row-yj7b~rnm2-rtjz|2019|28 - Use Assessment||Single Family||Single Family|254760.0|0.656|190166|Litchfield
890115|466 Mansfield Ave|721070.0|2020-08-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.485161, 41.108225]}]|row-fruk-gzrf.gsat|2019|||Single Family||Single Family|1375000.0|0.5244|19324|Darien
890116|12 Claremont Ave|110730.0|2020-08-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.590718, 41.992586]}]|row-5y5x-azqd.6zxi|2019|14 - Foreclosure||Single Family||Single Family|117111.0|0.9455|190600|Enfield
890117|204 Lovely Street|207450.0|2020-08-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.88939, 41.800471]}]|row-kku2~66de-gmct|2019|||Single Family||Single Family|317500.0|0.6534|190352|Avon
890118|26 Starrs Plain Rd|96100.0|2020-08-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.464733, 41.340298]}]|row-j5an-uwp9-xt5g|2019||||H24026||60000.0|1.6017|190947|Danbury
890119|186 Hopmeadow Rd|125230.0|2020-08-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.984864, 41.709951]}]|row-tmga-r4sj.yn4z|2019|||Single Family||Single Family|205000.0|0.6109|190879|Bristol
890120|78 Knorr Rd|190000.0|2020-08-05T00:00:00||row-uhzc~244n~nfyr|2019|||Single Family||Single Family|280000.0|0.6786|19245|Monroe
890121|23 Canterbury Ct|110050.0|2020-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.40129, 41.44583]}]|row-8zkq~dhsy~k23v|2019|||Condo||Condo|160000.0|0.6878|19000322|Brookfield
890122|168 Waterford Pwky S #20|177440.0|2020-08-11T00:00:00||row-w9nd-vty8-wnvu|2019|||Condo||Condo|250000.0|0.7098|190371|Waterford
890123|13 Lancaster St|174800.0|2020-08-11T00:00:00||row-nwy7-mbb2~zseb|2019|||Single Family||Single Family|255000.0|0.6855|19349|Watertown
890124|166 Franklin Ave|123480.0|2020-08-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.676949, 41.74669]}]|row-qapu-uwxv-v7ub|2019||||||250000.0|0.4939|19789|Hartford
890125|129 Irving St|191660.0|2020-08-06T00:00:00||row-qef9.e277-nkme|2019|||Single Family||Single Family|351000.0|0.546|190487|Groton
890126|14-16 North Third Ave|77000.0|2020-08-06T00:00:00||row-52nd.4dbm.2xmq|2019|||Two Family||Two Family|155000.0|0.4968|190684|Norwich
890127|495 Bucks Hill Rd|187850.0|2020-08-05T00:00:00||row-38dw~zfpw-gpa9|2019|||Single Family||Single Family|350000.0|0.5367|190442|Southbury
890128|79 Claudia Dr #257|37310.0|2020-08-05T00:00:00||row-fahm.pyp5-c5iy|2019|||Condo||Condo|60600.0|0.6157|1900437|West Haven
890129|44 Derbyshire|111720.0|2020-08-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.055809, 41.323327]}]|row-v9gs~5su5-p4y8|2019|||Single Family||Single Family|170000.0|0.6572|19144|Derby
890130|23 Coley Rd|743190.0|2020-08-07T00:00:00||row-jfnj-up4p.tcw2|2019|07 - Change In Property|New construction - see previous sale #190027|Single Family||Single Family|979000.0|0.7591|190284|Wilton
890131|43 Idylwood Dr|149500.0|2020-08-07T00:00:00||row-dpsr~fv5m-vbfa|2019|||Single Family||Single Family|253000.0|0.5909|190303|North Branford
890132|4 Juniper Rd|1332050.0|2020-08-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.44464, 41.059697]}]|row-cdgu-wj7i.g5qz|2019|||Single Family|6-5-27-0|Single Family|1950000.0|0.6831|191078|Norwalk
890133|182 Budding Ridge Rd|247820.0|2020-08-07T00:00:00||row-t6wb~f8rz~ryyk|2019|||Single Family||Single Family|387000.0|0.6404|190740|Southington
890134|7 Indian Head Road|2927960.0|2020-08-07T00:00:00||row-qaye-aqtu~9d8h|2019|||Single Family||Single Family|4650000.0|0.6297|190794|Greenwich
890135|285 Palm St|51310.0|2020-08-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.701627, 41.803191]}]|row-t52a~jbft-rvt5|2019|07 - Change In Property||Single Family|Sale of a previous rehabbed property|Single Family|213000.0|0.2409|19792|Hartford
890136|179 North Quaker Lane|291620.0|2020-08-07T00:00:00||row-vasx~8r6j-9dga|2019|||Single Family||Single Family|520000.0|0.5608|190940|West Hartford
890137|15 Rocco Dr|158480.0|2020-08-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.219464, 41.397642]}]|row-8nmf.xtjy.me5v|2019||||||125000.0|1.2678|190366|East Lyme
890138|12 Sills Dr|128000.0|2020-08-07T00:00:00||row-2rue~vgy9.iyxr|2019|||Single Family||Single Family|210000.0|0.6095|19344|Watertown
