|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
360000|44 Monroe St|84570.0|2005-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.124266, 41.34616]}]|row-yn5z~3xbb-pjsc|2005|||R|||201000.0|0.420746|50054|Waterford
360001|390 Charles St Ut 305|486360.0|2005-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.202483, 41.193544]}]|row-itt8.4zxj.nvbh|2005|7||R|||139900.0|3.476483|50445|Bridgeport
360002|30 Cloverlea Pl|167790.0|2005-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.131671, 41.180228]}]|row-p9nw.pxrc~9ec3|2005|||R|||268000.0|0.626082|50163|Stratford
360003|1205 Briar Woods Ln|59200.0|2005-11-21T00:00:00||row-8gn4.nshd~ti2d|2005|7||R|||399900.0|0.148037|50281|Danbury
360004|49 S Main St|99100.0|2005-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.625511, 41.919414]}]|row-wq5q-rdke.tvy2|2005|||R|||235000.0|0.421702|50052|Windsor Locks
360005|73 Sycamore|0.0|2005-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.583071, 41.814426]}]|row-jfbv-bynx.zbiq|2005|25||R|||256000.0|0.0|50083|South Windsor
360006|28 Alder Rd|141780.0|2005-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.820834, 41.897012]}]|row-khrs-uv2y~5tvd|2005|||R|||315000.0|0.450095|50086|Simsbury
360007|164 Buff Cap Rd|275870.0|2005-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.319228, 41.895519]}]|row-9aru~ddrf-t6fy|2005|28||R|||460000.0|0.599717|50042|Tolland
360008|35 7 Priscilla Cir|89530.0|2005-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.171437, 41.212484]}]|row-yawh.5r88~swh8|2005|||R|||260000.0|0.344346|50549|Bridgeport
360009|157 Preston Allen Rd|117990.0|2005-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.035713, 41.593198]}]|row-tq8p-mshq-yw8t|2005|7||R|||355900.0|0.331526|50013|Lisbon
360010|4 Knoll Rd|104620.0|2005-11-23T00:00:00||row-x8uk~xmyq-uvk7|2005|||R|||242500.0|0.431423|50052|East Haddam
360011|39 Bush Hl Dr|98070.0|2005-11-16T00:00:00||row-igvf-iw5m-k3ii|2005|||R|||244050.0|0.401844|50062|East Lyme
360012|120 Catlin Rd|132320.0|2005-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.084162, 41.779734]}]|row-ruka.m8xg.p5a7|2005|||R|||282500.0|0.468389|50014|Harwinton
360013|51 Hartwell Rd|137970.0|2005-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.758737, 41.793838]}]|row-m472-k9hk-956f|2005|||R|||350000.0|0.3942|50179|West Hartford
360014|7 Padanaram Rd Ut J252|55800.0|2005-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.459928, 41.414742]}]|row-zkxk-6crk~mpne|2005|||R|||139900.0|0.398856|50275|Danbury
360015|15 Dewberry Way|0.0|2005-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.641035, 41.977371]}]|row-uxqz.srr6~9wci|2005|7||R|||385000.0|0.0|50043|Suffield
360016|17 Rushbrooke Ln|201250.0|2005-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.113782, 41.272571]}]|row-u25s-kakw-d589|2005|7||R|||569900.0|0.353132|50131|Shelton
360017|145 Jackson Ave|138250.0|2005-11-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.146359, 41.186229]}]|row-m9ef-9faq-6zte|2005|||R|||289900.0|0.476889|50167|Stratford
360018|42 Adelaide St|56560.0|2005-11-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.674598, 41.742272]}]|row-fvae-rxbz~g2be|2005|||R|||265000.0|0.213434|50318|Hartford
