|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
170000|245 Cherry Ave 0-2|29120.0|2003-01-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.117418, 41.591862]}]|row-ja94.egt5-dmah|2002|||R|||58500.0|0.497778|20110|Watertown
170001|45 Newport Ave 554 & 555|104440.0|2003-01-21T00:00:00||row-pfe4-zbgw-kscy|2002|8||R|||60000.0|1.740667|20279|Shelton
170002|40 W Elm St Ut 2G G58|228060.0|2003-01-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.628147, 41.026653]}]|row-vy73.6ei6.z3pp|2002|||R|||526759.0|0.432949|20354|Greenwich
170003|565 2C5 Talcottville Rd|29240.0|2003-01-23T00:00:00||row-r4mw~ch9k-6yg5|2002|||R|||59400.0|0.492256|20188|Vernon
170004|14 Old Town Pound Rd|100600.0|2003-01-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.059636, 41.789219]}]|row-pkrg~uupy.885t|2002|6||R|||90000.0|1.117778|20014|Hampton
170005|36 Strickland Rd|369180.0|2003-02-03T00:00:00||row-dtrk~z2p3-39pt|2002|||R|||710000.0|0.519972|20404|Greenwich
170006|31 Morningside Dr S|472700.0|2003-02-03T00:00:00||row-zypy-2tc5~sa5q|2002|||R|||819000.0|0.577167|20153|Westport
170007|986 Shewville Rd|43540.0|2003-01-21T00:00:00|[{'type': 'Point', 'coordinates': [-71.990633, 41.478275]}]|row-iatf-mfqm-xqdh|2002|7||V|||220000.0|0.197909|20116|Ledyard
170008|10 Old Lantern Rd|161280.0|2003-01-21T00:00:00||row-snze-xzme-g7xw|2002|||R|||268000.0|0.601791|20273|New Milford
170009|20 Magnolia Rd|183260.0|2003-01-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.08998, 41.241157]}]|row-9n34-6sdi-9tau|2002|||R|||395000.0|0.463949|20447|Milford
170010|65-67 Berkeley Pl|80780.0|2003-01-24T00:00:00||row-9ye5-wdh2~dne7|2002|13||R|||125000.0|0.64624|20918|Bridgeport
170011|One High Farms Rd|35200.0|2003-01-24T00:00:00||row-jkn2.8xib-bs8z|2002|||V|||55000.0|0.64|20036|East Granby
170012|710 Rowland Rd|271320.0|2003-01-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.244064, 41.133042]}]|row-6xq7.fra3.8g7y|2002|||R|||442500.0|0.613153|20388|Fairfield
170013|276 Davenport Ave|40600.0|2003-01-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.942816, 41.300726]}]|row-496b-v4bw-wm7s|2002|25||R|||32000.0|1.26875|20682|New Haven
170014|976 Old Rock Hill Rd|150200.0|2003-01-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.784403, 41.454095]}]|row-q8x7-6z8k.xn23|2002|||R|||253000.0|0.593676|20272|Wallingford
170015|66 Marjorie Cir|133600.0|2003-01-23T00:00:00||row-g62j-wag6.su3m|2002|||R|||216000.0|0.618519|20071|Hebron
170016|48 Jolin Ln|188600.0|2003-02-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.349854, 41.544122]}]|row-rgds-yaf6-qjni|2002|7||R|||429900.0|0.438707|20121|Colchester
170017|177 Willow St|111650.0|2003-02-04T00:00:00||row-6zu5.bqan~qdj8|2002|||R|||271000.0|0.411993|20724|New Haven
