|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
580020|95 Peacock Dr|183470.0|2013-06-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.146843, 41.228302]}]|row-hw9r-y4xy-u8ry|2012|||Residential||Single Family|235000.0|0.780723|121894|Stratford
580021|95 Glenwood Rd|168200.0|2013-06-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.524749, 41.296786]}]|row-sbkj-cb72.n26t|2012|18 - In Lieu Of Foreclosure||Residential|In lieu of forclosure|Single Family|204830.0|0.821169|120132|Clinton
580022|137 Green Hollow Rd|186760.0|2013-06-28T00:00:00||row-xt36-fjyf-r4wa|2012|||Residential||Single Family|273000.0|0.684103|120219|Killingly
580023|586 West Thames St Unit 202 +|159400.0|2013-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.094079, 41.502153]}]|row-yrz5~txiv.mhz5|2012|||Residential|586 west thames st unit 202-158000 + garage s2-1400|Condo|162000.0|0.983951|120377|Norwich
580024|87 Jacqueline Drive|233800.0|2013-06-28T00:00:00||row-npig.yjhi.n6zf|2012|||Residential||Single Family|372500.0|0.627651|124851|Manchester
580025|11 Tumblebrook Road|246750.0|2013-05-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.010114, 41.329179]}]|row-3yh5~cdk3-yr7q|2012|||Residential||Single Family|315000.0|0.783333|120072|Woodbridge
580026|56 Mcquillan St|143990.0|2013-05-31T00:00:00||row-263v-yiuv~6pua|2012|14 - Foreclosure||Residential||Single Family|135000.0|1.066593|121862|Stratford
580027|191 Elm St|140910.0|2013-05-31T00:00:00||row-zrbe~6ve7-sbtf|2012|||Commercial|||166500.0|0.846306|12266|West Haven
580028|13 Tokeneke Trail|2610650.0|2013-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.456594, 41.063483]}]|row-w3xt-ncji-xfji|2012|06 - Portion Of Property||Residential|Rear lot split|Single Family|2695000.0|0.968701|12160|Darien
580029|19 Greenwich Way|139870.0|2013-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.995909, 41.232539]}]|row-davp.zppf.h5gc|2012|||Residential||Condo|193000.0|0.724715|12419|Milford
580030|73 Quaker Farm Rd|146370.0|2013-07-10T00:00:00||row-efed-be55.j82f|2012|15 - Government Agency||Residential|Sale from gov|Single Family|180100.0|0.812715|120338|Groton
580031|77 Belden St|85680.0|2013-07-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.106155, 41.3498]}]|row-m48h~vn2c.wgzj|2012|16 - Charitable Group||Residential||Two Family|95000.0|0.901895|120219|New London
580032|29 Wheeler Path|100800.0|2013-07-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.70381, 41.343971]}]|row-66dg.9x2e-qpyk|2012|07 - Change In Property||Vacant Land|||412000.0|0.24466|122245|Guilford
580033|14 Waterbury Avenue|593500.0|2013-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.579475, 41.274184]}]|row-gp5y-82hc.zu5u|2012|07 - Change In Property||Residential|Permits/remodel|Single Family|840000.0|0.706548|12150|Madison
580034|11 Church St|141370.0|2013-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.065906, 41.447007]}]|row-4i2a~exfi.qtnq|2012|08 - Part Interest||Residential||Single Family|179999.0|0.785393|120049|Beacon Falls
580035|373 Wells Rd|176600.0|2013-04-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.676462, 41.702815]}]|row-si2r.ukpc-qz5x|2012|||Residential||Single Family|260000.0|0.679231|12150|Wethersfield
580036|40 Turner Drive|232050.0|2013-05-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.853435, 41.35899]}]|row-djyj~795p-wyeh|2012|||Residential||Single Family|305000.0|0.76082|12172|North Haven
580037|12 Sidney St|106580.0|2013-05-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.871763, 41.281364]}]|row-pduu-s7t5-gqq9|2012|||Residential||Single Family|170000.0|0.626941|1200191|East Haven
580038|8 Danbury Ave|754700.0|2013-05-07T00:00:00||row-fama-8c2k~x3bi|2012|||Residential||Single Family|1000000.0|0.7547|120296|Westport
580039|20 Stone Hedge Rd|26550.0|2013-04-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.433617, 41.283398]}]|row-iqr4~dz2j-cqzw|2012|||Residential|Mobile home sale|Single Family|50000.0|0.531|120062|Westbrook
580040|100 Idlewood Rd|341420.0|2013-04-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.969129, 41.630222]}]|row-kf2a~3q72-b7b2|2012|14 - Foreclosure||Residential|Sale of foreclosed property|Single Family|353000.0|0.967195|120078|Wolcott
580041|56 Green La|295470.0|2013-05-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.652404, 41.462948]}]|row-ybb7-59jc.zkku|2012|06 - Portion Of Property||Residential|Sale of 50% of ownership|Single Family|153000.0|1.931176|12049|Durham
580042|66 Oxbow Rd|602600.0|2013-05-28T00:00:00||row-hxtr-zbx9.tjnj|2012|||Residential||Single Family|707500.0|0.851731|120059|Haddam
580043|139 Woodford Hills Drive|604830.0|2013-04-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.808945, 41.817573]}]|row-utaj~e44b-jqj9|2012|||Residential||Single Family|810000.0|0.746704|120212|Avon
580044|371 Durham Rd|293640.0|2013-04-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.690763, 41.307791]}]|row-iq6p~k3jm~pvti|2012|||Residential||Single Family|325000.0|0.903508|120156|Guilford
580045|11 Massachusetts Rd|97560.0|2013-04-24T00:00:00||row-ct9e-mevp.28sn|2012|||Residential||Single Family|189900.0|0.513744|12113|Montville
580046|211 Pond Hill Road|176470.0|2013-04-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.827524, 41.396605]}]|row-5acc-m2nk-apxn|2012|||Residential||Single Family|170000.0|1.038059|12159|North Haven
580047|2 Heather Ct|116160.0|2013-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.231899, 41.514727]}]|row-n8nb-mmdf.bix4|2012|||Residential||Condo|146000.0|0.795616|120066|Woodbury
580048|166 Holland Ln|134720.0|2013-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.592369, 41.761789]}]|row-bz3r.3u5a-5c9v|2012|||Residential||Single Family|187000.0|0.720428|12901|East Hartford
580049|16 Nashawena Ave|170870.0|2013-05-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.983979, 41.236471]}]|row-3u9q-bm7h.27yt|2012|||Residential||Single Family|292500.0|0.584171|12254|West Haven
580050|81 Hawthorne Dr|214810.0|2013-05-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.848102, 41.614869]}]|row-g2hs.xs72-bvim|2012|||Residential||Single Family|327000.0|0.656911|120362|Southington
580051|27 South Pond Dr|173180.0|2013-05-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.755537, 41.835677]}]|row-5snf.wa2s~ftee|2012|||Residential||Single Family|265000.0|0.653509|12158|Bloomfield
580052|22 Brook Crossway|433440.0|2013-05-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.67025, 41.032163]}]|row-kuwc~wwwr-ugig|2012|||Residential||Single Family|765000.0|0.566588|120595|Greenwich
580053|36 Dawn Harbor Lane|3251500.0|2013-05-10T00:00:00||row-edjb-abtq~2uub|2012|||Residential||Single Family|6200000.0|0.524435|120565|Greenwich
580054|87 Nicholas Rd|169500.0|2013-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.844896, 41.503149]}]|row-8b83.kr53~x3z3|2012|||Residential||Single Family|243000.0|0.697531|120326|Wallingford
580055|27 Parkwood Dr|155000.0|2013-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.110396, 41.56551]}]|row-5bt5~axig-5s6e|2012|||Residential||Condo|183000.0|0.846995|120274|Norwich
580056|8 Rivers Edge|112670.0|2013-04-30T00:00:00||row-zy3a~kt4z-p4bw|2012|||Residential||Condo|180000.0|0.625944|120343|Southington
580057|202 S Main St|107150.0|2013-04-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.120707, 41.796229]}]|row-iwcc-d2ar-taft|2012|14 - Foreclosure||Residential|Out of foreclosure|Three Family|75000.0|1.428667|120291|Torrington
580058|75 Isham Road|38224200.0|2013-04-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.740736, 41.760744]}]|row-ewvb-u8k7-nurp|2012|25 - Other||Commercial|Several properties, one (1) deed||104900000.0|0.364387|120446|West Hartford
580059|136 Concord Drive|345200.0|2013-04-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.613619, 41.346403]}]|row-dq3q-ecvj-uk77|2012|||Residential||Single Family|465000.0|0.742366|12152|Madison
580060|122 Argyle Avenue|191940.0|2013-04-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.749897, 41.765713]}]|row-zux7-5z3h-w5vg|2012|||Residential||Single Family|325000.0|0.590585|120437|West Hartford
580061|96 Dayton Road|135710.0|2013-04-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.184888, 41.215854]}]|row-9e77~7iix-kwbc|2012|14 - Foreclosure||Residential||Single Family|137000.0|0.990584|120755|Bridgeport
580062|32 White St|323000.0|2013-05-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.060183, 41.52826]}]|row-vpg2.9c8z.2vvt|2012|07 - Change In Property||Residential|2-2 family houses + 1-3 family house|Two Family|159000.0|2.031447|120291|Norwich
580063|4 Brookdale Lane|199000.0|2013-05-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.378334, 41.469555]}]|row-2i5e.nep3-trtw|2012|||Residential||Single Family|275000.0|0.723636|120130|Brookfield
580064|569 Morehouse Road|520450.0|2013-04-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.291705, 41.24603]}]|row-2m96.5fbb~pwbj|2012|||Residential||Single Family|715000.0|0.727902|120041|Easton
580065|63 Edgehill Rd|224600.0|2013-04-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.79747, 41.426215]}]|row-s6x5.fvd4-r6gp|2012|||Residential||Single Family|287000.0|0.782578|120299|Wallingford
580066|White Deer Rocks Rd (006-003)|19250.0|2013-04-29T00:00:00||row-ujfz~rjm8-3938|2012|28 - Use Assessment||Vacant Land|Open space||275000.0|0.07|120064|Woodbury
580067|22 Brook Crossway|433440.0|2013-05-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.67025, 41.032163]}]|row-kuwc~wwwr-ugig|2012|||Residential||Single Family|765000.0|0.566588|120595|Greenwich
580068|15 Edmund Place|187880.0|2013-05-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.725461, 41.768769]}]|row-pmzh.5n5d-pjgr|2012|||Residential||Single Family|210000.0|0.894667|120495|West Hartford
580069|19 Norton Avenue|710640.0|2013-05-09T00:00:00||row-b9iy~teah-jji4|2012|||Residential||Single Family|1315000.0|0.540411|120561|Greenwich
580070|451-455 Edgewood St|305745.0|2013-05-09T00:00:00||row-9wpi~v9ww.65yg|2012|||Apartments|||425000.0|0.7194|12397|Hartford
580071|373 New Litchfield St|134140.0|2013-05-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.127291, 41.790157]}]|row-ggrv-s8zz-hbc4|2012|15 - Government Agency||Residential|From the va|Single Family|140000.0|0.958143|120311|Torrington
580072|34 Hollyberry Ln|176820.0|2013-05-14T00:00:00||row-gu6c-txn7-jd9q|2012|||Residential||Single Family|244900.0|0.722009|12123|Plainville
580073|25 Sunnyside Ave|147210.0|2013-05-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.899253, 41.398022]}]|row-mjez-uw9x-w7nt|2012|||Residential||Single Family|177000.0|0.831695|120395|Hamden
580074|271 Vine Street|219970.0|2013-05-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.197794, 41.18033]}]|row-thez-3452.5n2z|2012|25 - Other||Residential|Below market value|Two Family|125000.0|1.75976|120812|Bridgeport
580075|21 Arrow Head La|265600.0|2013-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.785016, 41.278163]}]|row-kgcj~ddq7~iass|2012|||Residential||Single Family|410000.0|0.647805|120343|Branford
580076|130 Dudley Rd|200700.0|2013-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.67404, 41.698944]}]|row-67p8-qber-qs98|2012|01 - Family||Residential||Single Family|168750.0|1.189333|12191|Wethersfield
580077|79B Pemberwick Road|389340.0|2013-05-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.654787, 41.019091]}]|row-vqsf-t64q-a9cv|2012|||Residential||Condo|475000.0|0.819663|120567|Greenwich
580078|30 Old Willimantic Rd|39100.0|2013-05-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.287231, 41.70463]}]|row-ypbh-akvp-gihe|2012|07 - Change In Property||Residential||Single Family|251500.0|0.155467|120044|Columbia
580079|17 Hillside Ave|90500.0|2013-05-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.595249, 41.987359]}]|row-j98s-3zfv-eyxn|2012|||Residential||Single Family|139000.0|0.651079|120267|Enfield
580080|55 Oakleaf Sttreet|121550.0|2013-05-16T00:00:00||row-irh8.pn6u~a5xx|2012|||Residential||Single Family|183200.0|0.663483|120829|Bridgeport
580081|19 Meadow Wood Dr|335930.0|2013-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.618903, 42.013595]}]|row-k49n.x5rv.bz9x|2012|18 - In Lieu Of Foreclosure||Residential||Single Family|340000.0|0.988029|120116|Suffield
580082|1046 Fairfield Beach Road|34160.0|2013-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.247773, 41.127616]}]|row-hkh2-hdcb~4m7f|2012|12 - Non Buildable Lot||Vacant Land|||55000.0|0.621091|12544|Fairfield
580083|38 Windermere Ave|85170.0|2013-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.47061, 41.870164]}]|row-7bfr-vkf3.wai3|2012|14 - Foreclosure||Residential|Fcl by sale to usa dept agriculture|Single Family|124520.0|0.683987|120150|Ellington
580084|134-136 Colony Street|168460.0|2013-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.175042, 41.197662]}]|row-deka.ze69~6kgv|2012|25 - Other||Residential|Below market value|Two Family|90000.0|1.871778|120838|Bridgeport
580085|12 Mountain Rd|222050.0|2013-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.424203, 41.999799]}]|row-npj3-if63.mk2f|2012|01 - Family||Residential|Sale to son, also under pa 490|Single Family|319000.0|0.696082|120085|Somers
580086|637 Church St|162960.0|2013-05-15T00:00:00||row-hfs3-8csn-vhbe|2012|||Residential||Single Family|232300.0|0.701507|120064|Hebron
580087|4 Wilshire Rd|109880.0|2013-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.489361, 41.839503]}]|row-y522-fiqg-c8cz|2012|25 - Other||Residential|Grantor permanent resident nursing home|Single Family|116000.0|0.947241|120235|Vernon
580088|3 Paddock Rd|279090.0|2013-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.240473, 41.339606]}]|row-v9tk-9fky~9zxv|2012|14 - Foreclosure||Residential|Foreclosure|Single Family|321101.0|0.869166|120201|East Lyme
580089|3 Byfield Lane|1357510.0|2013-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.622668, 41.084245]}]|row-cwcf~8d3z~fdg2|2012|||Residential||Single Family|2050000.0|0.6622|120606|Greenwich
580090|30 Crestview Dr|242300.0|2013-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.42299, 41.987346]}]|row-phwk~u7k3-8c6g|2012|||Residential||Single Family|290000.0|0.835517|120083|Somers
580091|184 Edgewood Ave|137830.0|2013-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.092306, 41.661353]}]|row-e6n6-sysd-88zj|2012|||Residential||Single Family|169000.0|0.815562|12039|Thomaston
580092|17 Hillside Ave|90500.0|2013-05-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.595249, 41.987359]}]|row-j98s-3zfv-eyxn|2012|||Residential||Single Family|139000.0|0.651079|120267|Enfield
580093|164 N Harwinton Ave|232440.0|2013-05-16T00:00:00||row-5dxb~8ve9.439r|2012|||Residential||Single Family|368000.0|0.63163|120089|Plymouth
580094|12 Mountain Rd|222050.0|2013-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.424203, 41.999799]}]|row-npj3-if63.mk2f|2012|01 - Family||Residential|Sale to son, also under pa 490|Single Family|319000.0|0.696082|120085|Somers
580095|75 Cedar Ave|279350.0|2013-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.976132, 41.638117]}]|row-26az-hwk7-rae4|2012|||Residential||Single Family|400000.0|0.698375|120090|Wolcott
580096|461 Carriage Dr|145230.0|2013-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.858634, 41.604672]}]|row-zzea~y6v5.5tg6|2012|||Residential||Condo|210000.0|0.691571|120393|Southington
580097|2370 North Avenue #8E|73520.0|2013-05-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.216083, 41.17848]}]|row-abiz~f6p2~fzcw|2012|||Residential||Condo|47000.0|1.564255|120866|Bridgeport
580098|15 Sheldon Terrace|99120.0|2013-05-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.924428, 41.327191]}]|row-rdzq-nkgv.acxr|2012|||Residential||Two Family|208000.0|0.476538|120579|New Haven
580099|89 Old Towne Rd|180120.0|2013-05-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.900806, 41.492246]}]|row-qfnr-gc29.kasy|2012|||Residential||Condo|279000.0|0.645591|120256|Cheshire
580100|10 Edgewood Drive|837130.0|2013-07-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.63588, 41.026215]}]|row-jiwr.3pu5-cn8r|2012|||Residential||Single Family|1625000.0|0.515157|120900|Greenwich
580101|103 Norwich Ave|210280.0|2013-07-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.212006, 41.573655]}]|row-xh4h-xbs4~d2kh|2012|||Residential||Single Family|250000.0|0.84112|120100|Lebanon
580102|655 Carrington Rd|376610.0|2013-05-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.968668, 41.450961]}]|row-wknv-7p7m.3xup|2012|||Residential||Single Family|473250.0|0.795795|12045|Bethany
580103|260 Paxton Way|418700.0|2013-05-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.553709, 41.692049]}]|row-4rea-a4qc.zgau|2012|14 - Foreclosure||Residential|Sale from foreclosure|Single Family|562500.0|0.744356|12319|Glastonbury
580104|55 Valley Rd|278300.0|2013-06-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.353191, 41.126402]}]|row-garc.7g4d~tr9q|2012|||Residential||Single Family|320000.0|0.869687|120354|Westport
580105|1A Fitzgerald La|271400.0|2013-06-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.775273, 41.289485]}]|row-p834-7umd.cr6t|2012|01 - Family||Residential||Single Family|318750.0|0.851451|120376|Branford
580106|13 Bellrose St|87920.0|2013-06-03T00:00:00||row-b659.hn4k-kphn|2012|14 - Foreclosure||Residential||Single Family|69000.0|1.274203|120098|Stafford
580107|56 Green La|295470.0|2013-05-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.652404, 41.462948]}]|row-anrp-3z5d~jmv4|2012|06 - Portion Of Property||Residential|Sale of 50% ownership|Single Family|153000.0|1.931176|12050|Durham
580108|11 Grimes Road|1528730.0|2013-05-28T00:00:00||row-mvwj-pct8-prxv|2012|||Residential||Single Family|2350000.0|0.650523|120620|Greenwich
580109|5 Straddle Hl|259000.0|2013-05-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.688649, 41.691795]}]|row-p596.822d-qmc5|2012|||Residential||Single Family|340000.0|0.761765|12199|Wethersfield
580110|574 Toll Gate Rd|100170.0|2013-06-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.050482, 41.373597]}]|row-ag7g.rvpj-ng7k|2012|25 - Other||Residential|Sold from estate by administrator's deed|Single Family|114200.0|0.877145|120289|Groton
580111|8 Woodmar Cir|1410.0|2013-06-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.5016, 41.859544]}]|row-749j~dwtr.d2k7|2012|17 - Two Towns||Vacant Land|Rear of 21 grant rd so windsor; sp for house||399900.0|0.003526|120153|Ellington
580112|273 Whiting Pond Road|523040.0|2013-05-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.303905, 41.189282]}]|row-5f2j.sywv~erp4|2012|||Residential||Single Family|745000.0|0.702067|12489|Fairfield
580113|166 Reservoir Rd|243020.0|2013-05-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.613776, 41.539851]}]|row-b64g-ihz3.6weg|2012|||Residential||Single Family|320000.0|0.759437|120327|Middletown
580114|16 Ash Circle Unit 40|92000.0|2013-05-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.176085, 41.225348]}]|row-ynqt.iv4t.uy6y|2012|25 - Other||Residential|Affordable unit|Condo|150769.0|0.610205|120272|Trumbull
580115|1046 Fairfield Beach Road|34160.0|2013-06-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.247773, 41.127616]}]|row-hkh2-hdcb~4m7f|2012|12 - Non Buildable Lot||Vacant Land|||55000.0|0.621091|12544|Fairfield
580116|84 Booth Hill Rd|190540.0|2013-06-07T00:00:00||row-6ymx-2vbq~hedi|2012|14 - Foreclosure||Residential||Single Family|227540.0|0.837391|120381|Shelton
580117|50 Marshall Road|107100.0|2013-05-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.507795, 41.7806]}]|row-38ig.vp7z-675z|2012|||Residential||Single Family|139000.0|0.770504|124788|Manchester
580118|24 Ridgeview Vlg|202990.0|2013-05-30T00:00:00||row-ktfz.t3tw-hz7h|2012|||Residential||Condo|314900.0|0.644617|120407|Southington
580119|16 Tuxis Road|595200.0|2013-05-30T00:00:00||row-3ncd.qs78.57bu|2012|08 - Part Interest||Residential|Partial interest|Single Family|55000.0|10.821818|12182|Madison
580120|26 Tumblebrook Cir|203800.0|2013-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.414408, 41.979712]}]|row-9wvg-qet3.uqcj|2012|||Residential||Single Family|264000.0|0.77197|120102|Somers
580121|48 Fairview Ave|172000.0|2013-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.82543, 41.44411]}]|row-b6nm-ujkx-ptsf|2012|||Residential||Single Family|244000.0|0.704918|120400|Wallingford
580122|206E Windgate Cir|129220.0|2013-05-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.268156, 41.338602]}]|row-rsri-56jd.4md2|2012|||Residential||Condo|174000.0|0.742644|12168|Monroe
580123|28 Concord St|119420.0|2013-05-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.931991, 41.352376]}]|row-fwkr-atx9-qadn|2012|14 - Foreclosure||Residential|Bank sale|Single Family|104900.0|1.138418|120431|Hamden
580124|108 Hillcrest Park Road|522620.0|2013-05-29T00:00:00||row-hyct-9i6q-t58u|2012|||Residential||Single Family|1150000.0|0.454452|120622|Greenwich
580125|11 Willard Avenue|614200.0|2013-05-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.581922, 41.273949]}]|row-wh4k-e2ku-55mz|2012|25 - Other||Residential|Sale by estate|Single Family|863500.0|0.711291|12180|Madison
