|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
740000|19 Marvin St|97930.0|2017-08-03T00:00:00||row-kxfm.vakd-wfhu|2016|08 - Part Interest||Residential||Single Family|52500.0|1.865333|160803|Bristol
740001|Bassetts Bridge Lot 3|65100.0|2017-08-03T00:00:00||row-cxnh-8a6s.ucuf|2016|25 - Other||Vacant Land|Lot purchased by builder||30000.0|2.17|16233|Mansfield
740002|70 Rivermead Blvd.|18250.0|2017-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.636401, 41.734856]}]|row-iuc8-2px9~xh7y|2016|||Residential||Single Family|31000.0|0.58871|16727|East Hartford
740003|5-7 Richard Street|116700.0|2017-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.073697, 41.331067]}]|row-9qum.xchc~6x8z|2016|||Residential|Executors deed|Two Family|165000.0|0.707273|160251|Ansonia
740004|3 Brookwood Rd|310100.0|2017-08-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.511513, 41.464123]}]|row-4v9b.zvhr~fbis|2016|||Residential||Single Family|420000.0|0.738333|160234|New Fairfield
740005|14 Ives Hill Ct|129770.0|2017-08-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.918965, 41.506735]}]|row-rgiz-6phy-i592|2016|||Residential||Condo|202000.0|0.642426|160410|Cheshire
740006|23 Strawberry Rd|149540.0|2017-08-14T00:00:00||row-k7n8-dicn-qeic|2016|||Residential||Single Family|240000.0|0.623083|160222|Ellington
740007|43 Brookstone Dr|194890.0|2017-08-14T00:00:00|[{'type': 'Point', 'coordinates': [-71.835612, 41.76529]}]|row-ktmn~hdds~sqdx|2016|||Residential|Cape built 2003 on 2.08 acres|Single Family|326000.0|0.597822|1600075|Sterling
740008|15 Dudley Town Rd|116970.0|2017-08-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.668469, 41.845923]}]|row-tmqg.iezp.dswz|2016|||Residential||Single Family|176000.0|0.664602|160421|Windsor
740009|Wangunk Meadows|210.0|2017-08-10T00:00:00||row-469y~9qxw~zytx|2016|25 - Other||Vacant Land|075-0014 1 sale = 4 parcels||15000.0|0.014|1600766|Portland
740010|8 Hollow Oak Rd|648550.0|2017-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.027818, 41.33504]}]|row-7rfs-vcf2~2pjm|2016|25 - Other|Relocation|Residential||Single Family|1050000.0|0.617667|160132|Woodbridge
740011|19 Randolph Dr|180600.0|2017-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.597337, 41.691452]}]|row-dx8w-ijmh~y93u|2016|||Residential||Single Family|292500.0|0.617436|160567|Glastonbury
740012|21 Breezy Ln|33500.0|2017-08-18T00:00:00||row-hjhu.bwxf.kdtp|2016|||Residential|Mobile home|Single Family|72000.0|0.465278|160191|Thompson
740013|338 Riggs St|194300.0|2017-08-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.114682, 41.46875]}]|row-fknp.f4za~78fv|2016|||Residential||Single Family|275600.0|0.705007|160198|Oxford
