|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
530000|20 North St|124670.0|2010-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-71.877572, 41.813701]}]|row-2bdg.kh4f.q2hd|2010|14 - Foreclosure||Residential||Two Family|78000.0|1.598333|100085|Killingly
530001|Long Swamp Rd|35000.0|2011-01-19T00:00:00||row-y623.h6wt~ecm4|2010|14 - Foreclosure||Vacant Land|||74000.0|0.472973|100065|Plainville
530002|0 Main St N|82500.0|2011-01-19T00:00:00||row-vzc2-sxmx~7jmr|2010|25 - Other||Vacant Land|One price paid for two parcels, value allocated to each is inconsistent with land/bldg ratios||84992.0|0.97068|100015|Bethlehem
530003|487 South Main St|151900.0|2011-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.773969, 41.651962]}]|row-pba7-v7fd-jh74|2010|25 - Other||Commercial|Sale price is not reflective of market value for this type of property||120000.0|1.265833|100171|New Britain
530004|312 Foxboro Drive|158270.0|2011-01-03T00:00:00||row-3n94-2u57-mfvu|2010|||Residential||Condo|190000.0|0.833|100172|Newington
530005|45 Parent Hill Rd|143500.0|2011-01-06T00:00:00||row-gwks-4c5n~bjhp|2010|||Residential||Single Family|165000.0|0.869697|10056|Plainfield
530006|496-498 Garfield Avenue|219410.0|2011-01-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.208361, 41.19369]}]|row-pk3t-cfgz.tvw7|2010|05 - Deed Date||Residential|Date of deed (that is the date the ded was signed)|Two Family|120000.0|1.828417|10466|Bridgeport
530007|17 Hatch St|172270.0|2011-02-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.766518, 41.684452]}]|row-ndey.vwbv~mens|2010|||Residential||Three Family|220000.0|0.783045|100218|New Britain
530008|93 90 Apple Gate|23520.0|2011-02-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.865858, 41.620397]}]|row-mwh6-ze66-2k9b|2010|07 - Change In Property||Residential||Condo|305750.0|0.076926|10156|Southington
530009|33 Tyler Way|202230.0|2011-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.980354, 41.647274]}]|row-4mrq-rsbs-w3yb|2010|||Residential||Single Family|262500.0|0.7704|100178|Bristol
530010|26 Chester Court|399650.0|2011-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.243591, 41.44938]}]|row-2iew-mi5w~jx43|2010|||Residential||Single Family|370000.0|1.080135|10018|Salem
