|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
860010|602 Fern Street|271390.0|2018-11-28T00:00:00||row-vu7p-67ef~ywae|2018|||Residential||Single Family|425000.0|0.6385|180143|West Hartford
860011|270 Edgewood Av|147840.0|2018-12-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.942951, 41.312999]}]|row-w8q4.khbd-yc66|2018|||Residential||Three Family|289000.0|0.5115|180146|New Haven
860012|168 West Granby Rd|111510.0|2018-12-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.821991, 41.954949]}]|row-m4qm~mhux-ygk4|2018|||Residential||Single Family|169900.0|0.6563|18000029|Granby
860013|50 Southwind Rd|130320.0|2018-12-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.07859, 41.533356]}]|row-3hqg-4puv~2qgj|2018|||Residential||Single Family|189900.0|0.6862|180883|Waterbury
860014|1 Community Field Rd|134050.0|2018-12-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.64557, 41.594945]}]|row-nh96-dpig-85b9|2018|15 - Government Agency||Commercial|Land prev leased by town, purchased as parking lot||190000.0|0.7055|180052|Cromwell
860015|18 Warrington Rn|198700.0|2018-12-03T00:00:00||row-dbrx-vgix.ztbr|2018|||Residential|B15001-49-18|Condo|335000.0|0.5931|180251|Danbury
860016|15 Howland Ave|89950.0|2018-12-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.305551, 41.955424]}]|row-f33d~kp88~zkav|2018|14 - Foreclosure||Residential||Single Family|26500.0|3.39434|18074|Stafford
860017|637 Cove Road Unit B16|109830.0|2018-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.508459, 41.048938]}]|row-k7f2-3cvp~hhar|2018|||Residential||Condo|180000.0|0.6101|1800315|Stamford
860018|39 Trumbull Ave|167100.0|2018-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-71.906054, 41.340595]}]|row-83mp.hkqk-5u43|2018||No mls|Residential||Two Family|142779.0|1.17034|180100|Stonington
860019|37 Nut Plains Rd|203200.0|2018-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.680424, 41.301844]}]|row-y3by-np8y-g7b6|2018|||Residential||Single Family|315000.0|0.645|180064|Guilford
860020|61 Shaker Ct|416750.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.698987, 41.333218]}]|row-mzvs-brx7-7t55|2018|||Residential||Single Family|665000.0|0.6266|180076|Guilford
860021|11 Dominic'S Ct|315420.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.88488, 41.681422]}]|row-ccfn-7ymn-fprb|2018|||Residential||Condo|440000.0|0.7168|180064|Plainville
860022|264 Church St|313890.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.686135, 41.29286]}]|row-xs46~6v47~a73z|2018|||Commercial|||353000.0|0.8892|180074|Guilford
860023|7 Padanaram Rd C80|70100.0|2018-12-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.459928, 41.414742]}]|row-pwfy~2kr8-8bd7|2018|07 - Change In Property||Residential|Updates per realtor.com no permits / h10157-80|Condo|135000.0|0.519259|180269|Danbury
860024|213 Franklin Av #7|23100.0|2018-12-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.676569, 41.744481]}]|row-u6tj.75am~h5ka|2018|14 - Foreclosure||Residential|Foreclosure related sale|Condo|51500.0|0.448544|18173|Hartford
860025|626 Jacob Rd|435330.0|2018-12-04T00:00:00||row-eyq5-8aw4-fagr|2018|||Residential||Single Family|550000.0|0.7915|180083|Southbury
860026|20 Benham St|89960.0|2018-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.061587, 41.555275]}]|row-ez7u-sxcd-wsxy|2018|11 - Court Order||Residential||Single Family|109200.0|0.82381|180861|Waterbury
860027|54 Laurel Drive|170100.0|2018-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.278031, 41.238083]}]|row-5qrb-b4a2~un9j|2018|||Vacant Land|||229560.0|0.740983|180013|Easton
860028|725 South Main St|230930.0|2018-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.654498, 41.537634]}]|row-a2tc-8w3j-74j7|2018|08 - Part Interest||Commercial|Sale combined with r03478||144000.0|1.6036|180149|Middletown
860029|35 Highland Ave|167100.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.839252, 41.477329]}]|row-zgjk~hmtd.wz52|2018|||Residential||Single Family|193000.0|0.8658|180176|Wallingford
860030|31 Stage Harbor Rd|140350.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.470658, 41.648366]}]|row-gbrw.w4tx.fynp|2018|02 - Love And Affection||Residential||Single Family|172500.0|0.8136|18025|Marlborough
860031|21 Seth Low Mountain Rd|552170.0|2018-12-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.507921, 41.328586]}]|row-erhm.pt5n.fkzi|2018|||Residential||Single Family|770000.0|0.7171|18075|Ridgefield
860032|612 Beau View Heights|70140.0|2018-12-06T00:00:00||row-eu4g~ymf4.kxq7|2018|||Residential||Condo|124000.0|0.5656|18045|Derby
860033|120-3D Gallup Hill Rd|38080.0|2018-12-13T00:00:00|[{'type': 'Point', 'coordinates': [-71.983938, 41.430972]}]|row-9n96~icgq-7rnp|2018|||Residential||Condo|62900.0|0.6054|180070|Ledyard
860034|187 Beard Dr|106960.0|2018-12-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.404158, 41.571173]}]|row-msa6-iav8~ax2j|2018|||Residential||Condo|162000.0|0.6602|1800138|New Milford
860035|113 Meadow Wood Drive|4900000.0|2018-12-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.636488, 41.005342]}]|row-f4az.kzhx-zp5b|2018|||Residential||Single Family|7600000.0|0.6447|180183|Greenwich
860036|87 Blackberry Hill Road|103980.0|2018-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.037638, 41.438005]}]|row-dxmt-79t3~wxa7|2018|14 - Foreclosure||Residential||Single Family|112000.0|0.9283|180037|Beacon Falls
860037|82 Wislock St|77900.0|2018-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.983591, 41.548253]}]|row-t85h~h2en.fxxv|2018|08 - Part Interest||Residential||Single Family|15185.0|5.13|180889|Waterbury
860038|49 Indian Harbor Dr 4|619780.0|2018-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.619805, 41.020456]}]|row-ssmn.qh3d~jbme|2018|||Residential||Condo|725000.0|0.8548|180168|Greenwich
860039|71 Fiske Lane|256720.0|2018-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.450108, 41.283415]}]|row-7kug-xcgi.2aym|2018|||Residential||Single Family|365000.0|0.7033|180051|Westbrook
860040|113 Morgan Ave|175800.0|2018-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.892574, 41.243718]}]|row-n5wg-ei3n-2nez|2018|||Residential||Single Family|260200.0|0.6756|1800155|East Haven
860041|122-124 Wheeler Ave|120690.0|2018-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.200598, 41.193237]}]|row-astv.st5i~y87e|2018|||Residential||Two Family|246000.0|0.4906|180510|Bridgeport
860042|203 Darling St|92990.0|2018-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.10592, 41.802049]}]|row-7rff.8ubm-s2av|2018|14 - Foreclosure||Residential||Single Family|80000.0|1.162375|180160|Torrington
860043|1815 Noble Ave|245690.0|2018-12-10T00:00:00||row-smc2-tyc9-j9aj|2018|||Residential||Single Family|295000.0|0.8328|180417|Bridgeport
860044|2839 Dixwell Ave|232470.0|2018-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.906095, 41.383274]}]|row-rzjv-wwjq.f5q9|2018|||Commercial|||460000.0|0.5053|180183|Hamden
860045|1230 Thomaston Ave|192210.0|2018-12-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.048739, 41.581821]}]|row-q2it-zpzg.2ccw|2018|14 - Foreclosure||Commercial|||175000.0|1.0983|180916|Waterbury
860046|159 Governor St|163940.0|2018-12-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.794858, 41.688913]}]|row-wnqg-wn57-9b7g|2018|14 - Foreclosure||Residential||Two Family|275000.0|0.5961|180200|New Britain
860047|97 F Chestnut Street|92470.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.403768, 41.366803]}]|row-psyf.pw93.4q6z|2018|||Residential||Condo|173000.0|0.5345|180079|Bethel
860048|45 Hewitt Rd #A4|137800.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-71.887728, 41.450098]}]|row-uwiy-rgtp-hncf|2018|||Residential||Condo|177500.0|0.7763|180104|Stonington
860049|35 Drummers Lane|109550.0|2018-12-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.425795, 41.372361]}]|row-z4ef.dsw7.5uzi|2018|||Residential||Condo|190000.0|0.5765|180077|Bethel
860050|12 Fanny St|113540.0|2018-12-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.074462, 41.287784]}]|row-kbkh.84ub~e4wk|2018|08 - Part Interest||Residential||Single Family|48333.0|2.3491|180164|Shelton
860051|19 Woodhaven Drive|269260.0|2018-12-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.849798, 41.844444]}]|row-ttnj-x3a7-ycis|2018|||Residential||Single Family|390000.0|0.6904|180087|Simsbury
860052|176 Skyview Dr K-6|103110.0|2018-12-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.680032, 41.608935]}]|row-vebk~7cce-s4sa|2018|||Residential||Condo|129900.0|0.7937|180059|Cromwell
860053|993 North Main Street|1731240.0|2018-12-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.747277, 41.795232]}]|row-ktq3-zzej~j69h|2018|||Commercial|||4400000.0|0.3934|180194|West Hartford
860054|94 Windsorville Rd|105900.0|2018-12-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.570318, 41.865575]}]|row-pauk~299s-bp3k|2018|25 - Other||Residential|Solar panel value not included in assmnt|Single Family|207500.0|0.5103|180051|East Windsor
860055|7 Bittersweet Cir|146000.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.251103, 41.339772]}]|row-gbnx.gkwp.ff8i|2018|||Residential||Condo|199900.0|0.7303|18069|Monroe
860056|480 Sterling Rd|79500.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-71.824318, 41.706263]}]|row-w29y-kxi6-c4en|2018|||Residential|Conventional built 1910 on .6 acres|Single Family|95000.0|0.836842|1800019|Sterling
860057|53 Montowese St|52780.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.676476, 41.728384]}]|row-wexb-44f2-pszn|2018|||Residential||Single Family|192000.0|0.2748|18223|Hartford
860058|2 Bishop Road #102|186865.0|2019-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.733511, 41.763702]}]|row-pp5a.6g8e-u3bf|2018|07 - Change In Property||Residential||Condo|299900.0|0.623|180256|West Hartford
860059|820-838 Bridgeport Ave|4251800.0|2019-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.12868, 41.269615]}]|row-bgvy.ifn5~28mv|2018|||Commercial|||8800000.0|0.4831|180187|Shelton
860060|14 Stonewood Dr|480500.0|2019-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.271141, 41.308641]}]|row-gdhv.id8w-vhfs|2018|||Residential||Single Family|760000.0|0.6322|180048|Old Lyme
860061|302 Walsh Ave|154340.0|2018-12-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.723389, 41.688212]}]|row-62e7.6ipw-4acq|2018|||Residential||Single Family|227000.0|0.6799|180110|Newington
860062|14 Lombard Dr|197120.0|2018-12-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.977736, 41.496736]}]|row-6dtc~hfa3-avwn|2018|||Residential||Single Family|274300.0|0.7186|180055|Prospect
860063|118 October Ln|214580.0|2018-12-12T00:00:00||row-pvm8~7vuz-x5tn|2018|||Residential||Single Family|315000.0|0.6812|180155|Southington
860064|286 Woodville Rd|151030.0|2018-12-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.297881, 41.708572]}]|row-n2a8~bh8n-kfgf|2018|14 - Foreclosure||Residential||Single Family|195000.0|0.7745|180006|Warren
860065|22 Woodside Ln|104100.0|2018-12-18T00:00:00||row-25eu~h2jy.d9xm|2018|||Residential||Two Family|127500.0|0.8164|180059|Plymouth
860066|26 Kinffgfisher Way|216820.0|2018-12-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.137479, 41.349919]}]|row-d86n~45fp-5ajb|2018|||Residential||Single Family|310000.0|0.6994|180095|Waterford
860067|2118-35 Meriden Waterbury Tpke|172820.0|2018-12-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.919096, 41.563301]}]|row-s5sd.ijgv.a447|2018|||Residential||Condo|250000.0|0.6912|180183|Southington
860068|28 Wild Rose Ave|101940.0|2018-12-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.131742, 41.346017]}]|row-z3fs.hck5~nhbq|2018|14 - Foreclosure||Residential|||122000.0|0.8355|180093|Waterford
860069|27B Folkstone Rd|90220.0|2018-12-17T00:00:00||row-t2jk~bjcz~k55t|2018|14 - Foreclosure||Residential|From bank|Condo|112000.0|0.8055|180058|East Windsor
860070|48 Old Coach Rd|280100.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.203992, 41.345363]}]|row-ammg~g2fn.7hh8|2018|||Residential||Single Family|447500.0|0.6259|18070|Monroe
860071|295 North Quaker Lane|314020.0|2018-12-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.727951, 41.774871]}]|row-xesb-cdgk-9d7y|2018|||Residential||Single Family|508000.0|0.6181|180198|West Hartford
860072|818 Middletown Ave|145670.0|2018-12-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.823541, 41.373048]}]|row-89y2~jccm-82wt|2018|03 - Inter Corporation||Residential||Single Family|165000.0|0.8828|18082|North Haven
860073|87 Trotters Ln|257540.0|2018-12-19T00:00:00||row-bz2e.prem-waq5|2018|||Residential||Single Family|410000.0|0.6281|180178|Southington
860074|21 Wepawaug Dr|174210.0|2018-12-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.061206, 41.243247]}]|row-e8cg~m9j2.ms83|2018|25 - Other||Residential|Low sale for neighborhood|Single Family|210000.0|0.8295|180598|Milford
860075|8 Sussex Place|308840.0|2018-12-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.527318, 41.084811]}]|row-up8z-4u8k.2nm8|2018|||Residential||Single Family|410000.0|0.7532|1800434|Stamford
860076|895 Shepard Ave|206290.0|2018-12-20T00:00:00||row-zfmu-avm4.ugsf|2018|||Residential||Single Family|220000.0|0.9376|180211|Hamden
860077|51A Church St|273430.0|2018-12-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.145019, 41.292845]}]|row-mzji-ywka-hzy2|2018|07 - Change In Property||Residential||Single Family|593930.0|0.4603|180170|Shelton
860078|2 Chelsea Lane|121800.0|2018-12-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.738744, 41.911293]}]|row-t7ip-q3cd.btvy|2018|25 - Other||Residential|Ratio too high|Condo|142100.0|0.8571|180021|East Granby
860079|1767 Summer Street|497040.0|2018-12-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.543611, 41.064723]}]|row-8kvx.v6kk~3msx|2018|||Commercial|||765000.0|0.6497|1800399|Stamford
860080|10 Harvard Rd|116760.0|2019-02-07T00:00:00||row-umug-bmt6-3pmc|2018|07 - Change In Property|Total remodel per mls|Residential||Single Family|240000.0|0.4865|180101|Ledyard
860081|203 Hyde St|133280.0|2019-02-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.892288, 41.273137]}]|row-carv-nw4a-3jv3|2018|14 - Foreclosure||Residential||Single Family|152000.0|0.8768|180293|New Haven
860082|26 Meryl Ct|73290.0|2018-12-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.022369, 41.352195]}]|row-ecwb-etwv.dwew|2018|||Residential||Condo|114500.0|0.640087|180150|Groton
860083|180 Crestwood Ave|68000.0|2018-12-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.015051, 41.592475]}]|row-5six-m3ed~rxpv|2018|10 - A Will||Residential||Single Family|55000.0|1.2363|180962|Waterbury
860084|1040 Chestnut Hill Rd|222500.0|2018-12-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.553673, 41.680754]}]|row-augu-i7r5~bweu|2018|||Residential||Single Family|349900.0|0.6358|180173|Glastonbury
860085|56 Cottage Pl|123970.0|2019-01-02T00:00:00||row-6xzy.y8xy-aanw|2018|||Residential||Three Family|210000.0|0.5903|180250|New Britain
860086|2 Hawthorne Ln|100240.0|2019-01-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.735104, 41.839379]}]|row-hg39-uzey-y7y7|2018|||Residential||Condo|137000.0|0.7316|180057|Bloomfield
860087|2 Beech St|144690.0|2018-12-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.047345, 41.324624]}]|row-xxxp-vpdb~7wra|2018|||Residential||Single Family|218000.0|0.6637|18054|Derby
860088|103 High St|179300.0|2018-12-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.815456, 41.462924]}]|row-wnqs-pi2g~2acq|2018|25 - Other||Residential|Short sale|Single Family|209000.0|0.8578|180181|Wallingford
860089|45 Ohio Ave|111660.0|2018-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.178002, 41.208224]}]|row-jxui-569w~2smw|2018|14 - Foreclosure||Residential||Single Family|105000.0|1.0634|180516|Bridgeport
860090|64 Serra Dr|255420.0|2018-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.67572, 41.523024]}]|row-iqqv~h2ey-v3rj|2018|14 - Foreclosure||Residential||Single Family|279900.0|0.91254|180201|Middletown
860091|675 Cypress Rd|98160.0|2018-12-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.707953, 41.676805]}]|row-xhme.ikvf-ezui|2018|01 - Family|Family sale per town site|Residential||Condo|71500.0|1.372867|180125|Newington
860092|272 Meridian St|120890.0|2018-12-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.071581, 41.354891]}]|row-rguv-254c.658v|2018|25 - Other||Residential|Sale after death of resident|Single Family|135000.0|0.8954|180147|Groton
860093|39 New Lane|125510.0|2019-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.652843, 41.600678]}]|row-bpq8-4f2z~32k5|2018|01 - Family||Residential|Family members|Single Family|34000.0|3.691471|180076|Cromwell
860094|11 Highland St.|148750.0|2019-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.635404, 41.77541]}]|row-zfsf.93m4-6nj3|2018|14 - Foreclosure||Commercial|||92000.0|1.6168|18252|East Hartford
860095|26 Haynes Street|348800.0|2018-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.523472, 41.781283]}]|row-7vtw-ej6z-drgy|2018|||Commercial|||430000.0|0.8111|180270|Manchester
860096|173 Hartford Avenue|151900.0|2018-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.769047, 41.934004]}]|row-5vun-2pac~misn|2018|25 - Other||Residential|Sold from an estate...ratio too high|Single Family|159900.0|0.9499|180026|East Granby
860097|58 Hawkins St|30400.0|2018-12-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.03783, 41.560992]}]|row-x6cz.4f23-3zfi|2018|25 - Other|Per mls needs major rehab|Residential||Single Family|30000.0|1.013333|180976|Waterbury
860098|2950 Nichols Ave|152670.0|2019-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.160044, 41.235144]}]|row-djme~9kgq-4tz4|2018|25 - Other||Residential|Unknown reason/possible cond||200000.0|0.7633|180151|Trumbull
860099|62 Hockanum Dr.|77110.0|2019-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.624066, 41.730654]}]|row-9gpw.5iki~emkk|2018|||Residential||Single Family|140000.0|0.5507|18231|East Hartford
860100|855 Hill St|157500.0|2019-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.939122, 41.404501]}]|row-c9dh-jvh3-s43e|2018|07 - Change In Property|Total remodel per mls|Residential||Single Family|314000.0|0.501592|180247|Hamden
860101|34 Hendee Rd|0.0|2018-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.398106, 41.757712]}]|row-78dy-rpvs~vjrr|2018|17 - Two Towns||Residential|2 town property only .02 ac in andover|Single Family|183900.0|0.0|18014|Andover
860102|311 Nevers Rd|145200.0|2018-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.551018, 41.847146]}]|row-3tjc-ywkv.wznz|2018|14 - Foreclosure||Residential||Single Family|184600.0|0.7865|180119|South Windsor
860103|9 Daniel St|141750.0|2018-12-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.508674, 41.555422]}]|row-i3ac~uq6h.ccmc|2018|25 - Other||Residential|From personal name to llc|Single Family|75000.0|1.89|180071|East Hampton
860104|203 Alder St|96450.0|2018-12-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.052432, 41.54851]}]|row-a7dz.rw2i-jbi5|2018||Good sale per mls|Residential||Three Family|90000.0|1.071667|180987|Waterbury
860105|440 Highland Ave|160580.0|2019-01-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.132144, 41.218757]}]|row-4udv.mtfg-dymy|2018|10 - A Will||Residential|Sale from estate|Single Family|187500.0|0.8564|180384|Stratford
860106|8 Fawn Ridge|52200.0|2019-01-29T00:00:00||row-sn7k.un7z~ne83|2018|||Residential||Condo|100000.0|0.522|180052|Woodstock
860107|30 Oakland Av|141760.0|2019-01-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.790695, 41.743173]}]|row-2k4y~4ghu-ri98|2018|||Residential||Single Family|190000.0|0.7461|18143|Farmington
860108|5 Danube Dr|1890.0|2019-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.198586, 41.293372]}]|row-p59t-napg-g57b|2018|17 - Two Towns||Residential||Single Family|300000.0|0.0063|180186|Shelton
860109|1 Victoria Lane|780200.0|2019-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.343077, 41.161195]}]|row-xcx3-wkam-2nhk|2018|||Residential||Single Family|918000.0|0.849891|180108|Westport
860110|54 Oak St|91910.0|2019-01-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.064087, 41.922824]}]|row-8syu~ux22.g2at|2018|14 - Foreclosure|Bank sale per mls|Residential||Single Family|65500.0|1.403206|180067|Winchester
860111|1 Abbott Rd #103|80760.0|2019-01-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.499066, 41.870013]}]|row-p56d~qn6f-66t4|2018|||Residential||Condo|115000.0|0.7022|180072|Ellington
860112|1885 Glasgo Road|69580.0|2019-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-71.889084, 41.556427]}]|row-mp5e-jhkq-98fb|2018|14 - Foreclosure||Residential||Single Family|27000.0|2.577|180394|Griswold
860113|182 Fern Street|233170.0|2019-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.717967, 41.770603]}]|row-i8w5-j6yt.fc3u|2018|||Residential||Condo|365000.0|0.6388|180274|West Hartford
860114|15 Legion Rd|162260.0|2019-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.402374, 41.57332]}]|row-gqq4-h5ri.3mbh|2018|14 - Foreclosure||Residential|Foreclosure sale|Single Family|112000.0|1.44875|1800178|New Milford
860115|314 Flanders Rd|170290.0|2019-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.844827, 41.613811]}]|row-wf5c-f8gj-erj5|2018|18 - In Lieu Of Foreclosure||Residential|In lieu of foreclosure|Single Family|200001.0|0.8514|180199|Southington
860116|21 Third St #2B|11060.0|2019-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.046317, 41.541327]}]|row-ghky-xdg2~s9rn|2018||No mls|Residential||Condo|31000.0|0.356774|181055|Waterbury
860117|286-288 Garfield Ave|135120.0|2019-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.205247, 41.195216]}]|row-txbu-gtfw.w4x6|2018|||Residential||Two Family|280000.0|0.4825|180597|Bridgeport
860118|430 Washington Ave|60260.0|2019-01-08T00:00:00||row-jbjk.758p~x2pt|2018|14 - Foreclosure||Residential||Four Family|69825.0|0.863015|181033|Waterbury
860119|84 Rainbow Road|114060.0|2019-01-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.195473, 41.222917]}]|row-uqdp-va78-5bwg|2018|25 - Other||Residential|Short sale|Single Family|90000.0|1.2673|180561|Bridgeport
860120|50 Bywater Lane|224360.0|2019-01-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.219217, 41.154185]}]|row-fkjp.adif-jehy|2018|||Residential||Condo|330000.0|0.6798|180585|Bridgeport
860121|4 Brightfield Lane|1207200.0|2019-01-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.32749, 41.131864]}]|row-5ejc~9sk6.t6z5|2018|||Residential||Single Family|1625000.0|0.7428|180117|Westport
860122|2 Old Orchard Rd|296590.0|2019-01-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.865481, 41.956884]}]|row-y8n4-kk5b-iutz|2018|||Residential||Single Family|434000.0|0.6833|18000049|Granby
