|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
70018|94 Carroll Rd|92050.0|2003-03-11T00:00:00||row-s45m~45sc~enat|2002|||R|||207500.0|0.443614|20502|Hamden
70019|69 E Eaton St|91771.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.20761, 41.186165]}]|row-yugr~sjsr~8niy|2002|||R|||190000.0|0.483005|20008|Bridgeport
70020|56 Saffron Ln|34130.0|2003-03-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.524172, 41.585523]}]|row-vgwf.8sk7-akw8|2002|||V|||72500.0|0.470759|20155|East Hampton
70021|11 Tomlinson Rd|100310.0|2003-03-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.117629, 41.356016]}]|row-4bh8-kuvq~dua3|2002|8||V|||115000.0|0.872261|20192|Seymour
70022|4 Demarchis Dr 4|89530.0|2003-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.088217, 41.299819]}]|row-aq5j~ukjx.byec|2002|||R|||215000.0|0.416419|20267|Shelton
70023|576 Hollister St|104720.0|2003-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.153207, 41.186619]}]|row-hv8n-vig2-t3td|2002|7||R|||209900.0|0.498904|20346|Stratford
70024|227 W Main St|75890.0|2002-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.883628, 41.669493]}]|row-jwt7.vpaw-p76i|2002|||R|||202900.0|0.374027|20101|Plainville
70025|223 Sun Dance Rd|139440.0|2002-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.552927, 41.098246]}]|row-5uwt-8e82.5bx3|2002|||R|||373000.0|0.373834|20592|Stamford
70026|112 Hallock Ave|77140.0|2002-12-27T00:00:00||row-k8pg.a95r.jnn5|2002|||R|||85000.0|0.907529|20482|New Haven
70027|226 Center St|107800.0|2003-01-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.528685, 41.773133]}]|row-f6rg~3rkv~vw6x|2002|||C/I/U|||148500.0|0.725926|20401|Manchester
70028|Multi Addresses|101870.0|2003-01-31T00:00:00||row-fssr-gk5j-i5eb|2002|1||R|||31000.0|3.286129|20029|Pomfret
70029|41 Pequot Trl|2151700.0|2003-01-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.381776, 41.138766]}]|row-wp3u-etk5~epxm|2002|||R|||2725000.0|0.789615|20149|Westport
70030|11 Mallard Ln|98350.0|2002-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.72629, 41.668987]}]|row-c6tw.fdre-xipz|2002|||R|||189900.0|0.517904|20069|Newington
70031|215 Charles St 209|7840.0|2002-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.199741, 41.194649]}]|row-rtwi~69g7~rye2|2002|15||R|||22900.0|0.342358|20293|Bridgeport
70032|1 Raven Cir|77770.0|2002-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.8485, 41.808066]}]|row-s49r-qk5w~5snp|2002|||R|||169000.0|0.460178|20050|Avon
70033|66 Sasco Hl Rd|669130.0|2003-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.27305, 41.138923]}]|row-ny52-ev73~hpks|2002|||R|||940000.0|0.71184|20340|Fairfield
70034|379 Glenridge Rd|109030.0|2003-01-10T00:00:00||row-d76y~7sp9~7pyh|2002|1||R|||55000.0|1.982364|20338|Stratford
70035|8 Willard Rd|670040.0|2003-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.387542, 41.128227]}]|row-s536~uyvx-8rrg|2002|||C/I/U|||1650000.0|0.406085|20485|Norwalk
70036|49 Kaya Ln|281050.0|2002-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.170024, 41.773518]}]|row-9fdw.ehrc.45fk|2002|||R|||464900.0|0.604539|20059|Mansfield
70037|1691 Rt 32 Ut D4|66190.0|2002-12-27T00:00:00||row-cgdm~rptu-db84|2002|||R|||130000.0|0.509154|20137|Montville
70038|32 Maccormack Dr|99750.0|2002-12-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.987743, 41.598337]}]|row-z7jd~xj2r.cs8a|2002|1||R|||125000.0|0.798|20092|Wolcott
70039|109 Jasmine Cir|273070.0|2003-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.094979, 41.24093]}]|row-dszx-3ugf.r45r|2002|||R|||549900.0|0.496581|20402|Milford
70040|22 Antrim St|69370.0|2003-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.974195, 41.290414]}]|row-ibqu.w9hy-7nkr|2002|||R|||129900.0|0.534026|20318|West Haven
70041|3852 Old Mountain Rd|157290.0|2003-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.754905, 42.022419]}]|row-88tg~jnad.fmzh|2002|||R|||360000.0|0.436917|20107|Suffield
70042|150 Blackberry Hl Rd|111570.0|2002-11-21T00:00:00||row-uryp-xnjd~9suj|2002|||R|||225000.0|0.495867|20020|Beacon Falls
70043|57 South St|79980.0|2002-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.198021, 41.679805]}]|row-8tbd.8h8c~nmyk|2002|||R|||138500.0|0.577473|20008|Morris
70044|330 Market St|355950.0|2002-11-21T00:00:00||row-zkxy.axpy.eiei|2002|||C/I/U|||310200.0|1.147485|20223|Hartford
70045|228 West Ln|266980.0|2002-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.542052, 41.07579]}]|row-wuz3-ige6-jkwa|2002|||R|||595000.0|0.448706|20490|Stamford
70046|4 Avery Hl Rd|123130.0|2002-12-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.048172, 41.450468]}]|row-kn68-p8gv-eqi9|2002|7||R|||317390.0|0.387945|20071|Ledyard
70047|64 Anna Ave|69860.0|2004-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.05914, 41.530015]}]|row-pzcx.aewk.7m5t|2003|||R|||124000.0|0.563387|32854|Waterbury
70048|17 Townley St|53760.0|2004-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.69588, 41.772001]}]|row-7q2h-97ua.wkcy|2003|||R|||90000.0|0.597333|31756|Hartford
70049|42 Willow Creek|208110.0|2002-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.65635, 41.977871]}]|row-9fnq.q85i~xar3|2002|||R|||442000.0|0.470837|20031|Suffield
70050|43 Valley Dr|744100.0|2002-11-01T00:00:00||row-fcn6.jwmn~whaw|2002|||R|||1112800.0|0.668674|20088|Greenwich
70051|10-12 Simon Pl|97930.0|2002-11-01T00:00:00||row-c37a-krnn-6sjh|2002|||R|||215000.0|0.455488|20109|West Haven
70052|197 Pine Hl Rd 3F|39200.0|2002-11-21T00:00:00||row-zm9t.pyek.zgfy|2002|||R|||79000.0|0.496203|20025|Thomaston
70053|13 Meredith Ln|177590.0|2002-11-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.398473, 41.559568]}]|row-nzhj~7cmn-76k8|2002|7||V|||520000.0|0.341519|20141|New Milford
70054|270 Church St|90240.0|2004-08-24T00:00:00|[{'type': 'Point', 'coordinates': [-71.831049, 41.693359]}]|row-9bt8-c7kw-d9ta|2003|28||V|||710000.0|0.127099|30131|Sterling
70055|33-35 Church St|124960.0|2004-08-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.332482, 42.027157]}]|row-7476~7tx2~kw4m|2003|||R|||262000.0|0.476947|30070|North Canaan
70056|921-927 Sawmill Rd|90720.0|2002-11-20T00:00:00||row-wwur-wjwr.kp9v|2002|||R|||122000.0|0.743607|20164|West Haven
70057|130 Elm St|5400500.0|2002-11-20T00:00:00||row-nehp-vqxb~fyrf|2002|13||C/I/U|||7359000.0|0.733863|20110|Enfield
70058|65 Ellsworth St Ut 312|62370.0|2002-11-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.221088, 41.155103]}]|row-hg23~ceif-unhu|2002|||R|||160000.0|0.389813|20416|Bridgeport
70059|20 Rockview St|78540.0|2002-11-01T00:00:00||row-cnm4-9hqn-6k5w|2002|1||R|||139000.0|0.565036|20110|West Haven
70060|339 Hoop Pole Hl Rd|260930.0|2002-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.253238, 41.570799]}]|row-y47b~dmsb.c9gd|2002|28||R|||660000.0|0.395348|20031|Woodbury
70061|58 Briarwood Dr|75390.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.662862, 41.821081]}]|row-xqgz.2war-nwx3|2002|||R|||155000.0|0.486387|20006|Windsor
70062|162 Schwinks Dr|124320.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.779502, 41.523548]}]|row-wbam-vghr-j2xt|2002|||R|||253000.0|0.491383|20009|Meriden
70063|160-178 Bridge St|495250.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.078693, 41.361779]}]|row-efwy-vrnb-u9tk|2002|||C/I/U|||950000.0|0.521316|20002|Groton
70064|40 Alder St|73640.0|2004-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.050045, 41.544166]}]|row-n3uu~gvfp-77ki|2003|||R|||148294.0|0.496581|32859|Waterbury
70065|15 Meadow Rd|132300.0|2004-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.777594, 41.315569]}]|row-e9in-hhkn-wkvf|2003|||R|||309000.0|0.428155|30281|North Branford
70066|2 High Rdg Rd|110240.0|2004-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.052898, 41.505657]}]|row-mtw4.sbte-5rmt|2003|||R|||224900.0|0.490173|30884|Naugatuck
70067|182 Packer Rd|49000.0|2002-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-71.951084, 41.666703]}]|row-tvca-hhba-3erf|2002|||R|||74000.0|0.662162|20011|Canterbury
70068|162 Burke St|74600.0|2002-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.59287, 41.734076]}]|row-f43y.duvz.ehi2|2002|||R|||126000.0|0.592063|20054|East Hartford
70069|270M Gardner|253600.0|2002-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.502209, 41.756462]}]|row-r3q9.dcx9-kxxr|2002|6||V|||78900.0|3.214195|20058|Manchester
70070|147 Poquonock Ave|566160.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.649956, 41.856604]}]|row-zxgw~e5uc-266s|2002|||C/I/U|||959500.0|0.590057|20002|Windsor
70071|8 Tabor Cir Ut 28|11200.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.736828, 41.804869]}]|row-i3tf~nxr5.c3u3|2002|7||R|||252646.0|0.044331|20003|West Hartford
70072|1423 Quinnipiac Ave 408|47530.0|2002-10-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.87122, 41.325165]}]|row-j4cw~vsw8.4g95|2002|||R|||82000.0|0.579634|20088|New Haven
70073|516 Cherry Brk Rd|181890.0|2002-10-01T00:00:00||row-nhwb~wbe4-cbcc|2002|||R|||318000.0|0.571981|20004|Canton
70074|63D Brookwood Dr|37800.0|2002-10-01T00:00:00||row-8hg6.rfjs.kxdi|2002|||R|||94000.0|0.402128|20006|Rocky Hill
70075|81 Pine Hl Rd|302270.0|2004-08-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.507299, 41.49847]}]|row-r2ux~379m~kkwp|2003|||R|||765000.0|0.395124|30349|New Fairfield
70076|57 Buckingham Rd|160930.0|2004-09-17T00:00:00||row-bm9u.nbd6-jfhn|2003|4||R|||225000.0|0.715244|31054|New Milford
70077|190 Tomlinson Ave 9C|61500.0|2004-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.854619, 41.663533]}]|row-s7u4-b2g8-fent|2003|||R|||153000.0|0.401961|30448|Plainville
70078|278 Burgundy Hl Ln|22460.0|2004-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.696275, 41.59861]}]|row-sw5j.mjqi-zzs7|2003|||R|||41000.0|0.547805|30969|Middletown
70079|11 Rolfs Dr|207200.0|2004-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.501942, 41.372666]}]|row-mkiw-dcee~gzzu|2003|||R|||360000.0|0.575556|31445|Danbury
70080|41 Milbank Ave|34311200.0|2004-07-01T00:00:00||row-zwqe.gcxy.a59v|2003|8||C/I/U|||370000.0|92.732973|31020|Greenwich
70081|18 Black Swan Ct|72800.0|2004-09-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.372636, 41.429314]}]|row-998v-ry8i-hsrz|2003|7||R|||555058.0|0.131157|30433|Brookfield
70082|77 Debbie Dr|196400.0|2004-09-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.504408, 41.851687]}]|row-j7j9~zk23-5pa5|2003|||R|||315000.0|0.623492|30643|South Windsor
70083|99 Lorraine Rd|140000.0|2004-09-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.557074, 41.748178]}]|row-txtc~w8f8.ch8t|2003|||R|||300000.0|0.466667|31158|Manchester
70084|302 Westford Rd|25220.0|2004-08-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.163867, 41.883573]}]|row-gpru-ekgt~99pp|2003|7||V|||257500.0|0.097942|30112|Ashford
70085|265 Bishop St|54950.0|2004-08-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.037877, 41.565292]}]|row-rm23-7pe9.49su|2003|14||C/I/U|||70000.0|0.785|32475|Waterbury
70086|14 Tobins Ct|12600.0|2004-08-24T00:00:00||row-ijex-vahi-7arz|2003|7||R|||454179.0|0.027742|31814|Danbury
70087|7 Sorrel Rd|74830.0|2004-08-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.015149, 41.579834]}]|row-rpe3.f4fq~2g3h|2003|||R|||96604.0|0.774606|32784|Waterbury
70088|25 Mint Brk Ln|57640.0|2004-08-23T00:00:00||row-4vvs~ujfx-52hb|2003|7||R|||380379.0|0.151533|30223|Hebron
70089|89 Colony Rd|109830.0|2004-08-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.730561, 41.788661]}]|row-xp3t-qqe6-yipy|2003|||R|||304000.0|0.361283|31348|West Hartford
70090|94 Park Ter Ave|86730.0|2004-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.953833, 41.262804]}]|row-da3b-9uc8-3hsa|2003|||R|||225000.0|0.385467|30946|West Haven
70091|236 Knickerbocker Ave|176890.0|2004-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.519516, 41.092125]}]|row-hkz2-b38y.qh2u|2003|||R|||425000.0|0.416212|32451|Stamford
70092|418 W Center St|90860.0|2004-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.896646, 41.598462]}]|row-catc~37e2-i5cg|2003|||R|||189900.0|0.478462|30837|Southington
70093|38 Southridge Ct|747660.0|2004-07-16T00:00:00||row-9tny-sg7i~4hiu|2003|||R|||880000.0|0.849614|30609|Ridgefield
70094|127 Southbury Rd|328120.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.291294, 41.545281]}]|row-htwf-k9n6~5yyf|2003|||R|||615000.0|0.533528|30061|Roxbury
70095|18 Corinne Dr|120150.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.988232, 41.50925]}]|row-dx9d~b7ew-xaju|2003|||R|||300000.0|0.4005|30135|Prospect
70096|1059 W Purchase Rd|932700.0|2004-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.318327, 41.499653]}]|row-xk96-3tbz~8igc|2003|||R|||1525000.0|0.611607|30519|Southbury
70097|60 Tolland Ave|22050.0|2004-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.318519, 41.949579]}]|row-cwqj~74a3~id7m|2003|7||R|||234900.0|0.09387|30276|Stafford
70098|228 Grassy Hl Rd|90650.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.020463, 41.607003]}]|row-8att-niuj~i7ne|2003|||R|||175000.0|0.518|32185|Waterbury
70099|73 R & R Park|7810.0|2004-07-16T00:00:00||row-zzqn-zmgg-wfga|2003|||R|||20000.0|0.3905|30463|Killingly
70100|445 Washington Ave|601230.0|2004-06-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.842146, 41.411353]}]|row-dbxe-n4j4-bvpq|2003|7||C/I/U|||575000.0|1.045617|30297|North Haven
70101|565 Clark Ave Ut 80|53360.0|2004-06-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.984184, 41.684792]}]|row-ppxs.k5p7.tcyy|2003|||R|||106000.0|0.503396|30992|Bristol
70102|655 Maple Hl Rd|185190.0|2004-06-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.686317, 41.343331]}]|row-83hq~jh56~4tjq|2003|||R|||225000.0|0.823067|30348|Guilford
70103|172 Catalpa Rd|862540.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.439899, 41.21263]}]|row-fz89~sbqv.bmh2|2003|||R|||1560000.0|0.55291|30357|Wilton
70104|101 Vista Ter|90230.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.969607, 41.325469]}]|row-xyu8-e2yy.qtq6|2003|||R|||262500.0|0.343733|33889|New Haven
70105|804 Still Hl Rd|147420.0|2004-07-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.92205, 41.43967]}]|row-c9kq-sdyt.9r7y|2003|||R|||321000.0|0.459252|30970|Hamden
70106|55 Iannotti Ln|83370.0|2004-06-16T00:00:00||row-9942-4uf4-w9a4|2003|||R|||225000.0|0.370533|30210|Derby
70107|7 Padanaram Rd E125|68300.0|2004-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.459928, 41.414742]}]|row-m5f7-i6fq.yw35|2003|||R|||140500.0|0.486121|31309|Danbury
70108|32 Bolduc Ct|34020.0|2004-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.975396, 41.562783]}]|row-yhnc-5ey2-gsst|2003|3||V|||125000.0|0.27216|30261|Wolcott
70109|10 Colchester Cmns|31800.0|2004-07-15T00:00:00||row-t7e7.tk8q-ua5b|2003|||R|||99000.0|0.321212|30306|Colchester
70110|31 Meeker Rd|332700.0|2004-07-15T00:00:00||row-se96-8i7a~gvad|2003|1||R|||0.0|0.0|30618|Westport
70111|28 Tecumseh Rd|102500.0|2004-07-15T00:00:00||row-du9c-k6cs.kte5|2003|||R|||275000.0|0.372727|31148|West Hartford
70112|1 Carver Cir|130240.0|2004-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.803261, 41.885551]}]|row-hexh-c3vc.n3eq|2003|||R|||309000.0|0.421489|30400|Simsbury
70113|21 Valley Vw Rd|303100.0|2004-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.308784, 41.39892]}]|row-tbey.7pnh.asdz|2003|||R|||545000.0|0.556147|30507|Newtown
70114|352 Newtown Tpke|263690.0|2004-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.358551, 41.303277]}]|row-54wm-3ar7-e683|2003|||R|||532000.0|0.495658|30110|Redding
70115|1 Maura Ln|12600.0|2004-06-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.414693, 41.392644]}]|row-jupg-ppsx.dgwu|2003|7||R|||477265.0|0.0264|31368|Danbury
70116|49 Brent Rd|89000.0|2004-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.540865, 41.78413]}]|row-mt42-2ut9.9yxb|2003|||R|||160000.0|0.55625|30755|Manchester
70117|77 Frank St|31500.0|2004-06-16T00:00:00||row-5svn.gwyq~d7j2|2003|25||R|||25000.0|1.26|33642|New Haven
70118|38 Valley Condo|51660.0|2004-06-16T00:00:00||row-bsmh.6qbd~f6h3|2003|||R|||125000.0|0.41328|30706|New Milford
70119|79 Parsonage Hl Rd|160720.0|2004-06-02T00:00:00||row-k5mh-cquu~g5nv|2003|||R|||340000.0|0.472706|30187|North Branford
70120|16 Barker St|62540.0|2004-06-02T00:00:00||row-5ny6.25t2-ydy9|2003|||R|||141000.0|0.443546|30475|East Haven
70121|9 Maple Ave|88970.0|2004-05-21T00:00:00||row-c9d9-89tm-g8ps|2003|||R|||225000.0|0.395422|30555|Shelton
70122|80 Newcastle Dr|94010.0|2004-05-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.949196, 41.359489]}]|row-4nxb-pv54~29e5|2003|||R|||226000.0|0.415973|30708|Hamden
70123|33 Crestview Dr|215830.0|2004-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.398042, 41.487449]}]|row-yfzq~m4v4-f9fs|2003|||R|||395000.0|0.546405|30249|Brookfield
70124|10 Executive Dr|2471510.0|2004-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.855665, 41.699158]}]|row-tk9a-skfe-9hmg|2003|||C/I/U|||4400000.0|0.561707|30526|Farmington
70125|6 Spring St|140400.0|2004-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.457645, 41.395087]}]|row-nd6f-y4hz.nva7|2003|||R|||265000.0|0.529811|31440|Danbury
70126|1137 Windward Rd|112630.0|2004-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.10491, 41.218506]}]|row-w58h-7tfv.td6n|2003|||R|||295000.0|0.381797|31172|Milford
70127|331 Pumpkin Hl Rd|184660.0|2004-08-11T00:00:00||row-tm8p-ca86-zasv|2003|25||R|||364900.0|0.506056|30427|Ledyard
70128|227 Vine Rd|200200.0|2004-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.538549, 41.100238]}]|row-q37c~us6h-eaj5|2003|||R|||300000.0|0.667333|32622|Stamford
70129|328 Noble St|94010.0|2004-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.950131, 41.26139]}]|row-k7gm.mhia-wehw|2003|||R|||227500.0|0.413231|31014|West Haven
70130|65 Muir Ter|104650.0|2003-04-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.884094, 41.615291]}]|row-p3iw-48bw-tawu|2002|||R|||165000.0|0.634242|20608|Southington
70131|128 Douglas Rd|367290.0|2003-04-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.494144, 41.133197]}]|row-ead6~r9sa~8nxi|2002|||R|||423000.0|0.868298|20212|New Canaan
70132|237 Elm St|106500.0|2002-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.393898, 41.299168]}]|row-b7k4-jc9g.c6qt|2001|6||R|||212500.0|0.501176|10058|Old Saybrook
70133|198-200 Hillside Ave|72520.0|2002-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.698284, 41.747012]}]|row-2fq7~622g.9b22|2001|||R|||123000.0|0.589593|10412|Hartford
70134|380 Fulling Mill Ln|581420.0|2003-09-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.277515, 41.155376]}]|row-u9ta-y3f9~kfws|2002|||R|||925000.0|0.628562|21263|Fairfield
70135|1 Abbott Rd Ut 113|45040.0|2003-09-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.499066, 41.870013]}]|row-rush.8jew.dm5s|2002|||R|||100000.0|0.4504|20364|Ellington
70136|35 Kensett Ave|122780.0|2003-09-12T00:00:00||row-82qg~wqf3~9546|2002|||R|||430000.0|0.285535|21811|Norwalk
70137|136 Pembroke Rd|62300.0|2002-03-01T00:00:00||row-eayd~b8cg~f8yi|2001|||R|||132000.0|0.47197|10784|Danbury
70138|13D Carillon Dr|38500.0|2002-03-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.640687, 41.655843]}]|row-d824-4usb-wcyq|2001|||R|||78000.0|0.49359|10194|Rocky Hill
70139|58 Ten Acre Rd|131700.0|2002-03-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.693772, 41.589642]}]|row-49ve~xakx-xfex|2001|||R|||190000.0|0.693158|10356|Middletown
70140|223 Blakeslee St|62460.0|2002-03-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.927799, 41.672678]}]|row-aq6z-r9sn-4bsu|2001|||R|||104900.0|0.595424|10615|Bristol
70141|61 Northrop Rd|183680.0|2002-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.034642, 41.339228]}]|row-s7f3-85st-zsez|2001|||R|||319312.0|0.575237|10048|Woodbridge
