|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
90000|286 Montauk Ave|161420.0|2002-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-71.929988, 41.36436]}]|row-rxd3-uriw.e5av|2001|||R|||379000.0|0.42591|10364|Stonington
90001|12 Main St Ext|30090.0|2002-06-28T00:00:00||row-unca-9t28.hdae|2001|||R|||85000.0|0.354|10371|Simsbury
90002|6 Del Vw Dr|134500.0|2002-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.510643, 41.433138]}]|row-gpf4-s47e~2444|2001|||R|||279900.0|0.480529|11471|Danbury
90003|80 Pitkin St|97700.0|2002-06-27T00:00:00||row-rq7b~zj5q.9zvq|2001|||R|||165000.0|0.592121|10860|Manchester
90004|Fern Hill Rd|25200.0|2002-06-27T00:00:00||row-6npb-3x53~a5ww|2001|25||V|||35000.0|0.72|11083|Bristol
90005|86 Sylvan Lk|69880.0|2002-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.083083, 41.600968]}]|row-ka6y-3sf4~5s8q|2001|||R|||92500.0|0.755459|10329|Watertown
90006|649 Ellsworth St|51590.0|2002-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.223661, 41.162833]}]|row-cu8i.ttws.yu5j|2001|||R|||114900.0|0.448999|12120|Bridgeport
90007|60 Crane Rd N|180950.0|2002-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.536855, 41.075847]}]|row-p6nz-awvy.335d|2001|||R|||435000.0|0.415977|11763|Stamford
90008|46 Sea Ln|51800.0|2002-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.399545, 41.282835]}]|row-tn4e.dxbp~jkv2|2001|8||R|||22500.0|2.302222|10201|Old Saybrook
90009|267 Brookside Rd|649985.0|2002-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.471193, 41.102346]}]|row-k6un-8fbf-htf6|2001|||R|||1850000.0|0.351343|10291|Darien
90010|115 Maple Ave|91120.0|2002-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.085803, 41.585237]}]|row-nifb~kh9n.xc4j|2001|||R|||192000.0|0.474583|10331|Watertown
90011|137 Carriage Path S|43680.0|2002-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.021903, 41.210405]}]|row-a3jr.7par-qr3q|2001|||R|||95000.0|0.459789|11009|Milford
