|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
930039|2 Clayton Rd|181900.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.465897, 41.421765]}]|row-ankw.7tdk.cd5g|2019|||Single Family|H09009|Single Family|265000.0|0.6864|190024|Danbury
930040|27 Abner Ct|57030.0|2019-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.223751, 41.214707]}]|row-gfpz-qrws-9626|2019||No mls|Condo||Condo|168000.0|0.3395|190048|Bridgeport
930041|3 Tidewater Ln|92900.0|2019-10-16T00:00:00||row-q9ii-79ts~edaf|2019|07 - Change In Property||Condo||Condo|438820.0|0.2117|190014|Clinton
930042|119 West Shore Rd|1205480.0|2019-10-16T00:00:00||row-mqch-fedw-fcm8|2019|||Single Family||Single Family|1575000.0|0.7654|190003|Washington
930043|29 Bailey Street|278040.0|2019-10-16T00:00:00||row-qdb2~f8sx.e4ye|2019|||Single Family||Single Family|403500.0|0.6891|190035|Trumbull
930044|82 Quinn Street|136060.0|2019-10-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.063197, 41.497107]}]|row-h9cg.9egi.6rxi|2019|||Single Family|Arms length sale|Single Family|204000.0|0.667|1910045|Naugatuck
930045|37 Library Lane|45440.0|2019-10-15T00:00:00||row-ddxd-yixe-u2qi|2019|07 - Change In Property||Condo|2016 family sale $67,500 & sold 5/2017 for $85,000|Condo|100000.0|0.4544|190021|Simsbury
930046|60 Lawn Avenue # 32|187660.0|2019-10-15T00:00:00||row-27zj.yg5t-i9p6|2019|||Condo||Condo|300000.0|0.6255|1900084|Stamford
930047|1 Skokorat St|185500.0|2019-10-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.057733, 41.397755]}]|row-z29v~4ixv-g84j|2019|||Four Family||Four Family|435500.0|0.4259|190016|Seymour
930048|32 Quarry Road|302340.0|2019-10-10T00:00:00||row-rbn8-uvau-zwgu|2019|||Single Family||Single Family|448000.0|0.6749|190015|Waterford
930049|684 A Heritage Village|114130.0|2019-10-10T00:00:00||row-bane-wmam~ai5t|2019|||Condo||Condo|240000.0|0.4755|190026|Southbury
930050|116 Evergreen Terrace|118000.0|2019-10-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.343343, 41.564062]}]|row-5civ.jc47-uynx|2019|||Single Family||Single Family|174500.0|0.6762|19015|Colchester
930051|83 Doubleday Road|126000.0|2019-11-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.281195, 41.681405]}]|row-35as-xzjt-t2pf|2019|||Single Family||Single Family|174000.0|0.7241|19012|Columbia
930052|253 West River St|3058660.0|2019-11-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.059813, 41.232559]}]|row-g2ck-sxwr-j9nf|2019||||||5415000.0|0.564849|190156|Milford
930053|22 Stanton Lane|177600.0|2019-11-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.008433, 41.550675]}]|row-7hh9.46fi-5isw|2019|||Single Family||Single Family|315000.0|0.5638|190019|Preston
930054|16 Farm Meadow Road|430090.0|2019-10-09T00:00:00||row-yjsb~m7px-z647|2019|||Single Family||Single Family|725000.0|0.5932|19016|Newtown
930055|495 Sterling Rd|78540.0|2019-10-09T00:00:00||row-6v8t.ij5k-5yzy|2019|18 - In Lieu Of Foreclosure||Single Family|Cape built 1900 on .35 acres|Single Family|135587.0|0.5793|190002|Sterling
930056|4015 Park Avenue|242900.0|2019-10-09T00:00:00||row-zsr2~vp6r~y9t7|2019|||Condo||Condo|298000.0|0.8151|190020|Fairfield
930057|145 Becker Cir|107800.0|2019-10-09T00:00:00||row-uc2x~8zkp.xwzz|2019|10 - A Will||Single Family||Single Family|143000.0|0.7538|190021|Windsor
930058|26 Coolidge St|9810.0|2019-10-09T00:00:00||row-x87s~2vs9.5i7c|2019|01 - Family|||Other||5000.0|1.962|190024|Southington
930059|133 Irving St|59850.0|2019-10-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.685952, 41.780304]}]|row-umrz.tis2-cu4i|2019|||Three Family||Three Family|209000.0|0.2864|19028|Hartford
930060|134 Lexington Way South|296460.0|2019-10-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.085205, 41.240985]}]|row-fnfi-nstm~vq5v|2019|||Single Family||Single Family|467500.0|0.6341|190043|Milford
930061|133 Foxwood Close|96860.0|2019-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.033535, 41.243544]}]|row-pvje-gevs.3g6d|2019|||Condo||Condo|155000.0|0.6249|190067|Milford
930062|81 Alberts Hill Road|330560.0|2019-10-21T00:00:00||row-4cf7.9aus-rk8z|2019|||Single Family||Single Family|465000.0|0.7109|19035|Newtown
930063|125 Prospect Street # 4B|89570.0|2019-10-18T00:00:00||row-x9w7~v2pn.946y|2019|||Condo||Condo|135000.0|0.6635|1900106|Stamford
930064|7 Hamilton Ct|104360.0|2019-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.537461, 41.993273]}]|row-u4ze-e37j-kqpx|2019|08 - Part Interest||Single Family||Single Family|118728.0|0.879|190039|Enfield
930065|114 Collimore Rd|102800.0|2019-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.62337, 41.796431]}]|row-mi5z~cxpg~kcfd|2019|14 - Foreclosure||Single Family||Single Family|115000.0|0.8939|19043|East Hartford
930066|29 Purdy Hill Rd|91000.0|2019-10-31T00:00:00||row-ekv6-u5yb-zx55|2019||||||77000.0|1.1818|19028|Monroe
930067|109 Mundry Rd|38750.0|2019-10-31T00:00:00||row-r43a.v9h7~b42r|2019||||||38000.0|1.0197|190021|Winchester
930068|8 Georgianna St|97020.0|2019-10-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.113209, 41.360057]}]|row-jwwt-hwku-9ksn|2019|||Single Family||Single Family|144900.0|0.6696|190208|New London
930069|61 Hawthorne Street|109700.0|2019-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.529521, 41.784944]}]|row-kec8-y9jm-m958|2019|||Single Family||Single Family|176000.0|0.6233|190048|Manchester
930070|23 Charles St|124810.0|2019-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.90169, 41.685849]}]|row-hp87~ebvy-q334|2019|||Single Family||Single Family|160000.0|0.7801|190053|Bristol
930071|28 White Pine Lane|399000.0|2019-10-18T00:00:00||row-em4a-vpxy-swnp|2019|14 - Foreclosure||Single Family||Single Family|326000.0|1.2239|190046|West Hartford
930072|49 Bartlett Hollow Rd|225740.0|2019-10-25T00:00:00||row-qr7i.zdbk~3q5f|2019|||Condo||Condo|302000.0|0.7475|190061|Middletown
930073|138 Center Street|154800.0|2019-10-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.524993, 41.774447]}]|row-4jug.sh4n~vfw8|2019|||Two Family||Two Family|235000.0|0.6587|190067|Manchester
930074|99 Miller St|105770.0|2019-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.790655, 41.679281]}]|row-j87m-qrff~njtm|2019|||Three Family||Three Family|220000.0|0.4808|190045|New Britain
930075|600 Clark Ave Un 16|73780.0|2019-10-18T00:00:00||row-j2qk~nhrc.nkfu|2019|||Condo||Condo|95000.0|0.7766|190052|Bristol
930076|68 & 72 River Rd|4760.0|2019-10-23T00:00:00||row-szzx~bwke.hkwg|2019|25 - Other|||1.06 acres non-buildable lot to an abutting owner||11000.0|0.4327|190010|Washington
930077|151 Ridgecrest Ln|175420.0|2019-10-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.967901, 41.686706]}]|row-mfds~iehu-5ybk|2019|24 - Plottage||Single Family|Assemblage|Single Family|7500.0|23.3893|190072|Bristol
930078|36 Hickory Ln|161210.0|2019-10-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.14293, 41.347468]}]|row-xeyf.zqzq-bu34|2019|||Single Family||Single Family|195000.0|0.8267|190034|Shelton
930079|9 Althea St|74900.0|2019-10-17T00:00:00||row-6hn6.yxw4-e7eg|2019|25 - Other||Three Family|Estate sale|Three Family|47000.0|1.5936|190068|Waterbury
930080|61 Waverly Pl|147880.0|2019-10-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.179626, 41.209193]}]|row-q4s3.utr8.3x6w|2019|||Single Family||Single Family|217000.0|0.6815|190180|Bridgeport
930081|1 Abbott Rd #104|84830.0|2019-10-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.499066, 41.870013]}]|row-eb68-6v4i-6f65|2019|||Condo||Condo|125000.0|0.6786|190024|Ellington
930082|35 St James Ave|160280.0|2019-10-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.578896, 42.002279]}]|row-ekur~vyks.ienz|2019|||Single Family||Single Family|281000.0|0.5704|190045|Enfield
930083|100 Richards Ave Unit 408|219950.0|2019-10-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.451419, 41.095724]}]|row-7c83-7jpg~f3ru|2019|||Condo|5-69-66-408|Condo|283500.0|0.7758|190069|Norwalk
930084|9 South St|204000.0|2019-11-12T00:00:00||row-ycsr-erbk.g3gz|2019|||Single Family||Single Family|295900.0|0.6894|190095|Wallingford
930085|97 Butternut Lane Unit 1A|61950.0|2019-11-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.899595, 41.654584]}]|row-ng2x~ieju.te8c|2019|||Condo||Condo|100000.0|0.6195|190127|Bristol
930086|63 Lakeview Dr|106000.0|2019-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.417565, 41.528022]}]|row-79zt-bf57-93cn|2019|||Single Family||Single Family|150000.0|0.7067|19029|Colchester
930087|13 Deacon Cir|200920.0|2019-10-24T00:00:00||row-3pxe-uwnk~jy9q|2019|||Single Family||Single Family|265000.0|0.7582|190058|Southington
930088|30 Parker Rd|132090.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.447749, 41.642798]}]|row-sebu-6pgd.5d3w|2019|14 - Foreclosure||Single Family||Single Family|81000.0|1.6307|19008|Marlborough
930089|18 Charlson La|201110.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.898256, 41.360679]}]|row-yvc4.fh5g-3kmk|2019|25 - Other||Single Family|Low sales price|Single Family|160000.0|1.2569|190066|Hamden
930090|376 Rowayton Ave|444110.0|2019-10-23T00:00:00||row-6f2n.abdw.yi2d|2019|||Single Family|5-80-5c-0|Single Family|570000.0|0.7791|190054|Norwalk
930091|53 Schroback Rd|191080.0|2019-10-23T00:00:00||row-uygg-94wy-7awd|2019|||Single Family||Single Family|315000.0|0.6066|190014|Plymouth
930092|81 Rising Trail Dr|79060.0|2019-11-04T00:00:00||row-c8n7~5wbc-q6b9|2019|||Condo||Condo|140000.0|0.5647|190091|Middletown
930093|92 Hamden Ave #4|43340.0|2019-11-04T00:00:00||row-uq4k.7zy3-4pax|2019|||Condo||Condo|60000.0|0.7223|190154|Waterbury
930094|13 Gillette Way|49280.0|2019-11-04T00:00:00||row-77iq.89p6~fuwm|2019|07 - Change In Property||Condo|New construction of condo|Condo|245000.0|0.2011|190100|Bristol
930095|264 Goerge St|166680.0|2019-10-24T00:00:00||row-qkcw.i5ah-5jfz|2019|||Single Family||Single Family|245000.0|0.6803|190059|Middletown
930096|16 Jubrey Lane|113050.0|2019-10-24T00:00:00||row-i7jv-szia.3xp3|2019|14 - Foreclosure||Single Family||Single Family|65000.0|1.7392|190020|Windsor Locks
930097|194 Capen St|45220.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.68193, 41.785866]}]|row-ux3g-8k4u-v3qs|2019|09 - Tax|||Tax collector's deed||64671.0|0.6992|19091|Hartford
930098|88 Nelson St|16310.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.677707, 41.787809]}]|row-jqm7-2235.b6ds|2019|09 - Tax|||Tax collector's deed||111104.0|0.1468|19089|Hartford
930099|4 Gregory Blvd|370325.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.401272, 41.101267]}]|row-e6fu~m22v-hfb4|2019|||Two Family|3-44-1-0|Two Family|525000.0|0.7054|190083|Norwalk
930100|188 Brown St|98980.0|2019-10-28T00:00:00||row-m2z8~cby9.din8|2019|07 - Change In Property||Single Family||Single Family|112500.0|0.8798|19062|West Haven
930101|372 Oakland Street|92300.0|2019-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.517797, 41.806573]}]|row-b22e.uar8-rw4g|2019|||Single Family||Single Family|128000.0|0.7211|190072|Manchester
930102|36 Sharon Rd #5|21820.0|2019-10-28T00:00:00||row-9qvp~2a3s~9r39|2019|14 - Foreclosure||Condo||Condo|33800.0|0.6456|190117|Waterbury
930103|3 Carlson Ct|286810.0|2019-10-29T00:00:00||row-gbnh-x7e6~prd5|2019|||Single Family|3-24-113-0|Single Family|437000.0|0.6563|190079|Norwalk
930104|3931 Park Avenue|199850.0|2019-10-29T00:00:00||row-hfpe~cnst-z3g5|2019|25 - Other||Condo|Quick sale|Condo|235001.0|0.8504|190070|Fairfield
930105|10 Main Street Unit 416|147700.0|2019-10-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.777765, 41.630773]}]|row-wbbg~bmdk-gnwy|2019|||Condo|Qualified sale|Condo|222500.0|0.6638|190030|Berlin
930106|391 Main Street|94570.0|2019-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.681587, 41.487112]}]|row-a77b-aizg.whc6|2019|01 - Family||Single Family|Sold within family|Single Family|76000.0|1.2443|19017|Durham
930107|364 Dover St|57950.0|2019-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.167064, 41.198241]}]|row-am6c-jkfx-y8bb|2019|08 - Part Interest||Single Family||Single Family|32500.0|1.7831|190224|Bridgeport
930108|37 Gloria St|119770.0|2019-10-30T00:00:00||row-cjgc~9t47-ydft|2019|||Single Family||Single Family|185000.0|0.6474|190050|Windsor
930109|15 Palmer St|109910.0|2019-10-30T00:00:00||row-icez~5fwq~c3x8|2019|||Single Family||Single Family|165000.0|0.6661|19036|Montville
930110|410 Pequot Ave|330820.0|2019-10-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.093793, 41.329808]}]|row-qwtm~4pce~99cf|2019|||Single Family||Single Family|577000.0|0.5733|190022|New London
930111|14 Canterbury Rd U14|122570.0|2019-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.928141, 41.375568]}]|row-3yj7-jef8.a4uf|2019|||Condo||Condo|260000.0|0.4714|190096|Hamden
930112|239 Willow St|98420.0|2019-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.159087, 41.189732]}]|row-wbn8.6m6u.9zar|2019|07 - Change In Property|Completely renovated per mls|Single Family||Single Family|205300.0|0.4794|190219|Bridgeport
930113|146 Canoe Hill Rd|1554000.0|2019-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.478887, 41.161423]}]|row-v2n8-d6y6.24qc|2019|||Single Family||Single Family|1750000.0|0.888|190033|New Canaan
930114|46 Cobblestone Road|230200.0|2019-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.732119, 41.636284]}]|row-snr7~3y6v-xhhm|2019|08 - Part Interest||Single Family|Non-qualified sale - partial interest|Single Family|150000.0|1.5347|190034|Berlin
930115|115 Litchfield Rd|98600.0|2019-11-01T00:00:00||row-6ywf-irym-7ugh|2019|||Single Family||Single Family|142500.0|0.6919|19040|Watertown
930116|26 Plaskon Dr|132650.0|2019-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.084497, 41.298549]}]|row-wcjs.mc4q.rwcd|2019|||Single Family||Single Family|272000.0|0.4877|190075|Shelton
930117|154 South Rd|194750.0|2019-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.784916, 41.722296]}]|row-mk48-ddj4-kqqj|2019|||Single Family||Single Family|302500.0|0.6438|19048|Farmington
930118|15 Mohawk Tr|135520.0|2019-10-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.490062, 41.601598]}]|row-5eb4-dzuz-rnai|2019|14 - Foreclosure||Single Family||Single Family|65000.0|2.0849|190029|East Hampton
930119|5 Capilos Drive|153720.0|2019-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.681413, 41.611906]}]|row-hjf5-898h-di64|2019|14 - Foreclosure||Single Family||Single Family|198000.0|0.7764|190018|Cromwell
930120|11/7/2019|135170.0|2019-11-07T00:00:00||row-zuc3-s6bw.s4ap|2019|||Single Family||Single Family|224900.0|0.601|191109|Killingly
930121|143 Railtree Hill Rd|284960.0|2019-11-07T00:00:00||row-dc5m.8t5c.hhsg|2019|||Single Family||Single Family|378500.0|0.7529|1911004|Woodbury
930122|21 Fieldstone Lane|254040.0|2019-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.040716, 41.424701]}]|row-brij.3f86~r2h3|2019|||Condo||Condo|373000.0|0.6811|190018|Beacon Falls
930123|165 London Dr|120260.0|2019-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.896982, 41.34225]}]|row-b32j-wbq2.jcqf|2019|||Single Family||Single Family|215000.0|0.5593|190091|Hamden
930124|617 Watertown Ave|264540.0|2019-10-28T00:00:00||row-dn3d.7kid~iavb|2019||||||250000.0|1.0582|190116|Waterbury
930125|68 Moorland Dr|18200.0|2019-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.524068, 41.386739]}]|row-8x4d.cp5g-pgjt|2019|07 - Change In Property||Condo|New construction / b15004-12|Condo|490758.0|0.0371|190104|Danbury
930126|32 Old Middletown Rd|180230.0|2019-10-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.338903, 41.569876]}]|row-pk4r-7t75-vupk|2019|||Two Family||Two Family|244000.0|0.7386|190018|East Hampton
930127|127 Greyrock Place # 1513|205550.0|2019-10-22T00:00:00||row-753r-kwdq-845y|2019|||Condo||Condo|298000.0|0.6898|1900117|Stamford
930128|7 Linden Tree Rd|240590.0|2019-10-31T00:00:00||row-nfux-ymu7-9drm|2019|25 - Other||Single Family|Short sale|Single Family|280000.0|0.8593|1900053|New Milford
930129|184 Eldridge Street|110900.0|2019-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.511798, 41.767973]}]|row-xyqk~c9sh~e6b7|2019|10 - A Will||Two Family|Executor deed|Two Family|155000.0|0.7155|190050|Manchester
930130|118 Prospect St|107700.0|2019-10-21T00:00:00||row-wwfq.852r-am73|2019|||Two Family||Two Family|165000.0|0.6527|190039|Vernon
930131|28 Curry Lane|178300.0|2019-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.54193, 41.749901]}]|row-hm8q~phxt-4hsg|2019|||Single Family||Single Family|288500.0|0.618|190070|Manchester
930132|165 Ash St|83660.0|2019-10-28T00:00:00||row-7aya~w5c4.qszk|2019|||Single Family||Single Family|135000.0|0.6197|190022|Windham
930133|415 Brookside Court|256020.0|2019-10-28T00:00:00||row-je6w~6ugj-anw9|2019|||Condo||Condo|439996.0|0.5819|19049|Newtown
930134|33 Godman Rd|236700.0|2019-10-17T00:00:00||row-ejmu.ctik.vnnp|2019|||Single Family||Single Family|315000.0|0.7514|190014|Madison
930135|142 Center Street|288690.0|2019-10-17T00:00:00||row-i69f-3n7x-f653|2019|||Single Family||Single Family|500000.0|0.5774|1900100|Stamford
930136|1592 Purchase Brook Rd|260860.0|2019-10-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.294456, 41.491238]}]|row-9mqy~gizy~q5f3|2019|||Single Family||Single Family|420000.0|0.6211|190039|Southbury
930137|21 Lakeside Rd|167700.0|2019-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.064237, 41.214774]}]|row-bqzz~kr37-uj4k|2019|||Single Family||Single Family|265000.0|0.6328|190073|Milford
