|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
50000|111 Deerfield Ave|69510.0|2006-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.07488, 41.577522]}]|row-p8vk.wsq7-vxht|2005|||R|||193000.0|0.360155|52757|Waterbury
50001|1 Pheasant Hl Dr|158670.0|2006-09-20T00:00:00||row-amfn~fs6e.i3ej|2005|||R|||390000.0|0.406846|51323|West Hartford
50002|26 Mason St|133770.0|2006-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.298408, 41.766891]}]|row-usb8-zs4h-yfgd|2005|||R|||216300.0|0.618447|50337|Coventry
50003|55 Thompson St Ut 14F|44660.0|2006-09-08T00:00:00||row-4hv9~2ykg-naae|2005|||R|||145000.0|0.308|50641|East Haven
50004|12 Curtice St|55790.0|2006-09-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.07298, 41.927135]}]|row-hks2~k28e~djjv|2005|||R|||95000.0|0.587263|50295|Winchester
50005|345 Cooke St|44030.0|2006-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.04039, 41.56744]}]|row-7uhb-7ipb-siph|2005|||R|||141000.0|0.31227|52446|Waterbury
50006|663-665 N Main St|105000.0|2006-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.052499, 41.541001]}]|row-2esd~d4c6-qqcr|2005|||R|||315000.0|0.333333|50864|Norwich
50007|6 South St|259140.0|2006-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.430421, 41.102211]}]|row-f8eq~9mhj-nuvq|2005|||R|||456000.0|0.568289|51683|Norwalk
50008|320 Lakeview Ave|72730.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.002905, 41.550835]}]|row-kc6j-y7a8.nr6t|2005|||R|||184900.0|0.393348|52151|Waterbury
50009|34 Meadowrue Dr|87900.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.587531, 41.724791]}]|row-dmr5.yedd-y4sh|2005|||R|||188000.0|0.467553|50635|Glastonbury
50010|82 Vista Way|270220.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.759658, 41.846806]}]|row-i2jy.dnw4-5rsw|2005|||R|||497085.0|0.543609|50395|Bloomfield
50011|345 Highland Ut 202|61980.0|2006-08-03T00:00:00||row-7c2u-vyke-q2gn|2005|||C/I/U|||130000.0|0.476769|50488|Cheshire
50012|90 Homestead Ln|88580.0|2006-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.401829, 41.443321]}]|row-her7-xnc5.ybkd|2005|||R|||225000.0|0.393689|50341|Brookfield
50013|277 Short Bch Rd|92990.0|2006-08-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.864253, 41.261673]}]|row-2eqh-givk-ntvn|2005|||R|||225000.0|0.413289|50575|East Haven
50014|27 Crows Nest Ln 7H|112000.0|2006-06-30T00:00:00||row-63pe.srd6-yntj|2005|||R|||265000.0|0.422642|52173|Danbury
50015|37 Booth Ave Ut 17|0.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.088812, 41.606505]}]|row-njzv~ej9h-sq5v|2005|7||R|||299900.0|0.0|59279|Watertown
50016|5 Grant Est Dr|432370.0|2006-06-30T00:00:00||row-q73s-yinj.q4ry|2005|||R|||779900.0|0.554392|50387|Simsbury
50017|65 Rockwood Ln|264320.0|2006-08-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.295551, 41.328252]}]|row-m6tc.kaut.zchc|2005|||R|||470000.0|0.562383|50307|Monroe
50018|268 High St|128660.0|2006-08-25T00:00:00||row-8f78~6t2v-ksdi|2005|||R|||340000.0|0.378412|50713|Groton
50019|25 Dudley St|109200.0|2006-08-25T00:00:00|[{'type': 'Point', 'coordinates': [-71.904049, 41.929724]}]|row-nei6-mpta~r7xh|2005|||R|||225000.0|0.485333|50235|Putnam
50020|232 Nod Rd|155070.0|2006-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.815282, 41.819497]}]|row-nbvj.79wd.fgg3|2005|||R|||244000.0|0.635533|50401|Avon
50021|57 Harbor St|122150.0|2006-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.538237, 41.039562]}]|row-mayn~dmg5.3ywx|2005|||R|||715000.0|0.170839|52199|Stamford
50022|120 W Woods Rd|702000.0|2006-05-25T00:00:00||row-36pe~s6re~ggqt|2005|25||R|||1160000.0|0.605172|50046|Sharon
50023|249 Lombard St|76160.0|2006-05-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.894172, 41.315509]}]|row-4q35-f7qt-iyye|2005|||R|||300000.0|0.253867|51266|New Haven
50024|301 Buddington Rd 55|14140.0|2006-05-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.043794, 41.355039]}]|row-su9m-9j29-fxtg|2005|||R|||45000.0|0.314222|50492|Groton
50025|16 State Ave|52610.0|2006-08-25T00:00:00|[{'type': 'Point', 'coordinates': [-71.89726, 41.836192]}]|row-2p8q-dtb4-rqf7|2005|||R|||210000.0|0.250524|50447|Killingly
50026|601 Timber Ln|83650.0|2006-08-25T00:00:00||row-u76a.n4w7.9qry|2005|||R|||185000.0|0.452162|50295|Canton
50027|43 Walek Farms Rd|112500.0|2006-08-25T00:00:00||row-zcx8~8qmr-jqed|2005|||R|||270000.0|0.416667|51341|Manchester
50028|1348 Chopsey Hl Rd|32949.0|2006-07-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.202787, 41.219507]}]|row-wwfe-8rev~wt7a|2005|7||V|||349900.0|0.094167|52825|Bridgeport
50029|226 Circle Dr|105600.0|2006-07-26T00:00:00||row-w8vk.h3ep~rd6h|2005|||R|||210000.0|0.502857|50851|Torrington
50030|60 Red Oak Dr|0.0|2006-07-26T00:00:00|[{'type': 'Point', 'coordinates': [-71.877203, 41.779104]}]|row-v7q4~5nct-cvpb|2005|6||V|||158000.0|0.0|50410|Killingly
50031|975 Meriden Rd Ut 6|31780.0|2006-07-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.987578, 41.552355]}]|row-xgju-x285~w5nr|2005|||R|||84000.0|0.378333|52280|Waterbury
50032|68 Second Ave|305130.0|2006-07-17T00:00:00||row-3rh4.x7vn~5tmq|2005|||R|||448333.0|0.680588|50959|Stratford
50033|72 Rock St|82740.0|2006-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.899805, 41.321449]}]|row-ut8k.9exs~wsys|2005|||R|||210000.0|0.394|51128|New Haven
50034|21 Linden St Ut 26|172130.0|2006-07-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.422289, 41.138561]}]|row-i946-pkmu-t7qp|2005|||R|||375000.0|0.459013|51537|Norwalk
50035|6 Cobblers Ln|212940.0|2006-07-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.421678, 41.146858]}]|row-q7mk~3y2p-t6wz|2005|||R|||482500.0|0.441326|51544|Norwalk
50036|49 Concord St|82530.0|2006-06-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.044205, 41.575452]}]|row-sibd-ahhc-6697|2005|||R|||200000.0|0.41265|51990|Waterbury
50037|1448 Meriden Rd 10|18550.0|2006-06-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.971268, 41.553849]}]|row-4xvj.qr8u-wmzu|2005|||R|||70500.0|0.263121|51952|Waterbury
50038|106 Meriden Rd|83860.0|2006-07-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.014912, 41.548888]}]|row-mejz-euiz-xrtv|2005|||R|||118000.0|0.710678|52250|Waterbury
50039|W Kenosia Ave|28600.0|2006-07-14T00:00:00||row-qkbu~z8ba-d9hb|2005|||R|||36000.0|0.794444|52248|Danbury
50040|495 Main St|256900.0|2006-06-08T00:00:00||row-gapj-584t.h26t|2005|||R|||510000.0|0.503725|50557|Glastonbury
50041|560 Silver Sands Rd 2601|100500.0|2006-06-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.87854, 41.249]}]|row-jvnr-y3np~vxts|2005|||R|||285000.0|0.352632|50444|East Haven
50042|21 Old Oak Ct|110880.0|2006-06-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.736552, 41.842507]}]|row-f793-x3h7-n24i|2005|||R|||180500.0|0.614294|50361|Bloomfield
50043|1898 Jennifers Dr|182210.0|2006-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.724465, 41.313766]}]|row-4p89-kyr9-5wir|2005|||R|||667040.0|0.273162|50267|Guilford
50044|6 Cedar Mdw Rd|175270.0|2006-05-01T00:00:00||row-p6y5-dq6z.9daw|2005|||R|||344000.0|0.509506|50119|East Haddam
50045|419 Pucker St|53990.0|2006-06-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.294496, 41.738449]}]|row-isqx-5sdi-zeez|2005|7||R|||375850.0|0.143648|50218|Coventry
50046|21 Wayside Ln|335860.0|2006-06-09T00:00:00||row-8q2u-mg7i.t8rc|2005|||R|||738000.0|0.455095|50103|Redding
50047|1668 Manchester Rd|170600.0|2006-06-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.526265, 41.727014]}]|row-by7v-y43v-uzpv|2005|||R|||361000.0|0.472576|50560|Glastonbury
50048|35 Mapleton St|74270.0|2005-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.686408, 41.739108]}]|row-3is4~fa85.uqpi|2005|||R|||265000.0|0.280264|50230|Hartford
50049|71 Strawberry Hl Ave 608|57680.0|2005-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.532956, 41.062606]}]|row-c2br-gmjk.asx5|2005|||R|||269000.0|0.214424|50259|Stamford
50050|50 St Augustine St|69760.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.723928, 41.748405]}]|row-pir3~7rrb~jgfy|2005|||R|||228000.0|0.305965|50962|West Hartford
50051|461 Spring St Ut 5G|47750.0|2006-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.058633, 41.51084]}]|row-u56x~yanv.fz2c|2005|||R|||130000.0|0.367308|50574|Naugatuck
50052|11 Marble Ln Lt 117|27220.0|2006-06-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.005813, 41.245214]}]|row-8zzu-iqda~nyjj|2005|22||R|||95000.0|0.286526|50858|Milford
50053|230 New Canaan Ave|501200.0|2006-06-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.447317, 41.132208]}]|row-6cm7.baaz-5igk|2005|||R|||900000.0|0.556889|51314|Norwalk
50054|13 Evarts Ln|17200.0|2006-06-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.591008, 41.280669]}]|row-hup9-z9nd-vvt4|2005|7||R|||895242.0|0.019213|50236|Madison
50055|617 Park Ave|125410.0|2006-06-19T00:00:00||row-f5g9-7gtj.v28g|2005|||R|||221900.0|0.565164|50378|Bloomfield
50056|95-97 Staples St|127470.0|2006-06-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.211597, 41.182792]}]|row-tii8-h86b~z8ee|2005|||R|||350000.0|0.3642|52497|Bridgeport
50057|901 Briarwood Ct|129730.0|2006-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.641008, 41.64439]}]|row-q4qj.s7w6~ytmg|2005|||R|||244000.0|0.53168|50237|Rocky Hill
50058|155 Clifton Ave|100980.0|2006-05-01T00:00:00||row-3954-m4id~ga2g|2005|||R|||280000.0|0.360643|50696|West Hartford
50059|17 Quail Run Ln|197410.0|2006-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.75302, 41.847601]}]|row-5hgv-e5rf-ijgx|2005|||R|||315000.0|0.626698|50290|Bloomfield
50060|159 Rivercliff Dr|116900.0|2006-06-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.104595, 41.194704]}]|row-e662.p7g4~rdec|2005|||R|||325000.0|0.359692|50885|Milford
50061|105 Judson St|43750.0|2006-06-19T00:00:00||row-2hv5~dgek.pj8w|2005|||R|||159000.0|0.275157|50091|Thomaston
50062|60 Wickham Rd|236880.0|2006-06-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.373456, 41.490815]}]|row-tgq3.5its-k3w9|2005|||R|||385000.0|0.615273|50150|East Haddam
50063|380 Hitchcock Rd 177|65660.0|2006-06-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.960636, 41.549558]}]|row-gyqn~ub33-c2yv|2005|||R|||155000.0|0.423613|51946|Waterbury
50064|18 Crown St|75400.0|2006-04-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.438146, 41.858859]}]|row-ghys-2gy2.w9i9|2005|||R|||174400.0|0.432339|50293|Vernon
50065|363 Sherman Ave|94780.0|2006-04-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.941093, 41.318779]}]|row-q82r.hban~87pa|2005|||R|||350000.0|0.2708|51048|New Haven
50066|322 Hart St|211250.0|2006-04-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.958223, 41.711578]}]|row-9rsh.udaq~vtv7|2005|||R|||455000.0|0.464286|50733|Bristol
50067|346 Jefferson Woods|107000.0|2006-05-26T00:00:00||row-kxuz~4rcm-3w35|2005|||R|||185900.0|0.575578|50403|Branford
50068|215 Colman St|96600.0|2006-05-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.113964, 41.354009]}]|row-ejhq-f82c-v6st|2005|||R|||250000.0|0.3864|50329|New London
50069|93 Mill Hl Rd|85600.0|2006-03-30T00:00:00||row-8yvh-7qtg.zjms|2005|||R|||203000.0|0.421675|50163|Colchester
50070|48 Dallas Ave|122840.0|2006-03-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.92355, 41.688973]}]|row-ycim.cbny~pav4|2005|||R|||270000.0|0.454963|50661|Bristol
50071|301 Buddington Rd 30|15610.0|2006-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.043794, 41.355039]}]|row-pnkk.btkz.g9nv|2005|22||R|||15000.0|1.040667|50460|Groton
50072|71 Scenic Rd|172100.0|2006-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.643523, 41.340087]}]|row-jqib.tp4s-28ps|2005|||R|||330000.0|0.521515|50187|Madison
50073|121 Westwood Rd|201390.0|2006-05-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.562167, 41.080375]}]|row-wj85-k5w6.zjy5|2005|||R|||761000.0|0.264639|51583|Stamford
50074|793 11 Federal Rd|131810.0|2006-02-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.409158, 41.480821]}]|row-mer3~67v9-ndtr|2005|7||R|||339900.0|0.387791|50141|Brookfield
50075|87 Main St|291870.0|2006-02-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.492024, 41.98478]}]|row-58be.v4de~qmh6|2005|||C/I/U|||399000.0|0.731504|50058|Somers
50076|3 Myrtle St|92410.0|2006-02-21T00:00:00|[{'type': 'Point', 'coordinates': [-71.925338, 41.682183]}]|row-kp6y-i4su-2ajj|2005|||R|||203000.0|0.455222|50141|Plainfield
50077|12 Spector Rd|543830.0|2006-05-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.040107, 41.342454]}]|row-jfa5-j9c7.vkk7|2005|||R|||772000.0|0.704443|50075|Woodbridge
50078|773 Beaumont Hwy|111630.0|2006-05-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.227369, 41.656258]}]|row-djqh.na3i-39nm|2005|||R|||242500.0|0.46033|50111|Lebanon
50079|322 Kings Lndg|158690.0|2006-05-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.674936, 41.821875]}]|row-naj7-zu22.qnqa|2005|||R|||272900.0|0.581495|50382|Windsor
50080|11 Granby Dr|252000.0|2006-05-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.617338, 41.329853]}]|row-wh8g~gwkj~fg3b|2005|||R|||515000.0|0.48932|50185|Madison
50081|762 River Rd|299320.0|2006-04-18T00:00:00||row-jz7r-puha-a3yg|2005|7||C/I/U|||2000000.0|0.14966|50442|Shelton
50082|40 Owen St Ut A9|13160.0|2006-04-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.704707, 41.765626]}]|row-b2tb.6n94-cwh9|2005|7||R|||87250.0|0.150831|50992|Hartford
50083|622 Main &|0.0|2006-02-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.961466, 41.268632]}]|row-cxun-mh7g-xvf2|2005|24||R|||675000.0|0.0|50257|East Haven
50084|325 Kelly Rd Ut 02Ma|7620.0|2006-02-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.502682, 41.824874]}]|row-d9yi-d394.pi2n|2005|||R|||15000.0|0.508|50209|Vernon
