|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
490000|27-29 Alden St|60350.0|2010-05-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.675465, 41.751666]}]|row-bcyh-db8p-r3p9|2009|25 - Other||Residential|Must be a short sale|Three Family|90000.0|0.670556|90507|Hartford
490001|621 Sylvan Ave|90590.0|2010-05-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.022003, 41.532728]}]|row-hjau~bu3q-jfgh|2009|14 - Foreclosure||Residential||Single Family|47000.0|1.927447|90896|Waterbury
490002|30 Carter St|151060.0|2010-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-71.882001, 41.7997]}]|row-sash.zka7~7b9g|2009|||Residential||Two Family|170000.0|0.888588|90190|Killingly
490003|136 Rhodes St|90510.0|2010-05-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.760172, 41.670067]}]|row-eevz-5kpv-tm29|2009|||Residential||Single Family|104000.0|0.870288|90473|New Britain
490004|18 Wickhams Fancy|151830.0|2010-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.926121, 41.827699]}]|row-9ra5.tz6y-ycfc|2009|||Residential||Condo|201000.0|0.755373|90084|Canton
490005|310 Roxbury Rd|114310.0|2010-05-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.776061, 41.687352]}]|row-6jgu-mke4-5u9e|2009|14 - Foreclosure||Residential||Single Family|119900.0|0.953378|90494|New Britain
490006|17 Potter Rd|81340.0|2010-05-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.344051, 41.997021]}]|row-bi2z~2t9i.35iz|2009|14 - Foreclosure||Residential||Single Family|20000.0|4.067|900104|Stafford
490007|519 Park Ave|102130.0|2010-05-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.674631, 41.83657]}]|row-de2x-j8k6.8m2j|2009|||Residential||Single Family|140000.0|0.7295|90224|Windsor
490008|52 Willowbrook Avenue|311750.0|2010-05-12T00:00:00||row-jsk7.z3v3.3ymb|2009|10 - A Will||Residential||Single Family|300000.0|1.039167|90802|Stamford
490009|29 Sunnydale Rd|100060.0|2010-05-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.629604, 41.733659]}]|row-wt2p~t6cv.wvjr|2009|||Residential||Single Family|99500.0|1.005628|900452|East Hartford
490010|140 Northwood Ct|308230.0|2010-05-17T00:00:00||row-7tc8.hkfc~jbb5|2009|||Residential||Single Family|469000.0|0.657207|90242|Cheshire
490011|19 Howard Ave|131600.0|2010-05-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.888746, 41.599916]}]|row-hg4x-4j4e-e5gj|2009|||Residential||Single Family|210000.0|0.626667|90395|Southington
490012|220 Acorn Dr|252670.0|2010-05-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.670582, 41.497289]}]|row-7b49~kqng~3e4z|2009|||Residential||Single Family|325000.0|0.777446|90387|Middletown
490013|102 Long Neck Point Road|1855000.0|2010-05-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.478678, 41.048657]}]|row-ew78-bmwq-erax|2009|||Residential||Single Family|2525000.0|0.734653|90159|Darien
490014|22 Augusta St|124700.0|2010-06-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.089211, 41.603614]}]|row-cd2i-m7rk.gfah|2009|||Residential||Single Family|165000.0|0.755758|90164|Watertown
