|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
340000|488 Horton Hl Rd|142950.0|2006-04-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.014628, 41.478728]}]|row-m2cv-gknd-m5cn|2005|7||R|||343000.0|0.416764|50367|Naugatuck
340001|377-379 & Center St|90400.0|2006-04-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.536053, 41.772454]}]|row-bzwy-bukf-mi68|2005|8||C/I/U|||100000.0|0.904|50638|Manchester
340002|242-244 Putnam St|21000.0|2006-04-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.690386, 41.762618]}]|row-rqqr~9vsg.vke5|2005|||R|||98580.0|0.213025|50933|Hartford
340003|82 Thimbleberry Way|0.0|2006-04-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.637989, 41.978047]}]|row-ks7s.rwby-nfqz|2005|7||R|||342060.0|0.0|50162|Suffield
340004|67 Goshen St|54320.0|2006-04-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.710772, 41.729597]}]|row-edz7~vn83-exzw|2005|1||R|||170000.0|0.319529|50914|Hartford
340005|4 Old Barn Rd Ut 58|0.0|2006-04-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.601457, 41.90433]}]|row-eyui-k9ub~rbkz|2005|7||V|||294909.0|0.0|50130|East Windsor
340006|20 May St Ut 203|5740.0|2006-04-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.694091, 41.774164]}]|row-rvy4.u274~kvei|2005|7||R|||40000.0|0.1435|50908|Hartford
340007|41 Royal Oak Dr|108920.0|2006-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.061466, 41.537377]}]|row-ian6-fszz-ha3c|2005|||R|||315000.0|0.345778|51402|Waterbury
340008|27 Teresa Rd|101000.0|2006-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.50587, 41.76506]}]|row-nxvf~rsm7-9hwh|2005|||R|||237000.0|0.42616|50644|Manchester
340009|77-79 Nixon Ave|92470.0|2006-04-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.061335, 41.484519]}]|row-euse.amt3~uf3j|2005|||R|||170000.0|0.543941|50374|Naugatuck
340010|5 Fourth St|89970.0|2006-04-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.607839, 41.901359]}]|row-7eax.vwkr-rvta|2005|||R|||200000.0|0.44985|50142|East Windsor
340011|1012 Storrs Rd|135310.0|2006-04-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.228811, 41.790368]}]|row-kcgx-yf9h~28k7|2005|||R|||285000.0|0.474772|50149|Mansfield
340012|3 Oakwood Ave|201600.0|2006-04-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.428903, 41.146983]}]|row-ke3n~jj6a-hjbu|2005|||R|||410000.0|0.491707|50960|Norwalk
340013|69 Ellsworth St 102|108826.0|2006-04-05T00:00:00||row-vaxk-jq94-v8gp|2005|||R|||269500.0|0.403807|51788|Bridgeport
340014|111 Ethan Dr|238560.0|2006-04-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.692804, 41.898938]}]|row-58g4.q482-rfkx|2005|||R|||385000.0|0.619636|50311|Windsor
340015|4 Costa Ln|415380.0|2006-04-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.412772, 41.320509]}]|row-z6s6.bfrp~2myt|2005|||R|||725000.0|0.572938|50070|Redding
340016|Stony Gardens|19110000.0|2006-04-06T00:00:00||row-aec7.5wet-pcnu|2005|25||C/I/U|||149760.0|127.604167|50593|Stratford
340017|448 Willow St|95130.0|2006-04-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.159363, 41.192546]}]|row-kykt-siqp.pkmt|2005|||R|||200000.0|0.47565|51814|Bridgeport
340018|20 Chadwick Ct|376180.0|2006-04-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.274193, 41.335581]}]|row-bsxx-5kxf~n8wx|2005|25||R|||725000.0|0.518869|50173|Monroe
340019|155 Old Kings Hwy S|522270.0|2006-04-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.47769, 41.067681]}]|row-ez87-55xw~9rt9|2005|||R|||865000.0|0.60378|50183|Darien
340020|28 Andover Ct|75040.0|2006-04-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.402188, 41.4456]}]|row-jprr-cucn~rd8z|2005|||R|||179850.0|0.417237|50195|Brookfield
340021|5 Seabreeze Rd|322700.0|2006-04-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.385526, 41.266466]}]|row-tzyt.trwg.f6h2|2005|||R|||670000.0|0.481642|50142|Old Saybrook
340022|18 Blumenthal Dr|3990.0|2006-04-05T00:00:00||row-37d3-56ud-hmj4|2005|25||R|||8500.0|0.469412|50213|Montville
