,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2520000,284914331,301,OSLO,224,278,0,0,1,BEST. GRUNNEIENDOM,1185.4,,285741809,Nils Huus' gate,15039.0,11.0,,,482,OSLO
2520001,284914330,301,OSLO,224,277,0,0,1,BEST. GRUNNEIENDOM,769.5,,285741807,Nils Huus' gate,15039.0,9.0,A,,482,OSLO
2520002,284914330,301,OSLO,224,277,0,0,1,BEST. GRUNNEIENDOM,769.5,,285741808,Nils Huus' gate,15039.0,9.0,B,,482,OSLO
2520003,284914329,301,OSLO,224,276,0,0,1,BEST. GRUNNEIENDOM,434.0,,285727636,Lilleborggata,14306.0,7.0,,,480,OSLO
2520004,284914328,301,OSLO,224,275,0,0,1,BEST. GRUNNEIENDOM,384.5,,285727635,Lilleborggata,14306.0,6.0,,,480,OSLO
2520005,284914334,301,OSLO,224,281,0,0,1,BEST. GRUNNEIENDOM,1907.0,SEKSJON 1-81,285741811,Nils Huus' gate,15039.0,18.0,,,482,OSLO
2520006,284914334,301,OSLO,224,281,0,0,1,BEST. GRUNNEIENDOM,1907.0,SEKSJON 1-81,285819714,Nils Huus' gate,15039.0,18.0,B,,482,OSLO
2520007,284914333,301,OSLO,224,280,0,0,1,BEST. GRUNNEIENDOM,1470.9,,285741810,Nils Huus' gate,15039.0,17.0,,,482,OSLO
2520008,284914333,301,OSLO,224,280,0,0,1,BEST. GRUNNEIENDOM,1470.9,,285741812,Nils Huus' gate,15039.0,19.0,,,482,OSLO
2520009,284914323,301,OSLO,224,270,0,0,1,BEST. GRUNNEIENDOM,334.1,,285727630,Lilleborggata,14306.0,1.0,,,480,OSLO
2520010,284914327,301,OSLO,224,274,0,0,1,BEST. GRUNNEIENDOM,494.9,,285727634,Lilleborggata,14306.0,5.0,,,480,OSLO
2520011,284914326,301,OSLO,224,273,0,0,1,BEST. GRUNNEIENDOM,417.3,,285727633,Lilleborggata,14306.0,4.0,,,480,OSLO
2520012,284914325,301,OSLO,224,272,0,0,1,BEST. GRUNNEIENDOM,450.5,,285727632,Lilleborggata,14306.0,3.0,,,480,OSLO
2520013,284914324,301,OSLO,224,271,0,0,1,BEST. GRUNNEIENDOM,382.1,,285727631,Lilleborggata,14306.0,2.0,,,480,OSLO
2520014,284912267,301,OSLO,224,79,0,0,1,BEST. GRUNNEIENDOM,475.8,,285675607,Borger Withs gate,10797.0,15.0,,,482,OSLO
2520015,284912266,301,OSLO,224,78,0,0,1,BEST. GRUNNEIENDOM,398.5,,285675606,Borger Withs gate,10797.0,13.0,,,482,OSLO
2520016,284914314,301,OSLO,224,261,0,0,1,BEST. GRUNNEIENDOM,277.9,,285724041,Kyrre Grepps gate,14072.0,37.0,,,479,OSLO
2520017,284912265,301,OSLO,224,77,0,0,1,BEST. GRUNNEIENDOM,775.5,,285675605,Borger Withs gate,10797.0,12.0,,,482,OSLO
2520018,284912265,301,OSLO,224,77,0,0,1,BEST. GRUNNEIENDOM,775.5,,285675603,Borger Withs gate,10797.0,10.0,A,,482,OSLO
2520019,284912265,301,OSLO,224,77,0,0,1,BEST. GRUNNEIENDOM,775.5,,6394270700,Borger Withs gate,10797.0,10.0,B,,482,OSLO
2520020,284912264,301,OSLO,224,76,0,0,1,BEST. GRUNNEIENDOM,445.2,,285675604,Borger Withs gate,10797.0,11.0,,,482,OSLO
2520021,284914312,301,OSLO,224,259,0,0,1,BEST. GRUNNEIENDOM,284.0,,285724039,Kyrre Grepps gate,14072.0,35.0,,,479,OSLO
2520022,284912269,301,OSLO,224,81,0,0,1,BEST. GRUNNEIENDOM,718.0,,285675610,Borger Withs gate,10797.0,20.0,,,482,OSLO
2520023,284914317,301,OSLO,224,264,0,0,1,BEST. GRUNNEIENDOM,1225.0,,285724599,Lammers' gate,14112.0,5.0,,,480,OSLO
