,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1720000,193816753,1515,HERØY,20,81,0,0,1,BEST. GRUNNEIENDOM,1098.1,,403164760,Frøystadtoppen,2780.0,2.0,,,6095,BØLANDET
1720001,193816752,1515,HERØY,20,81,0,1,5,BEST. EIERSEKSJON,0.0,,403164760,Frøystadtoppen,2780.0,2.0,,,6095,BØLANDET
1720002,193816755,1515,HERØY,17,60,0,0,1,BEST. GRUNNEIENDOM,2401.3,,402681259,Bøvegen,2750.0,2.0,,,6095,BØLANDET
1720003,193814706,1515,HERØY,58,30,0,0,1,BEST. GRUNNEIENDOM,1190.3,,193861340,Grøndalsvegen,3150.0,12.0,,,6070,TJØRVÅG
1720004,193816754,1515,HERØY,20,81,0,2,5,BEST. EIERSEKSJON,0.0,,403164762,Frøystadtoppen,2780.0,4.0,,,6095,BØLANDET
1720005,193814733,1515,HERØY,38,239,0,0,1,BEST. GRUNNEIENDOM,822.7,,193862275,Storesteinråsa,1800.0,8.0,,,6092,FOSNAVÅG
1720006,193816781,1515,HERØY,4,253,0,1,5,BEST. EIERSEKSJON,0.0,,395706203,Mjelthaugvegen,2800.0,15.0,,,6098,NERLANDSØY
1720007,193814732,1515,HERØY,26,146,0,0,1,BEST. GRUNNEIENDOM,801.7,,193861352,Mollavegen,2980.0,20.0,,,6094,LEINØY
1720008,193816783,1515,HERØY,4,253,0,2,5,BEST. EIERSEKSJON,0.0,,395706202,Mjelthaugvegen,2800.0,13.0,,,6098,NERLANDSØY
1720009,193816782,1515,HERØY,4,253,0,0,1,BEST. GRUNNEIENDOM,1233.2,,395706203,Mjelthaugvegen,2800.0,15.0,,,6098,NERLANDSØY
1720010,193816782,1515,HERØY,4,253,0,0,1,BEST. GRUNNEIENDOM,1233.2,,395706202,Mjelthaugvegen,2800.0,13.0,,,6098,NERLANDSØY
1720011,193816782,1515,HERØY,4,253,0,0,1,BEST. GRUNNEIENDOM,1233.2,,395697727,Mjelthaugvegen,2800.0,11.0,,,6098,NERLANDSØY
1720012,193816777,1515,HERØY,44,99,0,0,1,BEST. GRUNNEIENDOM,1628.0,,193862407,Djupvikvegen,3245.0,130.0,,,6080,GURSKØY
1720013,193816776,1515,HERØY,13,95,0,0,1,BEST. GRUNNEIENDOM,1249.6,,193862406,Leinevegen,2955.0,298.0,,,6094,LEINØY
1720014,193814731,1515,HERØY,26,145,0,0,1,BEST. GRUNNEIENDOM,1240.4,,386745217,Leinebakkane,2975.0,34.0,,,6094,LEINØY
1720015,193816779,1515,HERØY,24,64,0,1,5,BEST. EIERSEKSJON,0.0,,193861905,Nærøyvegen,3000.0,43.0,,,6094,LEINØY
1720016,193814730,1515,HERØY,14,36,0,0,1,BEST. GRUNNEIENDOM,2532.4,,400129583,Sandevegen,2765.0,54.0,,,6095,BØLANDET
1720017,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,193862408,Myrvågtoppen,3215.0,33.0,,,6080,GURSKØY
1720018,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,193863471,Myrvågtoppen,3215.0,37.0,,,6080,GURSKØY
1720019,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,193863472,Myrvågtoppen,3215.0,43.0,,,6080,GURSKØY
1720020,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,478766197,Myrvågtoppen,3215.0,39.0,,,6080,GURSKØY
1720021,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,478766196,Myrvågtoppen,3215.0,35.0,,,6080,GURSKØY
1720022,193816778,1515,HERØY,46,41,0,0,1,BEST. GRUNNEIENDOM,7382.0,,478766198,Myrvågtoppen,3215.0,41.0,,,6080,GURSKØY
1720023,193816773,1515,HERØY,44,101,0,0,1,BEST. GRUNNEIENDOM,1638.9,,193863082,Djupvikvegen,3245.0,124.0,,,6080,GURSKØY
1720024,193816772,1515,HERØY,83,100,0,0,1,BEST. GRUNNEIENDOM,1648.1,,193862403,Jøsokvegen,3310.0,331.0,,,6080,GURSKØY
1720025,193814726,1515,HERØY,4,233,0,0,1,BEST. GRUNNEIENDOM,1094.2,,395024716,Nedre Plassegjerdet,2805.0,15.0,,,6098,NERLANDSØY
1720026,193814721,1515,HERØY,38,240,0,0,1,BEST. GRUNNEIENDOM,1158.4,,193864787,Valvegen,1700.0,10.0,,,6092,FOSNAVÅG
1720027,193816769,1515,HERØY,36,82,0,2,5,BEST. EIERSEKSJON,0.0,,193864764,Kvithaugsmyra,2470.0,65.0,,,6092,FOSNAVÅG
1720028,193814720,1515,HERØY,8,58,0,0,1,BEST. GRUNNEIENDOM,928.4,,391392118,Sjøvegen,2940.0,13.0,,,6098,NERLANDSØY
1720029,193816768,1515,HERØY,36,82,0,1,5,BEST. EIERSEKSJON,0.0,,193864763,Kvithaugsmyra,2470.0,63.0,,,6092,FOSNAVÅG
1720030,193814723,1515,HERØY,29,279,0,0,1,BEST. GRUNNEIENDOM,1408.7,,193863572,Bendalsvegen,1600.0,15.0,E,,6091,FOSNAVÅG
1720031,193814723,1515,HERØY,29,279,0,0,1,BEST. GRUNNEIENDOM,1408.7,,193863573,Bendalsvegen,1600.0,15.0,F,,6091,FOSNAVÅG
1720032,193814723,1515,HERØY,29,279,0,0,1,BEST. GRUNNEIENDOM,1408.7,,193863571,Bendalsvegen,1600.0,15.0,D,,6091,FOSNAVÅG
1720033,193814723,1515,HERØY,29,279,0,0,1,BEST. GRUNNEIENDOM,1408.7,,193862928,Bendalsvegen,1600.0,15.0,C,,6091,FOSNAVÅG
1720034,193816771,1515,HERØY,60,392,0,0,1,BEST. GRUNNEIENDOM,1045.3,,403642791,Bakkane,2845.0,7.0,,,6076,MOLTUSTRANDA
1720035,193814722,1515,HERØY,26,144,0,0,1,BEST. GRUNNEIENDOM,879.5,,385741939,Strandavegen,2985.0,20.0,,,6094,LEINØY
1720036,193816770,1515,HERØY,21,54,0,0,1,BEST. GRUNNEIENDOM,33531.9,,193862401,,,,,0.0,6095,BØLANDET
1720037,193814749,1515,HERØY,16,100,0,0,1,BEST. GRUNNEIENDOM,1231.4,,402681267,Bøvegen,2750.0,30.0,,,6095,BØLANDET
1720038,193816797,1515,HERØY,60,393,0,0,1,BEST. GRUNNEIENDOM,979.9,,403642792,Bakkane,2845.0,8.0,,,6076,MOLTUSTRANDA
1720039,193814748,1515,HERØY,31,115,0,0,1,BEST. GRUNNEIENDOM,1001.0,,252238791,Hjelmesetvegen,2565.0,30.0,,,6092,FOSNAVÅG
1720040,193816796,1515,HERØY,60,391,0,0,1,BEST. GRUNNEIENDOM,1033.3,,403642793,Bakkane,2845.0,6.0,,,6076,MOLTUSTRANDA
1720041,193816799,1515,HERØY,22,50,0,0,1,BEST. GRUNNEIENDOM,15792.4,,6371080710,Mjølstadnesvegen,2540.0,22.0,,,6092,FOSNAVÅG
1720042,193814750,1515,HERØY,25,54,0,0,1,BEST. GRUNNEIENDOM,843.9,,193863644,Leinevegen,2955.0,57.0,,,6094,LEINØY
1720043,193814746,1515,HERØY,60,369,0,0,1,BEST. GRUNNEIENDOM,1581.1,,193861358,Moltuvegen,3105.0,287.0,,,6076,MOLTUSTRANDA
1720044,193816794,1515,HERØY,34,522,0,0,1,BEST. GRUNNEIENDOM,1605.5,,267067594,Holmsildgata,2200.0,14.0,,,6090,FOSNAVÅG
1720045,193816794,1515,HERØY,34,522,0,0,1,BEST. GRUNNEIENDOM,1605.5,,267067591,Holmsildgata,2200.0,18.0,,,6090,FOSNAVÅG
1720046,193816794,1515,HERØY,34,522,0,0,1,BEST. GRUNNEIENDOM,1605.5,,267067589,Holmsildgata,2200.0,16.0,,,6090,FOSNAVÅG
1720047,193814740,1515,HERØY,87,15,0,0,1,BEST. GRUNNEIENDOM,723.2,,193861356,,,,,0.0,6080,GURSKØY
1720048,193814743,1515,HERØY,17,57,0,0,1,BEST. GRUNNEIENDOM,4866.0,,330664765,Torvikvegen,3320.0,226.0,,,6095,BØLANDET
1720049,193816791,1515,HERØY,86,50,0,0,1,BEST. GRUNNEIENDOM,1122.0,,193862413,Jøsokvegen,3310.0,480.0,,,6080,GURSKØY
1720050,193816790,1515,HERØY,44,100,0,0,1,BEST. GRUNNEIENDOM,802.8,,193862404,Djupvikvegen,3245.0,122.0,,,6080,GURSKØY
1720051,193814736,1515,HERØY,60,371,0,0,1,BEST. GRUNNEIENDOM,1408.0,,193861353,Moltuvegen,3105.0,351.0,,,6076,MOLTUSTRANDA
1720052,193814738,1515,HERØY,83,96,0,0,1,BEST. GRUNNEIENDOM,915.6,,193861354,Jøsokvegen,3310.0,300.0,,,6080,GURSKØY
1720053,193816813,1515,HERØY,50,16,0,0,1,BEST. GRUNNEIENDOM,1916.5,,193862432,Aurvågvegen,3180.0,83.0,,,6070,TJØRVÅG
1720054,193814764,1515,HERØY,60,373,0,0,1,BEST. GRUNNEIENDOM,1031.1,,193861365,Moltuvegen,3105.0,278.0,,,6076,MOLTUSTRANDA
1720055,193816812,1515,HERØY,38,257,0,0,1,BEST. GRUNNEIENDOM,1635.4,,193864717,Breidnesvegen,2520.0,4.0,,,6092,FOSNAVÅG
