,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
230000,31936872,3411,RINGSAKER,793,93,0,0,1,BEST. GRUNNEIENDOM,1091.9,KÅRTORPVEGEN 18,32042240,Kårtorpvegen,4600.0,18.0,,,2320,FURNES
230001,31936887,3411,RINGSAKER,744,133,0,0,1,BEST. GRUNNEIENDOM,710.2,KONGSVEGEN 109,32066115,Kongsvegen,4400.0,123.0,,,2380,BRUMUNDDAL
230002,31936884,3411,RINGSAKER,818,2,0,0,1,BEST. GRUNNEIENDOM,1178.8,SØVA,32052051,Kvemyrvegen,4520.0,511.0,,,2387,BRUMUNDDAL
230003,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062321,Borghild Ruds veg,8369.0,24.0,A,,2320,FURNES
230004,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062320,Borghild Ruds veg,8369.0,24.0,B,,2320,FURNES
230005,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062323,Borghild Ruds veg,8369.0,22.0,A,,2320,FURNES
230006,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062322,Borghild Ruds veg,8369.0,22.0,B,,2320,FURNES
230007,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062325,Borghild Ruds veg,8369.0,20.0,A,,2320,FURNES
230008,31936883,3411,RINGSAKER,754,39,0,0,1,BEST. GRUNNEIENDOM,2611.8,"BORGH.RUDS V.20, 22 OG 24",32062324,Borghild Ruds veg,8369.0,20.0,B,,2320,FURNES
230009,31936881,3411,RINGSAKER,742,147,0,0,1,BEST. GRUNNEIENDOM,1023.7,GAMLE KONGSVEG 7 B,32066112,Gamle Kongsveg,8343.0,7.0,B,,2320,FURNES
230010,31936880,3411,RINGSAKER,742,146,0,0,1,BEST. GRUNNEIENDOM,876.5,GAMLE KONGSVEG 7 A,32066111,Gamle Kongsveg,8343.0,7.0,A,,2320,FURNES
230011,31936895,3411,RINGSAKER,378,528,0,0,1,BEST. GRUNNEIENDOM,2391.8,LUNDEMOVEGEN 4,32066123,Lundemovegen,4880.0,4.0,,,2390,MOELV
230012,31936894,3411,RINGSAKER,760,165,0,0,1,BEST. GRUNNEIENDOM,926.1,JENSBAKKEN 31,32090318,Jensbakken,8202.0,31.0,A,,2320,FURNES
