,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
3090000,6400416270,4225,LYNGDAL,27,60,0,0,1,BEST. GRUNNEIENDOM,1601.6,,246184835,,,,,0.0,4580,LYNGDAL
3090001,6400287232,3435,VÅGÅ,187,16,28,0,2,BESTÅENDE FESTEGRUNN,1168.9,,6400301951,Trollhøsida,1295.0,32.0,,,2683,TESSANDEN
3090002,6400330495,3416,EIDSKOG,15,134,0,0,1,BEST. GRUNNEIENDOM,2695.9,,6400767801,Stæringsåsen,4045.0,48.0,,,2233,VESTMARKA
3090003,6400621060,5001,TRONDHEIM,417,83,0,10,5,BEST. EIERSEKSJON,0.0,,335473000,Mellomila,4750.0,65.0,B,,7018,TRONDHEIM
3090004,6400621061,5001,TRONDHEIM,417,83,0,11,5,BEST. EIERSEKSJON,0.0,,335473001,Mellomila,4750.0,65.0,C,,7018,TRONDHEIM
3090005,6400621062,5001,TRONDHEIM,417,83,0,12,5,BEST. EIERSEKSJON,0.0,,335473002,Mellomila,4750.0,65.0,D,,7018,TRONDHEIM
3090006,6400279272,5401,TROMSØ,64,168,0,0,1,BEST. GRUNNEIENDOM,1191.5,,60777108,Straumsvegen,90051.0,1188.0,,,9109,KVALØYA
3090007,6400328413,1160,VINDAFJORD,121,55,0,2,5,BEST. EIERSEKSJON,0.0,,396228911,Århaugen,1210.0,36.0,,,5576,ØVRE VATS
3090008,6400328414,1160,VINDAFJORD,121,55,0,1,5,BEST. EIERSEKSJON,0.0,,396228911,Århaugen,1210.0,36.0,,,5576,ØVRE VATS
3090009,6400328410,1160,VINDAFJORD,84,2,0,2,5,BEST. EIERSEKSJON,0.0,,332222887,Imslandssjøen,1128.0,176.0,,,5583,VIKEDAL
3090010,6400328411,1160,VINDAFJORD,84,2,0,1,5,BEST. EIERSEKSJON,0.0,,75646346,Imslandssjøen,1128.0,178.0,,,5583,VIKEDAL
3090011,6400287429,5436,PORSANGER,37,1,13,0,3,BESTÅENDE PUNKTFESTE,0.0,,6400309425,Børselvveien,6700.0,1794.0,,,9716,BØRSELV
3090012,6400479942,4222,BYKLE,2,1978,0,0,1,BEST. GRUNNEIENDOM,663.5,,6405101120,,,,,0.0,4755,HOVDEN I SETESDAL
3090013,6400582201,3047,MODUM,88,508,0,1,5,BEST. EIERSEKSJON,299.2,,6391431964,Lyngveien,2108.0,15.0,,,3360,GEITHUS
3090014,6400582202,3047,MODUM,88,508,0,2,5,BEST. EIERSEKSJON,258.3,,6391431963,Lyngveien,2108.0,13.0,,,3360,GEITHUS
3090015,6400582203,3047,MODUM,88,508,0,3,5,BEST. EIERSEKSJON,253.7,,6391431962,Lyngveien,2108.0,11.0,,,3360,GEITHUS
3090016,6400504514,301,OSLO,41,906,0,3,5,BEST. EIERSEKSJON,207.6,,6360347386,Brantenborgveien,10824.0,3.0,C,,778,OSLO
3090017,6400582204,3047,MODUM,88,508,0,4,5,BEST. EIERSEKSJON,263.7,,6391431961,Lyngveien,2108.0,9.0,,,3360,GEITHUS
